epoch,fold,loss,mae,repeat,val_loss,val_mae
0,1,0.37945353984832764,0.33215633034706116,1,0.25616100430488586,0.2136474847793579
1,1,0.24205408990383148,0.20152591168880463,1,0.22934195399284363,0.1905866116285324
2,1,0.2200285941362381,0.18278272449970245,1,0.20796877145767212,0.1721584051847458
3,1,0.20710515975952148,0.17257940769195557,1,0.20200029015541077,0.16870923340320587
4,1,0.19510680437088013,0.16290368139743805,1,0.20101602375507355,0.169865220785141
5,1,0.18662838637828827,0.15638457238674164,1,0.19601906836032867,0.16662681102752686
6,1,0.1785753071308136,0.14992187917232513,1,0.1850133091211319,0.15705645084381104
7,1,0.17190152406692505,0.14454959332942963,1,0.17226611077785492,0.14548374712467194
8,1,0.16583187878131866,0.13955120742321014,1,0.1731499433517456,0.14733493328094482
9,1,0.16123338043689728,0.13582779467105865,1,0.19809241592884064,0.17307302355766296
10,1,0.15583857893943787,0.13118906319141388,1,0.16393263638019562,0.1396414190530777
11,1,0.15188175439834595,0.12791164219379425,1,0.17378191649913788,0.15012133121490479
12,1,0.148286834359169,0.12490426748991013,1,0.16432134807109833,0.14120271801948547
13,1,0.14406096935272217,0.12120110541582108,1,0.1639436036348343,0.14131948351860046
14,1,0.14011800289154053,0.11772646009922028,1,0.17083477973937988,0.14866703748703003
15,1,0.1380770057439804,0.11609973758459091,1,0.1587563455104828,0.13695752620697021
16,1,0.13430657982826233,0.11268024146556854,1,0.16102498769760132,0.1395668238401413
17,1,0.13196222484111786,0.11065491288900375,1,0.1533762514591217,0.1322232186794281
18,1,0.12931951880455017,0.10829675942659378,1,0.14897765219211578,0.12808454036712646
19,1,0.12704668939113617,0.10627828538417816,1,0.15691322088241577,0.1362629383802414
20,1,0.12473027408123016,0.10419277101755142,1,0.1531941294670105,0.1327640563249588
21,1,0.12269748002290726,0.10236439108848572,1,0.14836272597312927,0.12813711166381836
22,1,0.12102458626031876,0.10089655220508575,1,0.15107238292694092,0.13104096055030823
23,1,0.11919005215167999,0.09923394024372101,1,0.15155912935733795,0.13167130947113037
24,1,0.117426797747612,0.09760735183954239,1,0.14848515391349792,0.12873095273971558
25,1,0.11551133543252945,0.09581264108419418,1,0.14828583598136902,0.12864452600479126
26,1,0.11383475363254547,0.0942436009645462,1,0.1482449173927307,0.12869828939437866
27,1,0.11233054101467133,0.09282726794481277,1,0.13949376344680786,0.12003520131111145
28,1,0.11040876060724258,0.09098821878433228,1,0.14156006276607513,0.12217588722705841
29,1,0.10960889607667923,0.09025318920612335,1,0.14948579668998718,0.13015565276145935
30,1,0.10745784640312195,0.08815338462591171,1,0.1412762701511383,0.12199477851390839
31,1,0.10673636943101883,0.08747866004705429,1,0.1406702995300293,0.1214289590716362
32,1,0.10611894726753235,0.0868912786245346,1,0.13897699117660522,0.11976359039545059
33,1,0.103878453373909,0.08467584103345871,1,0.1417115032672882,0.1225118637084961
34,1,0.10299485921859741,0.08380796760320663,1,0.14593824744224548,0.12675796449184418
35,1,0.10183542221784592,0.08267737179994583,1,0.14003370702266693,0.1208927109837532
36,1,0.10069059580564499,0.08156325668096542,1,0.14058104157447815,0.12147010862827301
37,1,0.1005469337105751,0.08145009726285934,1,0.14096075296401978,0.1218688040971756
38,1,0.09805166721343994,0.07897456735372543,1,0.1373971700668335,0.1183377206325531
39,1,0.09768540412187576,0.0786297619342804,1,0.1416196972131729,0.12257226556539536
40,1,0.09696437418460846,0.07792865484952927,1,0.1438179761171341,0.1247909665107727
41,1,0.09574957937002182,0.0767306312918663,1,0.13828347623348236,0.11926087737083435
42,1,0.09495481103658676,0.07593443244695663,1,0.13705852627754211,0.11804039776325226
43,1,0.09447634220123291,0.07547182589769363,1,0.1348668336868286,0.11586641520261765
44,1,0.09265413135290146,0.07366099953651428,1,0.13514208793640137,0.11615453660488129
45,1,0.09211689978837967,0.0731387734413147,1,0.1357487589120865,0.11677443981170654
46,1,0.09142892062664032,0.07246275246143341,1,0.13615447282791138,0.11719166487455368
47,1,0.09153491258621216,0.07257896661758423,1,0.1347251683473587,0.11576810479164124
48,1,0.09022656828165054,0.07127446681261063,1,0.14000193774700165,0.12104691565036774
49,1,0.08882345259189606,0.06987227499485016,1,0.1305234432220459,0.11156871914863586
50,1,0.08878298103809357,0.06983411312103271,1,0.13389936089515686,0.11495033651590347
51,1,0.08863870054483414,0.06969765573740005,1,0.1339685618877411,0.11502786725759506
52,1,0.08814608305692673,0.06920737773180008,1,0.13672862946987152,0.11778237670660019
53,1,0.08648394793272018,0.06755080074071884,1,0.1318603903055191,0.11293291300535202
54,1,0.08612114936113358,0.06719949841499329,1,0.1341894119977951,0.11526425927877426
55,1,0.08633875101804733,0.06741920858621597,1,0.13498637080192566,0.11606509238481522
56,1,0.08466573804616928,0.06575947254896164,1,0.13478553295135498,0.11588767170906067
57,1,0.0847746729850769,0.06587780267000198,1,0.13105759024620056,0.11214916408061981
58,1,0.08456908166408539,0.06566569209098816,1,0.1304461658000946,0.11154540628194809
59,1,0.08389820903539658,0.06499961763620377,1,0.13096509873867035,0.11205729842185974
60,1,0.08340702950954437,0.0645131766796112,1,0.13118991255760193,0.11229469627141953
61,1,0.08260353654623032,0.06371942162513733,1,0.13403601944446564,0.1151600033044815
62,1,0.08170412480831146,0.06283441931009293,1,0.13294717669487,0.1140807718038559
63,1,0.08178429305553436,0.06291794031858444,1,0.13074247539043427,0.11187266558408737
64,1,0.08082597702741623,0.061966244131326675,1,0.13157819211483002,0.11272839456796646
65,1,0.08084762841463089,0.06199576333165169,1,0.12946732342243195,0.11060210317373276
66,1,0.08079256117343903,0.06193806231021881,1,0.13272857666015625,0.11387506872415543
67,1,0.08029831945896149,0.0614478625357151,1,0.1319466084241867,0.11309721320867538
68,1,0.0790252685546875,0.060186587274074554,1,0.13599808514118195,0.11715555936098099
69,1,0.07914236932992935,0.0603051632642746,1,0.1300867646932602,0.11124566197395325
70,1,0.07833041250705719,0.059500932693481445,1,0.12971463799476624,0.11088774353265762
71,1,0.07813556492328644,0.05931081622838974,1,0.1322513222694397,0.11341796070337296
72,1,0.07747453451156616,0.058648690581321716,1,0.1309432089328766,0.11211905628442764
73,1,0.0775689110159874,0.058751631528139114,1,0.1308872252702713,0.11206768453121185
74,1,0.07733787596225739,0.058514028787612915,1,0.12801340222358704,0.10918334871530533
75,1,0.07640180736780167,0.05757731944322586,1,0.1323918104171753,0.11355844140052795
