epoch,auc,fold,loss,repeat,val_auc,val_loss
0,0.7865894436836243,1,0.5833104848861694,1,0.8390873074531555,0.5166985392570496
1,0.8462343215942383,1,0.5034813284873962,1,0.8688985705375671,0.47661224007606506
2,0.8682430982589722,1,0.4687778651714325,1,0.8795831799507141,0.4551670551300049
3,0.8812057375907898,1,0.4467962384223938,1,0.8853950500488281,0.44115886092185974
4,0.8907973170280457,1,0.42910540103912354,1,0.8904849886894226,0.4262908697128296
5,0.9006803035736084,1,0.4096563458442688,1,0.8974384665489197,0.416564017534256
6,0.9089177250862122,1,0.3930657207965851,1,0.8998116254806519,0.4214830696582794
7,0.916257381439209,1,0.37815576791763306,1,0.9029827117919922,0.4038052558898926
8,0.9226441383361816,1,0.364483118057251,1,0.8991196155548096,0.4409641921520233
9,0.9284375309944153,1,0.3513352572917938,1,0.9058427810668945,0.4056946933269501
10,0.9340692758560181,1,0.3389330506324768,1,0.9097787141799927,0.39740267395973206
11,0.9397040605545044,1,0.3255860209465027,1,0.909319281578064,0.43623337149620056
12,0.9447605013847351,1,0.3127463161945343,1,0.9100902676582336,0.4106593430042267
13,0.9498988389968872,1,0.2997552454471588,1,0.9108791351318359,0.4087752401828766
14,0.9532939195632935,1,0.2898084223270416,1,0.910273015499115,0.4061887860298157
15,0.9574041366577148,1,0.2788648009300232,1,0.9124743938446045,0.43546339869499207
16,0.9604544043540955,1,0.2695131301879883,1,0.9141620993614197,0.442519873380661
17,0.9633837938308716,1,0.2615515887737274,1,0.9146572351455688,0.4255049228668213
18,0.9673405289649963,1,0.24889741837978363,1,0.9093780517578125,0.4478292167186737
19,0.9697813391685486,1,0.24053527414798737,1,0.9119038581848145,0.43267256021499634
20,0.9726794362068176,1,0.23055484890937805,1,0.9139360189437866,0.4735713601112366
21,0.9742850065231323,1,0.22489698231220245,1,0.9183744788169861,0.4161548316478729
22,0.9763290286064148,1,0.21673797070980072,1,0.9144670963287354,0.46128204464912415
23,0.977702796459198,1,0.21176855266094208,1,0.9181845784187317,0.46050652861595154
24,0.9797950387001038,1,0.20333045721054077,1,0.9146050214767456,0.5203949809074402
25,0.9812077879905701,1,0.19711659848690033,1,0.9129836559295654,0.5261425375938416
26,0.9824283123016357,1,0.1918090134859085,1,0.9150429368019104,0.5041990280151367
27,0.9835743308067322,1,0.18650561571121216,1,0.9134795069694519,0.5167956352233887
28,0.9844804406166077,1,0.18258191645145416,1,0.908964216709137,0.557948112487793
29,0.9857752323150635,1,0.1760893017053604,1,0.9150283336639404,0.5456686019897461
30,0.9866507053375244,1,0.17156630754470825,1,0.914413332939148,0.5730577707290649
31,0.9870539903640747,1,0.16969604790210724,1,0.9116415977478027,0.5711176991462708
32,0.9877800345420837,1,0.16625992953777313,1,0.9094465374946594,0.5662935376167297
33,0.98820960521698,1,0.1631687432527542,1,0.9106000661849976,0.5886921286582947
34,0.9889820218086243,1,0.15992754697799683,1,0.9105322957038879,0.6131951212882996
35,0.9895281791687012,1,0.15673044323921204,1,0.912946879863739,0.5555559992790222
36,0.9899999499320984,1,0.15287835896015167,1,0.9093178510665894,0.5959191918373108
37,0.9905896782875061,1,0.1493181437253952,1,0.9071624875068665,0.6289981603622437
38,0.9908230304718018,1,0.14842796325683594,1,0.9074297547340393,0.5942456126213074
39,0.9912416934967041,1,0.14507997035980225,1,0.9085171818733215,0.6369128227233887
40,0.9915401339530945,1,0.14391973614692688,1,0.9091938138008118,0.6221591234207153
41,0.9919081330299377,1,0.14108599722385406,1,0.9115654230117798,0.6386764049530029
42,0.9926829934120178,1,0.13600192964076996,1,0.9055500030517578,0.7262909412384033
43,0.9926124811172485,1,0.13611413538455963,1,0.9076234102249146,0.6204885840415955
44,0.993083655834198,1,0.1326446235179901,1,0.9101823568344116,0.6592963933944702
45,0.9933807253837585,1,0.13057740032672882,1,0.9026128649711609,0.6949158906936646
46,0.9933218955993652,1,0.1308029741048813,1,0.9073631167411804,0.6743004322052002
47,0.9937343001365662,1,0.12817081809043884,1,0.9114900231361389,0.5793235301971436
48,0.994306206703186,1,0.12361456453800201,1,0.9063200950622559,0.6953230500221252
49,0.9942535161972046,1,0.12451762706041336,1,0.9109909534454346,0.5940234661102295
50,0.9942614436149597,1,0.12334058433771133,1,0.9100348949432373,0.590762734413147
51,0.9944237470626831,1,0.12206495553255081,1,0.9085767269134521,0.6346011161804199
52,0.9946596026420593,1,0.12067988514900208,1,0.9091121554374695,0.6285365223884583
53,0.9948970079421997,1,0.11820145696401596,1,0.9089098572731018,0.6265780329704285
54,0.9951228499412537,1,0.11701902002096176,1,0.9028682708740234,0.7656038403511047
55,0.9950280785560608,1,0.11684885621070862,1,0.9093618392944336,0.6270439028739929
56,0.9951706528663635,1,0.11593955755233765,1,0.9085729122161865,0.6668312549591064
57,0.995452880859375,1,0.11346776783466339,1,0.9020693898200989,0.7899777889251709
58,0.9954834580421448,1,0.1128142699599266,1,0.9056993722915649,0.6860891580581665
59,0.9956664443016052,1,0.11197935789823532,1,0.9058310389518738,0.7099666595458984
60,0.9955757856369019,1,0.11227347701787949,1,0.9111161231994629,0.6488739848136902
61,0.9960801005363464,1,0.10725289583206177,1,0.9083231091499329,0.6853780150413513
62,0.9959507584571838,1,0.10834868997335434,1,0.9068521857261658,0.6866445541381836
63,0.9960463643074036,1,0.10807175189256668,1,0.9046688079833984,0.7600648403167725
64,0.9963157176971436,1,0.10540848225355148,1,0.9029553532600403,0.7575900554656982
65,0.9961519837379456,1,0.10641740262508392,1,0.9063146710395813,0.7412034273147583
66,0.9962779879570007,1,0.10487538576126099,1,0.9141239523887634,0.5988070368766785
67,0.996501088142395,1,0.1027679592370987,1,0.9049116969108582,0.6905516982078552
68,0.9964801073074341,1,0.1032063215970993,1,0.8982704281806946,0.8116514682769775
69,0.9965125322341919,1,0.10348950326442719,1,0.9074697494506836,0.6956146955490112
70,0.9967352747917175,1,0.1002197340130806,1,0.9060463905334473,0.6485912799835205
71,0.996739387512207,1,0.10036083310842514,1,0.9045765399932861,0.7251285314559937
72,0.9968783855438232,1,0.09869635850191116,1,0.9071909189224243,0.6709952354431152
73,0.9968289732933044,1,0.09993632137775421,1,0.9105214476585388,0.612291693687439
74,0.9970777034759521,1,0.09671909362077713,1,0.9042841792106628,0.7124975323677063
75,0.996882438659668,1,0.09872875362634659,1,0.903823733329773,0.7199077010154724
76,0.9973028302192688,1,0.09415996819734573,1,0.9047552347183228,0.7384059429168701
77,0.9971572756767273,1,0.09614359587430954,1,0.9113903641700745,0.5940914750099182
78,0.9971087574958801,1,0.09544099867343903,1,0.9023717045783997,0.7270956039428711
79,0.9969760179519653,1,0.09672538191080093,1,0.904529869556427,0.7046465277671814
80,0.9971652030944824,1,0.09559214115142822,1,0.9045710563659668,0.7317603826522827
81,0.9973359704017639,1,0.09459195286035538,1,0.9069716930389404,0.704745888710022
82,0.9973217248916626,1,0.09277519583702087,1,0.9098509550094604,0.6617106199264526
83,0.9974135756492615,1,0.09348058700561523,1,0.9028066992759705,0.7041447162628174
84,0.9975573420524597,1,0.09181269258260727,1,0.901395320892334,0.7486938238143921
85,0.9975003600120544,1,0.09068987518548965,1,0.9052863121032715,0.7470993399620056
