epoch,fold,loss,mae,repeat,val_loss,val_mae
0,1,0.9570600986480713,0.9030422568321228,1,0.8068221211433411,0.7560815215110779
1,1,0.7636143565177917,0.7145407795906067,1,0.7204016447067261,0.6728814244270325
2,1,0.7035364508628845,0.6574358940124512,1,0.6862326860427856,0.6415075063705444
3,1,0.6639556884765625,0.6204958558082581,1,0.6585872173309326,0.6163403987884521
4,1,0.6318233609199524,0.5906304717063904,1,0.6698265075683594,0.6296294927597046
5,1,0.6068381071090698,0.5674881339073181,1,0.614623486995697,0.5760777592658997
6,1,0.5851201415061951,0.5472453832626343,1,0.6217166185379028,0.5844553112983704
7,1,0.5597167611122131,0.5229420065879822,1,0.5742799043655396,0.5379607677459717
8,1,0.5478582382202148,0.5119197964668274,1,0.5697517395019531,0.53416508436203
9,1,0.5360205173492432,0.5007080435752869,1,0.5745641589164734,0.5395099520683289
10,1,0.5134748220443726,0.4786635935306549,1,0.5624241828918457,0.5278485417366028
11,1,0.5047350525856018,0.47035107016563416,1,0.5610934495925903,0.5268828868865967
12,1,0.49402838945388794,0.4599573612213135,1,0.5517448782920837,0.5178171396255493
13,1,0.48044639825820923,0.4466051757335663,1,0.5319679975509644,0.4982238709926605
14,1,0.47293663024902344,0.4392608106136322,1,0.5216694474220276,0.4880679249763489
15,1,0.46359339356422424,0.4300398528575897,1,0.5380460619926453,0.5045344233512878
16,1,0.45430701971054077,0.4208175241947174,1,0.5201007127761841,0.48663613200187683
17,1,0.45257657766342163,0.4191168546676636,1,0.5342989563941956,0.5008301138877869
18,1,0.4469735324382782,0.41348162293434143,1,0.5242854356765747,0.4907846450805664
19,1,0.4320034682750702,0.3984931707382202,1,0.5577967166900635,0.5242516398429871
20,1,0.4366000294685364,0.4029841721057892,1,0.5252888798713684,0.49162259697914124
21,1,0.4179841876029968,0.38431331515312195,1,0.5410662293434143,0.5073695778846741
22,1,0.4205007255077362,0.38673630356788635,1,0.5150590538978577,0.48122796416282654
23,1,0.4145353436470032,0.3806387484073639,1,0.5198529958724976,0.4859045147895813
24,1,0.4075454771518707,0.3735440671443939,1,0.5060927271842957,0.4720238745212555
25,1,0.40084266662597656,0.3667270839214325,1,0.499880850315094,0.4656984210014343
26,1,0.3993304967880249,0.36508598923683167,1,0.5122017860412598,0.4778822660446167
27,1,0.4020421504974365,0.3676147162914276,1,0.5221433043479919,0.48763307929039
28,1,0.39396753907203674,0.3593827486038208,1,0.5126961469650269,0.47805067896842957
29,1,0.3878317177295685,0.35310283303260803,1,0.5077425837516785,0.4729272127151489
30,1,0.38939550518989563,0.3544808030128479,1,0.5141168236732483,0.47910454869270325
31,1,0.38476479053497314,0.3496716618537903,1,0.5265756249427795,0.49138689041137695
32,1,0.38348788022994995,0.3482230007648468,1,0.5029791593551636,0.467634916305542
33,1,0.374149888753891,0.3387409448623657,1,0.5167542695999146,0.4812566041946411
34,1,0.3744802474975586,0.3388986587524414,1,0.5068005919456482,0.4711191952228546
35,1,0.36882922053337097,0.3330574929714203,1,0.49839073419570923,0.4625418186187744
36,1,0.36164382100105286,0.32570675015449524,1,0.5115931630134583,0.4755401909351349
37,1,0.3639017939567566,0.32773324847221375,1,0.5004701614379883,0.4642113149166107
38,1,0.35153064131736755,0.31518131494522095,1,0.49696189165115356,0.4605405628681183
39,1,0.3603708744049072,0.3238474726676941,1,0.5091747045516968,0.4725307822227478
40,1,0.35581114888191223,0.31908220052719116,1,0.5185710787773132,0.48176392912864685
41,1,0.3507499396800995,0.3138609230518341,1,0.5009636878967285,0.46396851539611816
42,1,0.3535318970680237,0.3164161443710327,1,0.5033935308456421,0.4661603271961212
43,1,0.346279114484787,0.3089655041694641,1,0.4876422882080078,0.45022833347320557
44,1,0.33880195021629333,0.3013134002685547,1,0.49982476234436035,0.46224114298820496
45,1,0.3467016816139221,0.30900853872299194,1,0.5166838765144348,0.47888481616973877
46,1,0.33647584915161133,0.298592209815979,1,0.49038001894950867,0.452379435300827
47,1,0.3411368429660797,0.30303624272346497,1,0.4992406666278839,0.46104851365089417
48,1,0.3414594829082489,0.30315113067626953,1,0.492438942193985,0.4540209174156189
49,1,0.33666470646858215,0.29812976717948914,1,0.49616891145706177,0.45751792192459106
50,1,0.33774977922439575,0.2989994287490845,1,0.5653883814811707,0.5265060663223267
51,1,0.34833770990371704,0.3093198239803314,1,0.5112034678459167,0.4720773994922638
52,1,0.3261049687862396,0.2869088649749756,1,0.5054767727851868,0.46619534492492676
53,1,0.33284443616867065,0.2934665381908417,1,0.5235083103179932,0.48402315378189087
54,1,0.32324981689453125,0.2836775779724121,1,0.5248187780380249,0.4851686656475067
55,1,0.3202677071094513,0.2805308699607849,1,0.49699509143829346,0.457185834646225
56,1,0.3239392936229706,0.28401923179626465,1,0.48775485157966614,0.44773781299591064
57,1,0.3121330440044403,0.2720450162887573,1,0.5237388014793396,0.4835515320301056
58,1,0.31654858589172363,0.2762566804885864,1,0.5208778381347656,0.4804718792438507
59,1,0.32413366436958313,0.2836160957813263,1,0.511110246181488,0.47049736976623535
60,1,0.31461673974990845,0.2739214599132538,1,0.4941572844982147,0.4533670246601105
61,1,0.3105158507823944,0.26963818073272705,1,0.4955058991909027,0.45454832911491394
62,1,0.31014102697372437,0.2691074013710022,1,0.5060770511627197,0.4649457037448883
63,1,0.3076757490634918,0.2664486765861511,1,0.4990236759185791,0.4577157199382782
64,1,0.3100310266017914,0.26862916350364685,1,0.5083402991294861,0.4668170213699341
65,1,0.31088370084762573,0.26924315094947815,1,0.49680083990097046,0.4550648331642151
66,1,0.3040948808193207,0.2622697353363037,1,0.5050069689750671,0.4630899429321289
67,1,0.3136112689971924,0.2715741693973541,1,0.5077052116394043,0.4655614197254181
68,1,0.30794551968574524,0.265703946352005,1,0.5090302228927612,0.4666922092437744
69,1,0.3067975342273712,0.26435062289237976,1,0.5283823013305664,0.48582348227500916
70,1,0.30018576979637146,0.25754350423812866,1,0.49800100922584534,0.45528772473335266
71,1,0.30440977215766907,0.2615971267223358,1,0.517944872379303,0.4750233590602875
72,1,0.30310967564582825,0.2601414620876312,1,0.5451595187187195,0.5020678043365479
73,1,0.3071841895580292,0.26397940516471863,1,0.5012333989143372,0.4579198360443115
74,1,0.30008286237716675,0.2567009925842285,1,0.5128099322319031,0.4693555235862732
75,1,0.2860860228538513,0.2425825595855713,1,0.5524787306785583,0.508926510810852
76,1,0.29415643215179443,0.2505042552947998,1,0.5076746940612793,0.46393170952796936
77,1,0.29333925247192383,0.2495209276676178,1,0.5016351938247681,0.45772460103034973
78,1,0.2903316020965576,0.2463456243276596,1,0.5101337432861328,0.4660569727420807
79,1,0.2930198907852173,0.24884217977523804,1,0.5014553666114807,0.457189679145813
80,1,0.2842894196510315,0.23994001746177673,1,0.49385449290275574,0.4494020938873291
81,1,0.2771413326263428,0.23262184858322144,1,0.4877598285675049,0.4431915581226349
82,1,0.2827940583229065,0.23815718293190002,1,0.49208810925483704,0.4473731219768524
83,1,0.2876918315887451,0.2428826242685318,1,0.5040715932846069,0.45913034677505493
84,1,0.28610581159591675,0.24109408259391785,1,0.5052000284194946,0.4600728750228882
85,1,0.2873290777206421,0.24211318790912628,1,0.4999563694000244,0.45465028285980225
86,1,0.279135525226593,0.23377317190170288,1,0.5003491044044495,0.45489758253097534
