element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
Te,0.05328232795000076,1.8628493547439575,0.29835057258605957,0.5013549327850342,0.9369476437568665,-0.3592827320098877,-0.09114181995391846,-0.4408998191356659,0.3045094609260559,0.13468414545059204,-0.02634211629629135,-0.04097882658243179,0.21264320611953735,-0.44802194833755493,-0.16582095623016357,0.6324784159660339,-0.10440869629383087,0.13797949254512787,0.12674131989479065,0.4053627550601959,-0.18636886775493622,-0.031313706189394,0.5728972554206848,0.613073468208313,0.5990556478500366,-0.23272834718227386,-0.25300219655036926,0.2454681694507599,-0.6619632244110107,0.13800106942653656
I,-0.014415435492992401,0.26995089650154114,0.043555013835430145,1.0722018480300903,1.6786472797393799,0.16025474667549133,0.22910702228546143,-0.9203999042510986,-0.21971896290779114,0.07676640152931213,-0.07778917253017426,-0.14835835993289948,-0.32377889752388,-0.40756988525390625,0.4745076298713684,0.5162540078163147,0.4204801917076111,-0.40842923521995544,0.08198919892311096,0.6929360032081604,0.49181294441223145,-0.016095265746116638,0.7935108542442322,0.8293454647064209,0.4718235731124878,-0.3884586989879608,0.08665433526039124,-0.01912715472280979,-0.6993294358253479,0.3559790849685669
Xe,-0.7406046986579895,-2.2971255779266357,0.7554587125778198,0.7091982364654541,1.8862674236297607,-1.8386573791503906,0.5684425830841064,-0.03057144582271576,-0.5988839864730835,1.1016547679901123,0.19162201881408691,-0.3711477816104889,0.21380743384361267,-0.4679701328277588,0.6240566372871399,-1.307769536972046,-1.6432969570159912,0.6026945114135742,1.7084664106369019,0.6164655685424805,0.8261144757270813,1.0918469429016113,2.330329418182373,0.41507983207702637,-0.2277667075395584,-2.59240460395813,0.7906193733215332,0.14189326763153076,-0.4625820517539978,1.2028112411499023
Cs,0.6096463799476624,-0.9009749889373779,0.21105967462062836,-0.05386628583073616,1.5647618770599365,0.7580446600914001,-0.3767521381378174,0.23243673145771027,0.2527717649936676,0.618355393409729,-0.7301148176193237,0.3407118320465088,-0.2126600295305252,-0.2821703255176544,-0.05447668954730034,-0.05461855232715607,-0.4887462854385376,1.8260931968688965,-0.22815924882888794,-0.1117718443274498,0.37789779901504517,0.12362034618854523,-0.006573677062988281,-2.1196916103363037,-0.11473187059164047,-1.0863103866577148,-0.04421689733862877,0.17975503206253052,0.20430204272270203,1.2961809635162354
Ba,0.5612378120422363,-1.6689679622650146,0.13502226769924164,-0.1438470035791397,1.2964832782745361,-0.43014782667160034,0.5328831672668457,-0.09886713325977325,-0.24002602696418762,0.06789501756429672,-0.41279828548431396,0.26970335841178894,0.007227160967886448,0.3202638328075409,-0.14202788472175598,0.13137783110141754,0.30979490280151367,0.35994893312454224,0.2061353623867035,0.30914780497550964,-0.3485614061355591,-0.36193209886550903,-0.3038270175457001,-1.8351707458496094,-0.0325850285589695,-1.2719993591308594,-0.6557468175888062,-0.15440499782562256,-0.023165911436080933,0.7443251013755798
La,0.035247281193733215,-0.03480356186628342,0.10779890418052673,-0.2256098985671997,0.2907196879386902,1.5037797689437866,-0.07984502613544464,0.22458747029304504,0.044652990996837616,0.438835084438324,0.013370931148529053,0.5712939500808716,-0.43937093019485474,-0.35716259479522705,-0.04945887252688408,0.6827043294906616,0.00973900780081749,0.006879234686493874,0.04017861187458038,0.11837537586688995,-0.1483089178800583,0.5563099384307861,-0.6680676937103271,-1.9007842540740967,0.39090296626091003,-0.3447229862213135,0.303195595741272,-0.033861368894577026,-0.20507565140724182,-0.9103702902793884
Ce,-0.0776243507862091,0.12062239646911621,-0.004543565213680267,-0.4223414361476898,-0.4884684681892395,0.6625416278839111,-0.16026777029037476,0.2534988522529602,-1.6852303743362427,0.20789530873298645,-0.024129804223775864,0.1526843011379242,-0.03590136021375656,-0.2866952121257782,-0.11654126644134521,0.23803073167800903,-0.5476001501083374,0.10136062651872635,-0.33290717005729675,0.17644768953323364,-0.5155779123306274,0.6130450963973999,-0.2210371494293213,-2.039876937866211,0.010768678039312363,0.048441845923662186,0.3301241099834442,-0.4514210522174835,0.1176193580031395,-1.4024710655212402
Pr,0.04955281317234039,0.22833487391471863,0.19754578173160553,-0.000560220330953598,-0.588483989238739,0.930365800857544,0.10791220515966415,0.22908484935760498,-0.3603055775165558,-0.32907581329345703,-0.23114342987537384,0.051910318434238434,-0.3875112235546112,0.3874863386154175,-0.07135699689388275,0.22603315114974976,-0.1643701195716858,-0.02482815645635128,-0.0051096417009830475,0.5720406770706177,-0.5113073587417603,0.4398539960384369,-0.31776732206344604,-2.032219409942627,-0.21695801615715027,-0.19533520936965942,1.4561771154403687,0.0074332840740680695,0.04183283820748329,-1.5065944194793701
Nd,0.4814220070838928,0.12199299037456512,-0.31841570138931274,-0.15050271153450012,-0.5074883103370667,0.11877869814634323,0.07951691746711731,0.2492847442626953,0.4562526345252991,-0.2919256389141083,0.5260693430900574,-0.12189818918704987,-0.12922948598861694,0.21129482984542847,0.040965933352708817,-0.23647496104240417,0.1354016214609146,-0.33221006393432617,0.3588164448738098,0.458496630191803,-0.6733725666999817,0.06305991113185883,-0.21920889616012573,-1.8099098205566406,0.014171205461025238,-0.23868341743946075,1.2889131307601929,-0.09293346852064133,-0.004327923059463501,-1.2467740774154663
Pm,-0.18145528435707092,0.28558239340782166,-1.5840286016464233,-0.9215354323387146,0.49388837814331055,-0.7775535583496094,-0.5964215993881226,0.5666934251785278,0.5544612407684326,0.6703576445579529,-0.3675837516784668,-0.19116413593292236,-0.016096118837594986,1.110365629196167,0.36715421080589294,-0.3795066475868225,0.4962558150291443,0.34834372997283936,-0.02698832005262375,-0.024631649255752563,-1.4715039730072021,0.12002628296613693,-0.5917738080024719,-0.9867026209831238,-0.36981356143951416,0.47978413105010986,0.700671911239624,0.21808254718780518,0.06645695120096207,-1.5647180080413818
Sm,0.046510204672813416,0.05050154775381088,-0.919963002204895,-0.10329442471265793,-0.5834989547729492,0.374068945646286,0.241839200258255,0.4946744740009308,0.2147524505853653,1.0889338254928589,0.4741967022418976,0.4076448380947113,0.11957648396492004,-0.019737839698791504,0.13969145715236664,-0.40618520975112915,0.1615103781223297,-0.3961908221244812,0.15731534361839294,0.8517109751701355,-0.884206235408783,0.10732203722000122,-0.4200505018234253,-1.828234076499939,0.8209322690963745,-0.1364918053150177,0.21420401334762573,-0.077073834836483,-0.29492253065109253,-1.245591640472412
Eu,-0.2769409418106079,0.12554222345352173,-1.0526890754699707,0.1585380584001541,0.08310982584953308,0.5694108605384827,-0.08824720233678818,0.41209372878074646,0.18884548544883728,1.1238569021224976,-1.3369874954223633,0.7769893407821655,0.16203339397907257,0.2163640707731247,-0.018683046102523804,0.11569136381149292,-0.17335402965545654,-0.31094032526016235,-0.5085042119026184,0.8396241664886475,-0.354358434677124,0.25838109850883484,-0.3383270502090454,-1.9330105781555176,0.0244212057441473,-0.49734294414520264,-0.6017733812332153,-0.06517234444618225,0.21601583063602448,-0.6520510315895081
Gd,0.1324092149734497,0.265168160200119,0.023521244525909424,-0.007842037826776505,-0.7523878812789917,-0.8326263427734375,0.026677511632442474,0.6562785506248474,1.5362203121185303,0.03998361527919769,-1.1107102632522583,-0.27533096075057983,0.16152545809745789,-0.1530737578868866,0.10001617670059204,-0.04283681511878967,0.10263349115848541,-0.030284970998764038,-0.08173935860395432,0.6044837236404419,-0.03660339117050171,0.04745737090706825,-0.2525818347930908,-2.027515411376953,-0.02728217840194702,-0.430042028427124,0.24173077940940857,-0.0734420195221901,-0.38786780834198,-0.9334461688995361
Tb,0.26937738060951233,0.5945791602134705,-0.437710165977478,0.21884894371032715,-0.9534683227539062,-0.20142480731010437,-0.0016634631901979446,0.18273641169071198,0.039903730154037476,0.4728412926197052,-1.1652737855911255,-0.09020929783582687,0.2164526730775833,-0.3699535131454468,0.12505799531936646,-0.45240870118141174,0.10777241736650467,-0.2590952515602112,-0.31143438816070557,0.37768739461898804,-0.5579357743263245,0.0050457678735256195,0.0772261992096901,-1.9499056339263916,0.6932458281517029,0.0028216689825057983,0.275157630443573,0.13877376914024353,-0.40884244441986084,-1.1832383871078491
Dy,0.3532547354698181,0.4790097773075104,0.1755950152873993,0.1839815080165863,-1.107236623764038,-0.33591967821121216,-0.22579053044319153,0.17469392716884613,1.1566303968429565,0.4777092933654785,-0.989272952079773,0.18315431475639343,0.0791427418589592,-0.16150297224521637,0.2134636491537094,-0.07348601520061493,0.3159067630767822,-0.5193166732788086,0.007259119302034378,0.5945219397544861,-0.584377646446228,0.34243011474609375,-0.21260103583335876,-2.386979103088379,0.8852028250694275,0.004101060330867767,0.4999834895133972,-0.006470889784395695,-0.41597679257392883,-1.458556890487671
Ho,0.17394638061523438,0.4964810013771057,0.17357656359672546,0.2523992359638214,-1.2364243268966675,-1.0702534914016724,-0.24943357706069946,0.08169183135032654,0.22703956067562103,-0.13323546946048737,-0.869484007358551,-0.4156598150730133,0.26945146918296814,0.24223724007606506,0.14505024254322052,-0.10315005481243134,-0.01027088612318039,-0.5231221914291382,-0.17248696088790894,0.4465984106063843,-0.780373215675354,0.35210758447647095,-0.008036356419324875,-2.2790119647979736,0.38229772448539734,0.028922734782099724,0.4341108798980713,0.0019063735380768776,-0.5472508072853088,-1.3818283081054688
Er,0.3854641318321228,0.08471810817718506,-0.481214314699173,0.26605433225631714,-1.4149023294448853,-0.8097261190414429,-0.3407856523990631,-0.026103589683771133,-0.31295233964920044,0.031163424253463745,-0.28649914264678955,-0.6250170469284058,0.1767047643661499,-0.16935814917087555,0.16299185156822205,0.11906325072050095,0.20876123011112213,-0.8339630365371704,0.019021932035684586,0.882859468460083,-0.9100837707519531,0.35802966356277466,0.3995934724807739,-2.2190442085266113,0.50373375415802,0.086703822016716,0.15001988410949707,0.14465534687042236,-0.26242193579673767,-1.4003269672393799
Tm,0.25804826617240906,0.5051167607307434,-0.04068250209093094,-0.09477238357067108,-1.1854177713394165,-0.042144447565078735,-0.5278846025466919,0.23051247000694275,1.6760172843933105,0.4121806025505066,-0.03585462272167206,-0.3362884223461151,-0.025754157453775406,0.46171268820762634,-0.20435360074043274,0.024705979973077774,0.021058570593595505,-0.6651502847671509,-0.21526050567626953,0.5204840898513794,-0.6478872299194336,0.38311564922332764,0.19686248898506165,-2.2937235832214355,-0.02082095295190811,0.018114885315299034,0.42774736881256104,-0.22012393176555634,0.0667320042848587,-1.3546178340911865
Yb,0.0997968390583992,0.32445982098579407,0.7146912813186646,-0.4284215569496155,-0.5160036683082581,0.2048601508140564,-0.6162901520729065,0.8367307782173157,0.7450768947601318,1.294242024421692,-0.6570231914520264,0.19932566583156586,-0.04574908688664436,0.33301371335983276,-0.2833920121192932,0.04715559259057045,0.1733957976102829,-0.5351288318634033,-0.31809911131858826,0.4179518222808838,-0.569096028804779,0.43640244007110596,0.09149079024791718,-2.1113152503967285,-0.08001405745744705,-0.06218878924846649,-0.22336988151073456,-0.4181586503982544,0.09865283221006393,-0.9290374517440796
Lu,0.16312560439109802,0.19541247189044952,-0.13622896373271942,-0.3022359609603882,-0.9648312926292419,-1.4982011318206787,-0.35070812702178955,0.7157838344573975,0.972790002822876,0.8277654647827148,0.4752039909362793,-0.2306913584470749,-0.09636719524860382,-0.5035508871078491,-0.3165179193019867,0.21775004267692566,-0.049118440598249435,-0.6847577095031738,-0.24859023094177246,0.659250020980835,-0.5206649303436279,0.586561381816864,0.3254646062850952,-2.120863676071167,0.19440849125385284,-0.09977947175502777,0.06983183324337006,-0.46169331669807434,-0.36923471093177795,-1.4220339059829712
Hf,-0.3974763751029968,0.7296229600906372,0.2866703271865845,-0.02510032057762146,-1.3117892742156982,-0.14182725548744202,-0.09399133175611496,-0.36944398283958435,-0.20322389900684357,-1.3210653066635132,-0.7814520001411438,0.2242347002029419,0.3274487257003784,0.0014318712055683136,-0.15931078791618347,-0.28678274154663086,-0.8126355409622192,0.12759742140769958,0.6043899059295654,-0.2574041783809662,0.46795785427093506,-0.4859854280948639,-0.12375082820653915,-1.7625362873077393,-0.852453351020813,-0.5214225053787231,-1.2752869129180908,-0.19545473158359528,0.8698185086250305,0.4225988984107971
Ta,0.010857097804546356,0.4884622097015381,-0.9442888498306274,0.1156507283449173,-2.132915496826172,-0.23554778099060059,0.5860974192619324,-0.17656415700912476,0.48685044050216675,-0.39601534605026245,0.20673301815986633,-0.014701485633850098,-0.015650229528546333,-0.8557556867599487,0.2974530756473541,-0.8424022793769836,0.16045144200325012,1.2114030122756958,0.8153728246688843,0.9514827728271484,-0.05839774012565613,0.18004444241523743,-0.9386806488037109,-1.4433430433273315,0.7696202397346497,-1.0500420331954956,-1.6600120067596436,-0.015692489221692085,0.3277948796749115,0.4518020749092102
W,-0.24525335431098938,0.3134952485561371,0.5301671624183655,0.8420674204826355,-1.4990217685699463,-0.15081354975700378,0.8487105965614319,-0.09296485036611557,0.130595862865448,-0.39689165353775024,-0.9987087249755859,0.11250786483287811,0.10062063485383987,-0.5762067437171936,-0.10832543671131134,-0.42329639196395874,0.18599101901054382,2.1660709381103516,0.22435006499290466,-0.1650097370147705,1.05155348777771,0.7665915489196777,-0.888995349407196,-0.37146422266960144,-0.23748914897441864,-1.063791275024414,-0.4077290892601013,0.3337254822254181,-0.35754770040512085,0.7367547154426575
Re,0.0219532772898674,-0.06826667487621307,-0.7962172031402588,-0.5217170715332031,-1.5880584716796875,-0.3337074816226959,-0.4750860035419464,-0.3714061975479126,0.011980091221630573,-0.042546845972537994,-0.04513929784297943,-1.0853136777877808,0.3678432106971741,0.4329255223274231,-0.2257595658302307,0.8187240958213806,0.8449209928512573,2.2732973098754883,-1.0109436511993408,0.6961722373962402,0.5713634490966797,0.5614575147628784,-0.25049909949302673,0.23376412689685822,-0.9317142963409424,-0.2104431688785553,0.2701945900917053,-0.15217025578022003,1.0559570789337158,1.0475255250930786
Os,-0.4353780150413513,-0.5720972418785095,-0.11512640118598938,-1.6835771799087524,-1.7231593132019043,0.2462921440601349,-0.7298060655593872,-1.2301175594329834,0.2848729193210602,-0.32764777541160583,0.18769168853759766,-0.0813397765159607,-0.0788234993815422,0.17561745643615723,-0.4803479015827179,0.3121536076068878,0.32629483938217163,0.3479394316673279,-1.9171754121780396,1.243282437324524,-0.036135151982307434,0.9577223062515259,0.790941059589386,0.28289827704429626,-0.2554141879081726,0.26717546582221985,-0.0906459242105484,0.9216300845146179,-0.1649705022573471,0.9744516611099243
Ir,-0.2281673401594162,-0.8356693387031555,0.034663040190935135,-1.5978264808654785,-0.9994512796401978,0.2658167779445648,0.03157608211040497,-1.1797012090682983,0.0914497897028923,-0.053218670189380646,-0.3251934349536896,-0.29920801520347595,-0.2538154125213623,0.2169409841299057,-0.5439470410346985,0.029018573462963104,-0.24957789480686188,-0.29730546474456787,-1.9330934286117554,0.12339544296264648,-0.8997435569763184,0.4358915090560913,0.1590694785118103,0.39488691091537476,0.19426213204860687,0.35310986638069153,-0.4034300446510315,1.7861557006835938,-0.19551964104175568,0.49875694513320923
Pt,0.1129547655582428,-0.7701539397239685,-0.3365877866744995,-0.36369115114212036,-0.2637936770915985,0.027134880423545837,0.11272919178009033,-1.5155596733093262,0.27884069085121155,0.3750641345977783,-0.17834097146987915,-0.39721983671188354,-0.35651639103889465,0.557902991771698,-0.33406341075897217,0.43858832120895386,0.33607903122901917,-0.31275004148483276,-1.7015776634216309,0.3811649978160858,-1.0606000423431396,0.24644915759563446,0.5615150928497314,0.2591286301612854,0.28270769119262695,0.6116032004356384,-0.26248303055763245,-1.1623625755310059,-0.21584369242191315,0.17364971339702606
Au,-0.3497098982334137,-0.7057722210884094,-0.08047303557395935,0.2719818949699402,1.0036284923553467,-0.3238973021507263,-0.14023320376873016,-1.0299012660980225,0.16248340904712677,0.8653836250305176,-0.11716750264167786,-0.037752337753772736,-0.6894038915634155,-0.03138536214828491,-0.2695716321468353,-1.6384347677230835,0.39233726263046265,0.1226310133934021,-1.2400245666503906,0.1872393637895584,-1.2802059650421143,0.7383135557174683,1.3470866680145264,0.39948657155036926,0.14854179322719574,0.6867793202400208,-0.0033626947551965714,-0.3739927411079407,-0.22340917587280273,0.3373503088951111
Hg,-0.41767826676368713,-0.9752199649810791,0.300812304019928,-0.5695015788078308,2.389493227005005,0.6026797294616699,0.028834696859121323,-0.1810205578804016,0.0999496728181839,0.5655270218849182,0.2561047673225403,0.26759040355682373,0.2611904740333557,0.6395115852355957,0.05418507754802704,0.13191750645637512,0.7755230069160461,1.1145515441894531,0.20407477021217346,0.8750573396682739,-1.505248785018921,-0.14152361452579498,0.0018968787044286728,0.33408963680267334,-0.07189799100160599,-0.40713930130004883,1.0443594455718994,-0.04096688702702522,0.07638449966907501,0.17815059423446655
Tl,-0.10899636894464493,0.2307092547416687,-0.9478387832641602,0.1170392856001854,1.98222815990448,-0.6433426141738892,-0.10674726963043213,0.6511759757995605,0.2599700391292572,0.11670197546482086,-0.19176743924617767,-0.21336482465267181,0.2838958203792572,0.08890260010957718,0.5168933868408203,0.2934214770793915,-0.2894372344017029,1.6264331340789795,-0.1611400693655014,0.13364841043949127,-0.8528860211372375,0.05689932405948639,0.1891762763261795,0.6292102336883545,1.035818338394165,-0.6629357933998108,0.9807321429252625,-0.45719510316848755,-0.20031589269638062,-0.21664297580718994
Pb,-0.1803472638130188,-0.4835151731967926,0.06910526752471924,0.14069198071956635,1.6410701274871826,0.5911617279052734,-0.38964030146598816,1.3749326467514038,-0.23620352149009705,-0.7683309316635132,0.5486208200454712,-1.205458164215088,0.6644601225852966,-0.26422613859176636,0.5040894150733948,-0.07569195330142975,0.6057542562484741,1.4467841386795044,-0.7462621331214905,0.5301720499992371,-0.4340199828147888,-0.11931142210960388,-0.2970530092716217,1.2092890739440918,0.41215765476226807,-1.0473010540008545,-0.3458407521247864,0.10108210891485214,0.037205249071121216,-0.5793607234954834
Bi,0.5288590788841248,0.0902426689863205,0.58061283826828,0.6089666485786438,1.2767956256866455,0.31245797872543335,-0.5471272468566895,0.4776969850063324,-0.24268509447574615,-0.4412597119808197,0.08572977781295776,-0.7575974464416504,0.0023493096232414246,1.1540417671203613,0.5485290288925171,0.2120470106601715,-0.010992035269737244,1.1046178340911865,-0.19458864629268646,-0.14816464483737946,-0.7847012877464294,0.18397337198257446,-0.3101499378681183,1.1273212432861328,0.8431704640388489,-0.949063777923584,-0.7040889859199524,0.3781454563140869,-0.5362758040428162,-0.877881646156311
Ac,-0.7479090094566345,-0.37249958515167236,-1.3908101320266724,-1.1836861371994019,1.1404750347137451,-0.01563100516796112,-0.7521289587020874,-0.23832686245441437,0.3327341377735138,1.3631120920181274,-0.9214521050453186,0.08848755061626434,-1.1003785133361816,-0.1282089650630951,-0.23692935705184937,0.2779160141944885,0.03492671251296997,0.15960359573364258,-0.4480874538421631,-0.4870220422744751,-0.6785995364189148,0.5003275871276855,0.3877076506614685,-0.8360273838043213,-0.04862978309392929,0.5045428276062012,1.233297348022461,0.8798844218254089,-0.11388257145881653,-0.8685110211372375
Th,0.14646746218204498,0.26977986097335815,-0.47745823860168457,-0.1220061182975769,-0.7478028535842896,-0.99956876039505,-0.35887378454208374,0.4805355966091156,-1.73862624168396,0.4559811055660248,0.17851495742797852,-0.23570917546749115,-0.3750092685222626,-0.08185919374227524,0.485190749168396,-0.10758349299430847,-0.08577066659927368,-0.07303138822317123,0.08828913420438766,0.4304822087287903,-0.006616696715354919,-0.3870660662651062,0.6752329468727112,-1.8916382789611816,-0.586596667766571,0.059934526681900024,0.7680632472038269,0.41565176844596863,0.2677549421787262,-0.9069201946258545
Pa,-0.3638494610786438,0.5862283110618591,-1.120866298675537,0.70891934633255,-0.7075780630111694,-0.8473564386367798,0.33629220724105835,-0.22337491810321808,-0.279989093542099,1.1706178188323975,0.3840089738368988,1.0363624095916748,0.002304435707628727,1.727920651435852,0.3347688317298889,0.09432973712682724,0.39288392663002014,0.15375548601150513,-0.46494051814079285,0.5717530846595764,0.3222488462924957,-1.9558814764022827,0.4998326897621155,-0.8862276673316956,-0.677992582321167,-0.2252321094274521,-0.29371657967567444,0.2932688593864441,0.4562636911869049,-0.19868676364421844
U,0.14653220772743225,0.5639505982398987,0.11161263287067413,-0.23133718967437744,-1.2492214441299438,-1.5455410480499268,-0.041893791407346725,0.2744331955909729,-0.9996594786643982,1.2041683197021484,-0.13371790945529938,0.5375679731369019,0.13208003342151642,0.23135420680046082,0.2951006293296814,0.7934725880622864,0.3537338376045227,0.37569209933280945,0.23762470483779907,0.7069191932678223,-0.01396450400352478,-0.282600998878479,0.17431572079658508,-1.9032409191131592,-0.07573927938938141,-0.4801414906978607,-1.2185287475585938,-0.1567918062210083,0.1055738627910614,-0.17059028148651123
Np,1.113227128982544,-0.023284152150154114,-0.6569283604621887,-0.15385763347148895,-0.5844016075134277,-2.42130184173584,-0.15741002559661865,0.19578969478607178,-0.34210166335105896,1.4886400699615479,-0.24090883135795593,-0.14498917758464813,0.21463802456855774,0.43539899587631226,-0.24044977128505707,1.043361783027649,0.027431096881628036,0.6595746278762817,-0.12449167668819427,0.49419617652893066,-0.36314627528190613,-0.4113156199455261,0.4798656702041626,-1.4521026611328125,-0.8762465715408325,-0.6033562421798706,0.23759940266609192,0.17228427529335022,0.32271620631217957,-0.4520984888076782
Pu,-0.3985547423362732,0.34524157643318176,-0.04766838252544403,-0.4164635241031647,-0.556068480014801,-2.130600690841675,0.3558003604412079,-0.06420740485191345,0.41563254594802856,0.9238072633743286,-0.8373358249664307,-0.4139077663421631,0.0963684469461441,0.11648449301719666,0.6373530626296997,0.9777114391326904,-0.3560559153556824,0.1873236894607544,-0.7541075348854065,0.1014157086610794,-0.08682891726493835,0.446092426776886,0.3093335032463074,-1.509201169013977,-0.6926981210708618,0.10779792070388794,0.0022984743118286133,-0.43526673316955566,-0.0572352334856987,-1.2529211044311523
