species,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
N4+,-1.8307886123657227,-1.1038802862167358,-1.4495655298233032,-0.8575141429901123,-1.6228834390640259,-0.7045437097549438,0.36710551381111145,0.3182434141635895,0.9572688937187195,-5.502355098724365,-0.2078600525856018,-1.254076600074768,-1.380806565284729,-0.1522936224937439,0.6291913390159607,-0.6506277918815613,0.4528428018093109,-1.2467128038406372,-3.7155284881591797,-0.5474820137023926,2.2753500938415527,-0.004397122655063868,-0.2692485451698303,0.21394895017147064,-0.5509918332099915,-2.2821738719940186,-0.578177809715271,2.2533445358276367,-2.9563589096069336,0.7715447545051575
O2-,-0.333540678024292,-0.19769543409347534,0.45250028371810913,-0.19529272615909576,-0.3492087721824646,-0.17505782842636108,-0.157094344496727,-0.12103688716888428,0.18066398799419403,0.0728074163198471,0.29753267765045166,-0.6149399876594543,-0.4727972149848938,-0.3678039312362671,-0.10923637449741364,-0.06882716715335846,0.17347963154315948,-0.00112134066876024,0.28277814388275146,-0.15636789798736572,-0.8991869688034058,-0.08985381573438644,0.03637434542179108,0.048594880849123,-0.1256610006093979,-0.1360008269548416,0.07911266386508942,0.20774801075458527,-0.32299306988716125,0.07373087853193283
O-,1.7951383590698242,-0.28253477811813354,-0.08052342385053635,-0.7681751251220703,-0.4108140766620636,0.023454871028661728,0.002128321910277009,-0.09074124693870544,-0.10190896689891815,-0.0779014378786087,0.307145357131958,-0.6056824922561646,-0.4962470233440399,-0.4585128128528595,-0.2962978482246399,-0.1576499342918396,0.0021782093681395054,-0.07628272473812103,-0.15993480384349823,-0.061414893716573715,-0.31017905473709106,-0.08447980880737305,0.21458618342876434,-0.3168231248855591,-0.1016763225197792,-0.5423516035079956,0.20800961554050446,-0.020553288981318474,-0.338368684053421,-0.02750677801668644
F-,-0.27921855449676514,-0.2555636167526245,-0.8267616629600525,-0.004666091408580542,-0.3460574448108673,-0.7147374749183655,-0.18196211755275726,-0.12034374475479126,0.15957896411418915,-0.13028883934020996,0.21200744807720184,-1.0751274824142456,-0.49364468455314636,-0.3519739508628845,-0.131641685962677,-0.015950411558151245,0.24639998376369476,-0.02328144945204258,0.34716832637786865,-0.1491502970457077,-0.6848366260528564,-0.11039453744888306,0.09541571140289307,0.05294892191886902,-0.22251075506210327,-0.168256014585495,-0.0014373678714036942,0.2491474449634552,-0.25068703293800354,0.08717245608568192
Na+,-0.7778881788253784,-0.49418655037879944,0.40320566296577454,-0.6112796664237976,-0.15710921585559845,-0.1117219403386116,-0.18002307415008545,0.20373737812042236,0.15845002233982086,-0.8058577179908752,0.5183011293411255,-0.24023030698299408,-0.6403633952140808,-0.5180743336677551,-0.31294184923171997,0.25065112113952637,-0.6632038354873657,0.3623800277709961,-1.2450950145721436,-0.09014402329921722,2.3372085094451904,-0.13567069172859192,0.17175336182117462,-0.2942957580089569,0.6796292662620544,-0.15763820707798004,0.20246094465255737,0.7766156196594238,-1.0251291990280151,0.11861804127693176
Mg2+,-0.05619848519563675,-0.5794900059700012,0.1430286169052124,-0.7567688822746277,-0.6928176879882812,0.45657482743263245,-0.21846523880958557,-0.3816618323326111,0.4296179413795471,-0.8257574439048767,0.25264909863471985,0.8193005323410034,-0.49549368023872375,-0.3760945498943329,-0.6716737151145935,-0.22691097855567932,0.5984772443771362,0.5886402130126953,-1.3664871454238892,-0.008401256985962391,1.4268096685409546,-0.14217248558998108,-0.0005278545431792736,0.12443669885396957,1.2256147861480713,0.184015154838562,-0.3409065306186676,0.2700912654399872,-1.1314653158187866,-0.08933014422655106
Al3+,0.06615918129682541,-0.3615848124027252,0.9036750197410583,0.06538920104503632,-0.5475885272026062,0.47131454944610596,0.30417943000793457,0.2458178550004959,0.04837752506136894,-0.6418382525444031,-0.04100047051906586,0.8852712512016296,-0.40224137902259827,-0.2217801809310913,-0.21290680766105652,-0.34214353561401367,0.20160417258739471,-0.27853235602378845,-0.7724127769470215,0.044746458530426025,1.364469289779663,-0.005572780035436153,-0.004023827146738768,0.3955008387565613,-0.5191046595573425,-0.09835157543420792,0.25811460614204407,0.5605009198188782,-0.04431686922907829,0.8623148798942566
Al2+,-0.25537973642349243,-1.8369684219360352,-0.18079912662506104,1.698743462562561,0.9975553154945374,-0.6558524370193481,-0.013863150961697102,1.368713617324829,2.0614120960235596,-2.3795299530029297,-0.08742024749517441,1.9585248231887817,1.8465427160263062,0.9286653399467468,-0.327182412147522,0.2297903299331665,-0.45678025484085083,-2.252784252166748,1.582887887954712,1.3305267095565796,0.31579476594924927,-0.3728553354740143,-0.1668243110179901,-0.37294474244117737,-1.5423132181167603,-0.9042692184448242,1.3716577291488647,2.186729669570923,-0.22148051857948303,3.4819791316986084
Si2+,0.42650923132896423,0.2688775062561035,1.0888102054595947,1.2947779893875122,1.2416592836380005,1.4124832153320312,-0.7490172982215881,0.7341618537902832,-0.009072482585906982,0.13873784244060516,0.3660021424293518,1.2184829711914062,-0.5490220785140991,0.10693724453449249,0.34265655279159546,0.30957159399986267,-1.570757269859314,-0.5070341229438782,-0.4701593816280365,-0.3208703398704529,1.9814417362213135,0.009821583516895771,0.3031493127346039,0.9182711839675903,-0.8576459884643555,0.1537061482667923,0.10887584835290909,-0.3786602020263672,-1.0013599395751953,0.9521790742874146
Si4+,-0.879305362701416,0.14080482721328735,0.2898291051387787,0.2872898578643799,-0.2873813807964325,0.1321440488100052,-0.12097372859716415,0.22379933297634125,0.16400563716888428,0.07718031108379364,0.6312628984451294,0.42477643489837646,-0.5302627682685852,-0.3168399930000305,0.36279749870300293,0.16090521216392517,0.05423647537827492,-0.3538932204246521,-2.198863983154297,0.39945468306541443,2.3945817947387695,-0.039768967777490616,-0.08453812450170517,0.9181244969367981,-0.13765358924865723,0.840294361114502,0.22634130716323853,0.77086341381073,-1.7899682521820068,0.49623411893844604
