epoch,fold,loss,mae,repeat,val_loss,val_mae
0,1,0.31823137402534485,0.27703768014907837,1,0.2182544767856598,0.1830163449048996
1,1,0.21222512423992157,0.17854027450084686,1,0.20285996794700623,0.1704752892255783
2,1,0.18802160024642944,0.156663715839386,1,0.17591896653175354,0.14552552998065948
3,1,0.17293575406074524,0.1433948576450348,1,0.17936965823173523,0.1506573110818863
4,1,0.163138285279274,0.13514350354671478,1,0.1596633940935135,0.13237285614013672
5,1,0.15586397051811218,0.12920361757278442,1,0.1541633903980255,0.12812559306621552
6,1,0.1489907056093216,0.12352482974529266,1,0.14909593760967255,0.12417694926261902
7,1,0.14346802234649658,0.1190481036901474,1,0.17298878729343414,0.14903223514556885
8,1,0.13810081779956818,0.11458954215049744,1,0.1422179788351059,0.11914291232824326
9,1,0.13234926760196686,0.10963696241378784,1,0.13706980645656586,0.11473922431468964
10,1,0.12853573262691498,0.10656193643808365,1,0.13961148262023926,0.11797809600830078
11,1,0.12456230819225311,0.10324918478727341,1,0.13116100430488586,0.11016511917114258
12,1,0.12105020135641098,0.10030990839004517,1,0.1319756954908371,0.11149300634860992
13,1,0.11798372119665146,0.097730353474617,1,0.13144941627979279,0.11145373433828354
14,1,0.11671777814626694,0.09692701697349548,1,0.12775005400180817,0.10816844552755356
15,1,0.1127215251326561,0.0933348685503006,1,0.12428241968154907,0.1051015555858612
16,1,0.1108100563287735,0.09179704636335373,1,0.12464908510446548,0.10580150038003922
17,1,0.10941736400127411,0.09071893244981766,1,0.12350635975599289,0.104978546500206
18,1,0.10557714104652405,0.08717847615480423,1,0.1360970437526703,0.11784311383962631
19,1,0.10474894940853119,0.08662861585617065,1,0.1215074360370636,0.10353370755910873
20,1,0.1021595299243927,0.08431116491556168,1,0.12087297439575195,0.103145070374012
21,1,0.10156162083148956,0.08395189046859741,1,0.11976555734872818,0.10226130485534668
22,1,0.09939407557249069,0.08198505640029907,1,0.12356551736593246,0.10625270754098892
23,1,0.09647585451602936,0.0792471170425415,1,0.11879964917898178,0.10165546834468842
24,1,0.09611350297927856,0.07906188815832138,1,0.12072906643152237,0.10374615341424942
25,1,0.09461648762226105,0.07771100103855133,1,0.11817380040884018,0.10134260356426239
26,1,0.09409435838460922,0.07733187824487686,1,0.12941528856754303,0.11271818727254868
27,1,0.09150762856006622,0.07486710697412491,1,0.11672511696815491,0.10015213489532471
28,1,0.09068464487791061,0.07416427135467529,1,0.11294039338827133,0.09646598994731903
29,1,0.08938468247652054,0.07295232266187668,1,0.12174546718597412,0.10536332428455353
30,1,0.08781115710735321,0.0714956670999527,1,0.11464331299066544,0.09837611019611359
31,1,0.08726857602596283,0.071038156747818,1,0.11470706760883331,0.0985339879989624
32,1,0.08592265844345093,0.06981294602155685,1,0.11189683526754379,0.09583435207605362
33,1,0.08493352681398392,0.06891325116157532,1,0.11156415194272995,0.09558979421854019
34,1,0.08407251536846161,0.06815732270479202,1,0.13034863770008087,0.11448457092046738
35,1,0.08370345830917358,0.06787482649087906,1,0.11246652156114578,0.09667712450027466
36,1,0.08214115351438522,0.06640520691871643,1,0.1107621043920517,0.09507712721824646
37,1,0.08237653970718384,0.06673802435398102,1,0.11592183262109756,0.10033637285232544
38,1,0.08116614818572998,0.06561547517776489,1,0.10954384505748749,0.09403321892023087
39,1,0.079828180372715,0.06436432898044586,1,0.10874433815479279,0.09332939982414246
40,1,0.07913311570882797,0.0637601763010025,1,0.11009154468774796,0.09474554657936096
41,1,0.0790300965309143,0.06370234489440918,1,0.10750094056129456,0.09220829606056213
42,1,0.07756523042917252,0.06230488792061806,1,0.11666423827409744,0.10143740475177765
43,1,0.0780300423502922,0.06282683461904526,1,0.10639308393001556,0.09121349453926086
