epoch,fold,loss,mae,repeat,val_loss,val_mae
0,1,0.47791197896003723,0.43316227197647095,1,0.2414541244506836,0.20286127924919128
1,1,0.20042523741722107,0.16414597630500793,1,0.1794714778661728,0.14513464272022247
2,1,0.17678962647914886,0.14393679797649384,1,0.17920991778373718,0.14772026240825653
3,1,0.1637600213289261,0.13345131278038025,1,0.15564121305942535,0.12644793093204498
4,1,0.15245594084262848,0.12426311522722244,1,0.15176202356815338,0.12451610714197159
5,1,0.14309407770633698,0.11668054759502411,1,0.14398561418056488,0.11836187541484833
6,1,0.13728167116641998,0.11232824623584747,1,0.1656770259141922,0.14135338366031647
7,1,0.13139261305332184,0.10762380808591843,1,0.13398809731006622,0.11073243618011475
8,1,0.12498661875724792,0.10219301283359528,1,0.13003262877464294,0.10767016559839249
9,1,0.12177833914756775,0.0998096615076065,1,0.1359470784664154,0.1143592894077301
10,1,0.11690837889909744,0.09569142013788223,1,0.13320618867874146,0.11232032626867294
11,1,0.1137232631444931,0.09313835203647614,1,0.11928440630435944,0.09900001436471939
12,1,0.11135828495025635,0.09133675694465637,1,0.12272647768259048,0.10296083986759186
13,1,0.10719504207372665,0.08767593652009964,1,0.1260688155889511,0.10678406804800034
14,1,0.10541267693042755,0.08633963763713837,1,0.11911849677562714,0.10025376826524734
15,1,0.10279079526662827,0.08410792797803879,1,0.1185518428683281,0.10003586858510971
16,1,0.10106389224529266,0.0827174112200737,1,0.11705984175205231,0.09887199103832245
17,1,0.09768713265657425,0.07964947074651718,1,0.11886835098266602,0.10097862035036087
18,1,0.09631679207086563,0.07856189459562302,1,0.11589525640010834,0.09825504571199417
19,1,0.09407339245080948,0.0765577033162117,1,0.11664295196533203,0.0992569625377655
20,1,0.09270693361759186,0.07542800158262253,1,0.11269844323396683,0.09552005678415298
21,1,0.09153301268815994,0.07445577532052994,1,0.11782436072826385,0.10084385424852371
22,1,0.0895056501030922,0.07261972874403,1,0.10995417088270187,0.0931624323129654
23,1,0.08834308385848999,0.07164300978183746,1,0.10811062157154083,0.09150074422359467
24,1,0.08620787411928177,0.06968197971582413,1,0.10842688381671906,0.09198819845914841
25,1,0.08509067445993423,0.06872405111789703,1,0.11137453466653824,0.09509493410587311
26,1,0.08347187936306,0.06726586818695068,1,0.11087069660425186,0.09473193436861038
27,1,0.0827123299241066,0.06664660573005676,1,0.10309550911188126,0.08709745109081268
28,1,0.08226095885038376,0.0663311779499054,1,0.10918634384870529,0.0933200791478157
29,1,0.08118263632059097,0.06537211686372757,1,0.10464904457330704,0.08888966590166092
30,1,0.07991211861371994,0.06421706825494766,1,0.10432585328817368,0.08868816494941711
31,1,0.0788479596376419,0.06325121223926544,1,0.10926081985235214,0.09371121972799301
32,1,0.07929853349924088,0.06380484253168106,1,0.10468261688947678,0.08923555910587311
33,1,0.0763436108827591,0.0609462670981884,1,0.10348561406135559,0.0881347805261612
34,1,0.0768187940120697,0.061526209115982056,1,0.10345698893070221,0.08820789307355881
35,1,0.07580696046352386,0.06060786917805672,1,0.10340381413698196,0.08824433386325836
36,1,0.07420288771390915,0.05909277871251106,1,0.10385417193174362,0.08879205584526062
37,1,0.07395222783088684,0.05892451852560043,1,0.10908576101064682,0.09408891201019287
38,1,0.07342404872179031,0.058480020612478256,1,0.10157261788845062,0.08666852116584778
39,1,0.07300366461277008,0.05812558904290199,1,0.09903325885534286,0.0841936394572258
40,1,0.07234775274991989,0.05754217132925987,1,0.10109090059995651,0.08631491661071777
41,1,0.07124615460634232,0.05649861320853233,1,0.10644497722387314,0.09173057228326797
42,1,0.07102987915277481,0.0563490055501461,1,0.09884221106767654,0.08419518917798996
43,1,0.07033523917198181,0.05571434274315834,1,0.10318154841661453,0.08858850598335266
44,1,0.07007420063018799,0.055507466197013855,1,0.10529737174510956,0.09075458347797394
