epoch,fold,loss,mae,repeat,val_loss,val_mae
0,1,0.8842819333076477,0.8419163823127747,1,0.7451780438423157,0.7083529829978943
1,1,0.7251229882240295,0.6897475719451904,1,0.6878557205200195,0.6536548137664795
2,1,0.6614676713943481,0.628180980682373,1,0.624988853931427,0.5925368666648865
3,1,0.6155568361282349,0.5838051438331604,1,0.6175770163536072,0.5864997506141663
4,1,0.5840970277786255,0.5535789132118225,1,0.6024940609931946,0.5725370049476624
5,1,0.5580646395683289,0.5285649299621582,1,0.5643947720527649,0.5353473424911499
6,1,0.5330715179443359,0.5043781399726868,1,0.5573554635047913,0.5290131568908691
7,1,0.5165437459945679,0.4884706735610962,1,0.5417852997779846,0.5139835476875305
8,1,0.501401960849762,0.47380372881889343,1,0.5703983902931213,0.5429850220680237
9,1,0.4856114387512207,0.45835262537002563,1,0.510549008846283,0.48344266414642334
10,1,0.46868133544921875,0.4416847229003906,1,0.5260269045829773,0.4991324543952942
11,1,0.454792857170105,0.4279854893684387,1,0.5171069502830505,0.4903903007507324
12,1,0.44483616948127747,0.41816163063049316,1,0.49719512462615967,0.4705641269683838
13,1,0.4306838810443878,0.4041011333465576,1,0.49158793687820435,0.4650408625602722
14,1,0.424142062664032,0.39761343598365784,1,0.47628849744796753,0.4497998356819153
15,1,0.413800448179245,0.38731175661087036,1,0.4752483069896698,0.4487631022930145
16,1,0.4062536060810089,0.37976309657096863,1,0.4654451012611389,0.4389534592628479
17,1,0.396047979593277,0.369548499584198,1,0.4792102873325348,0.4527049958705902
18,1,0.39211487770080566,0.3655974566936493,1,0.4607735276222229,0.43422213196754456
19,1,0.3842014968395233,0.35762760043144226,1,0.4870416820049286,0.46044448018074036
20,1,0.377246618270874,0.35060393810272217,1,0.4585815966129303,0.4319063425064087
21,1,0.3719339668750763,0.3452008068561554,1,0.4608798027038574,0.43409937620162964
22,1,0.3722081184387207,0.345364511013031,1,0.4706418216228485,0.44375765323638916
23,1,0.3608573079109192,0.33392804861068726,1,0.4692170023918152,0.4422447681427002
24,1,0.3606480062007904,0.3336141109466553,1,0.46202853322029114,0.4349524676799774
25,1,0.35318008065223694,0.32605239748954773,1,0.4527815282344818,0.42561301589012146
26,1,0.3503836989402771,0.32314804196357727,1,0.45529747009277344,0.4279974400997162
27,1,0.344504714012146,0.31715068221092224,1,0.4690319895744324,0.4416331946849823
28,1,0.3425414264202118,0.3150617480278015,1,0.45545142889022827,0.427901953458786
29,1,0.3389522433280945,0.31133726239204407,1,0.46243688464164734,0.4347524642944336
30,1,0.3329157829284668,0.3051656484603882,1,0.4608892798423767,0.43306323885917664
31,1,0.3319719433784485,0.3040752410888672,1,0.4567081928253174,0.42874136567115784
32,1,0.328249454498291,0.3002062439918518,1,0.45634570717811584,0.4282202422618866
33,1,0.324111670255661,0.2959015369415283,1,0.45767301321029663,0.42938727140426636
34,1,0.3235788345336914,0.29520758986473083,1,0.4479270875453949,0.4194785952568054
35,1,0.31457555294036865,0.2860555648803711,1,0.45628324151039124,0.42768731713294983
36,1,0.3126314580440521,0.2839568853378296,1,0.4610775411128998,0.43232905864715576
37,1,0.31879618763923645,0.2899446487426758,1,0.4531310498714447,0.424197793006897
38,1,0.30972784757614136,0.2807188928127289,1,0.44731763005256653,0.41824018955230713
39,1,0.307962030172348,0.27881139516830444,1,0.45485857129096985,0.4256381690502167
40,1,0.30935147404670715,0.28004691004753113,1,0.4421631097793579,0.4127773642539978
41,1,0.3004203140735626,0.2709687352180481,1,0.4507402777671814,0.4212183654308319
42,1,0.3010459244251251,0.27145373821258545,1,0.45354893803596497,0.42386674880981445
43,1,0.30384495854377747,0.2740800082683563,1,0.44372379779815674,0.4138779640197754
44,1,0.29639744758605957,0.2664915919303894,1,0.4445132315158844,0.4145481288433075
