epoch,fold,loss,mae,repeat,val_loss,val_mae
0,1,0.8782810568809509,0.8230257630348206,1,0.7077450752258301,0.6564198136329651
1,1,0.6227677464485168,0.573111891746521,1,0.626179039478302,0.5780269503593445
2,1,0.5566049218177795,0.5097869634628296,1,0.5568568706512451,0.5113083124160767
3,1,0.5237509608268738,0.4793544411659241,1,0.5095580220222473,0.46626710891723633
4,1,0.499523401260376,0.4572097957134247,1,0.4932825267314911,0.4518861174583435
5,1,0.47613680362701416,0.435522198677063,1,0.48121869564056396,0.4413447082042694
6,1,0.45697537064552307,0.41772371530532837,1,0.49489718675613403,0.4562265872955322
7,1,0.4481571316719055,0.4099855124950409,1,0.4610373377799988,0.42333507537841797
8,1,0.43428662419319153,0.39698871970176697,1,0.47386008501052856,0.43691396713256836
9,1,0.42152056097984314,0.38487300276756287,1,0.4472213685512543,0.41087621450424194
10,1,0.41758182644844055,0.3814713954925537,1,0.4554388225078583,0.4195483326911926
11,1,0.4048215448856354,0.3691379725933075,1,0.4616663455963135,0.4261837303638458
12,1,0.39905086159706116,0.36373621225357056,1,0.44421419501304626,0.40905970335006714
13,1,0.38789743185043335,0.3528852164745331,1,0.44612202048301697,0.4112182557582855
14,1,0.3786172866821289,0.3438238501548767,1,0.4458801746368408,0.4111673831939697
15,1,0.37405577301979065,0.339419424533844,1,0.4548596143722534,0.4202929735183716
16,1,0.36791157722473145,0.33338114619255066,1,0.45749229192733765,0.42301106452941895
17,1,0.3644244074821472,0.3299811780452728,1,0.44467511773109436,0.4102330207824707
18,1,0.3585028052330017,0.32407146692276,1,0.440816730260849,0.40638720989227295
19,1,0.35389646887779236,0.3194781541824341,1,0.44247493147850037,0.40805038809776306
20,1,0.3463360667228699,0.31191694736480713,1,0.4423508942127228,0.4079306423664093
21,1,0.3469123840332031,0.31248152256011963,1,0.4499560296535492,0.4155257046222687
22,1,0.34590592980384827,0.3114510476589203,1,0.44614773988723755,0.41165441274642944
23,1,0.3382854163646698,0.30374881625175476,1,0.44924792647361755,0.4146941900253296
24,1,0.33365797996520996,0.2990686893463135,1,0.45263993740081787,0.4180002808570862
25,1,0.3275550901889801,0.2928840219974518,1,0.4450102150440216,0.41031351685523987
26,1,0.32534945011138916,0.2906052768230438,1,0.4568084180355072,0.4220035672187805
27,1,0.3158707916736603,0.28104472160339355,1,0.4240967035293579,0.3892185091972351
28,1,0.3185191750526428,0.2835969924926758,1,0.4352370798587799,0.4002420902252197
29,1,0.3144557774066925,0.2793876826763153,1,0.4290645122528076,0.39393264055252075
30,1,0.3091096580028534,0.2739217281341553,1,0.42609915137290955,0.3908500075340271
31,1,0.30838388204574585,0.27307191491127014,1,0.42852795124053955,0.3931569755077362
32,1,0.3089849352836609,0.27353930473327637,1,0.44784417748451233,0.4122987687587738
33,1,0.30784091353416443,0.2722155451774597,1,0.42518019676208496,0.3894694149494171
34,1,0.30214858055114746,0.26636451482772827,1,0.4455473721027374,0.40970274806022644
35,1,0.29702475666999817,0.26110583543777466,1,0.417725145816803,0.3817344605922699
36,1,0.2913784980773926,0.25533077120780945,1,0.43118739128112793,0.39508089423179626
37,1,0.29149994254112244,0.2553104758262634,1,0.42742013931274414,0.3911442160606384
38,1,0.28738468885421753,0.2510477304458618,1,0.4218648672103882,0.38545724749565125
39,1,0.28512799739837646,0.24865804612636566,1,0.42465776205062866,0.38810402154922485
40,1,0.28995683789253235,0.25330713391304016,1,0.4289875626564026,0.3922125995159149
41,1,0.2830614745616913,0.24622787535190582,1,0.42708155512809753,0.39018499851226807
42,1,0.2823101878166199,0.24534092843532562,1,0.41678673028945923,0.37973618507385254
