epoch,fold,loss,mae,repeat,val_loss,val_mae
0,1,0.417169988155365,0.3701002299785614,1,0.2939499616622925,0.25209254026412964
1,1,0.2629810869693756,0.22310735285282135,1,0.24408870935440063,0.20590901374816895
2,1,0.23280662298202515,0.19599735736846924,1,0.2261400818824768,0.19060556590557098
3,1,0.2139366865158081,0.1795264035463333,1,0.21045342087745667,0.17711862921714783
4,1,0.20045413076877594,0.16804887354373932,1,0.21200759708881378,0.1804908961057663
5,1,0.1895689070224762,0.15879663825035095,1,0.20968341827392578,0.17962633073329926
6,1,0.1806970238685608,0.15122780203819275,1,0.1898883432149887,0.1609874963760376
7,1,0.17290517687797546,0.14450262486934662,1,0.19041381776332855,0.16248801350593567
8,1,0.16649913787841797,0.13897478580474854,1,0.181009441614151,0.153856098651886
9,1,0.15981169044971466,0.13300958275794983,1,0.19810330867767334,0.17162856459617615
10,1,0.15427358448505402,0.12808887660503387,1,0.17051294445991516,0.14460520446300507
11,1,0.15051162242889404,0.12484050542116165,1,0.17056713998317719,0.14512953162193298
12,1,0.14503225684165955,0.1198071613907814,1,0.16830915212631226,0.14329893887043
13,1,0.14048275351524353,0.11565356701612473,1,0.16839922964572906,0.14376497268676758
14,1,0.13749052584171295,0.11302640289068222,1,0.16243374347686768,0.13813559710979462
15,1,0.13398103415966034,0.10982690751552582,1,0.16151851415634155,0.13750497996807098
16,1,0.13029824197292328,0.10642700642347336,1,0.15967829525470734,0.13594670593738556
17,1,0.12753762304782867,0.10390934348106384,1,0.15898412466049194,0.1354755163192749
18,1,0.12504996359348297,0.10164353251457214,1,0.15610352158546448,0.1327902227640152
19,1,0.12189124524593353,0.09866249561309814,1,0.1584623157978058,0.13532806932926178
20,1,0.12027294933795929,0.09720948338508606,1,0.15924106538295746,0.13625121116638184
21,1,0.11770709604024887,0.09477681666612625,1,0.1576736569404602,0.13481415808200836
22,1,0.11519309878349304,0.09238123148679733,1,0.15519484877586365,0.132433220744133
23,1,0.11280355602502823,0.0900983065366745,1,0.15419583022594452,0.1315329521894455
24,1,0.1112518459558487,0.08864240348339081,1,0.1513437181711197,0.12878675758838654
25,1,0.10993951559066772,0.08740545064210892,1,0.15236617624759674,0.12985461950302124
26,1,0.1074540764093399,0.0849936380982399,1,0.14819447696208954,0.12576843798160553
27,1,0.10646355152130127,0.08406545966863632,1,0.15739767253398895,0.13503813743591309
