epoch,fold,loss,mae,repeat,val_loss,val_mae
0,1,0.37890195846557617,0.32422900199890137,1,0.21393577754497528,0.1635628491640091
1,1,0.20084935426712036,0.15261141955852509,1,0.18928378820419312,0.14301374554634094
2,1,0.17726528644561768,0.13278476893901825,1,0.17439451813697815,0.13165423274040222
3,1,0.1646028757095337,0.12348518520593643,1,0.1709042340517044,0.13137270510196686
4,1,0.15277084708213806,0.11468508094549179,1,0.15505899488925934,0.11835677176713943
5,1,0.14425672590732574,0.10877767950296402,1,0.14743664860725403,0.11313272267580032
6,1,0.13798701763153076,0.10472080856561661,1,0.14095239341259003,0.10866057872772217
7,1,0.1305612474679947,0.09911815822124481,1,0.14556962251663208,0.11494527012109756
8,1,0.12570179998874664,0.09579901397228241,1,0.13511794805526733,0.10589449852705002
9,1,0.12147682160139084,0.09286480396986008,1,0.14782889187335968,0.11980843544006348
10,1,0.1166391670703888,0.08914650231599808,1,0.12652476131916046,0.09955119341611862
11,1,0.11372385919094086,0.08721767365932465,1,0.125016450881958,0.09895389527082443
12,1,0.1115819439291954,0.08593060821294785,1,0.11987695842981339,0.0946185514330864
13,1,0.1080600842833519,0.08316107094287872,1,0.12838685512542725,0.10382981598377228
14,1,0.10489438474178314,0.08067277073860168,1,0.12595847249031067,0.1020597591996193
15,1,0.10198348015546799,0.07837284356355667,1,0.11704016476869583,0.09371167421340942
16,1,0.10048795491456985,0.0774012953042984,1,0.11618480831384659,0.09334709495306015
17,1,0.09803669154644012,0.07544586807489395,1,0.12077875435352325,0.09841293096542358
18,1,0.09715352952480316,0.0749833956360817,1,0.11564084887504578,0.0936715230345726
19,1,0.0948856845498085,0.07309540361166,1,0.11513959616422653,0.09352938830852509
20,1,0.09247475117444992,0.0710357129573822,1,0.1121320128440857,0.09086036682128906
21,1,0.0917922705411911,0.07067258656024933,1,0.10800874978303909,0.08702270686626434
22,1,0.08962219208478928,0.06878939270973206,1,0.12044086307287216,0.09973885864019394
23,1,0.08798861503601074,0.06743054836988449,1,0.1104540005326271,0.09002664685249329
24,1,0.08713710308074951,0.06683388352394104,1,0.11151005327701569,0.09131718426942825
25,1,0.08588676154613495,0.0658157467842102,1,0.10668134689331055,0.08672163635492325
26,1,0.08411607891321182,0.06428296864032745,1,0.1070011630654335,0.08726784586906433
27,1,0.08281011134386063,0.06319119781255722,1,0.11281514912843704,0.09329601377248764
28,1,0.08214166015386581,0.062718465924263,1,0.1108054369688034,0.09148269891738892
29,1,0.08114942908287048,0.06193265691399574,1,0.1115177795290947,0.09239811450242996
30,1,0.0795636847615242,0.06053420901298523,1,0.11005502939224243,0.09112338721752167
31,1,0.07962499558925629,0.06077515333890915,1,0.10138572752475739,0.08263351768255234
32,1,0.0787840411067009,0.060111138969659805,1,0.10751526057720184,0.08892104029655457
33,1,0.07696296274662018,0.05845791846513748,1,0.11799945682287216,0.09956900030374527
34,1,0.07661018520593643,0.05824698880314827,1,0.10508356988430023,0.08678744733333588
35,1,0.07562243193387985,0.05740733444690704,1,0.10148172080516815,0.08332755416631699
36,1,0.07442738115787506,0.05635359138250351,1,0.10644107311964035,0.0884336531162262
37,1,0.07477203756570816,0.056832049041986465,1,0.10210487246513367,0.08422396332025528
38,1,0.07448191195726395,0.056676145642995834,1,0.10058280825614929,0.08283159136772156
39,1,0.07238087803125381,0.054686613380908966,1,0.10140638798475266,0.0837726965546608
40,1,0.07208958268165588,0.054501038044691086,1,0.09931650757789612,0.0817897766828537
41,1,0.07195980101823807,0.05448977276682854,1,0.10658489912748337,0.08916593343019485
42,1,0.07144267857074738,0.05407785251736641,1,0.10048411786556244,0.08317255973815918
43,1,0.06991074234247208,0.05265640839934349,1,0.10115707665681839,0.08395715802907944
44,1,0.07002720236778259,0.05287448689341545,1,0.10230480134487152,0.08519826829433441
45,1,0.06975830346345901,0.05269656702876091,1,0.09866304695606232,0.0816340371966362
46,1,0.06882961839437485,0.0518486313521862,1,0.10151609033346176,0.0845794677734375
47,1,0.06805380433797836,0.05116553604602814,1,0.1061699166893959,0.08931972831487656
48,1,0.06702592223882675,0.05023522302508354,1,0.10154533386230469,0.08481299877166748
49,1,0.06716014444828033,0.05046665295958519,1,0.10622964054346085,0.08956893533468246
50,1,0.0670085921883583,0.050382595509290695,1,0.09966032207012177,0.0830635130405426
51,1,0.0666586309671402,0.05010571330785751,1,0.09952715784311295,0.08300996571779251
52,1,0.06572509557008743,0.049255020916461945,1,0.10535264760255814,0.08891283720731735
53,1,0.0653446838259697,0.048947710543870926,1,0.10148253291845322,0.08512522280216217
54,1,0.06492028385400772,0.04861202463507652,1,0.09772159904241562,0.08144813030958176
55,1,0.06434372812509537,0.04810543358325958,1,0.09952029585838318,0.08330941945314407
56,1,0.06400030106306076,0.04782925918698311,1,0.09955662488937378,0.08342290669679642
57,1,0.06320882588624954,0.047114137560129166,1,0.09629368036985397,0.08023367822170258
58,1,0.06369930505752563,0.04767683520913124,1,0.09889016300439835,0.08289589732885361
59,1,0.06249271705746651,0.04654178023338318,1,0.0953955203294754,0.07947445660829544
60,1,0.06283111870288849,0.04694901034235954,1,0.09690268337726593,0.08105023205280304
61,1,0.062178030610084534,0.04635908082127571,1,0.09788142889738083,0.08207830786705017
62,1,0.06193969398736954,0.046170271933078766,1,0.09706871956586838,0.08132834732532501
63,1,0.06210247427225113,0.0463826060295105,1,0.09798556566238403,0.08228065073490143
64,1,0.06123664975166321,0.04556548595428467,1,0.09797979891300201,0.08233638107776642
65,1,0.06112375482916832,0.04551762342453003,1,0.09566142410039902,0.08008453994989395
66,1,0.06025928258895874,0.04471294581890106,1,0.09607741981744766,0.0805581584572792
67,1,0.06069135665893555,0.045211415737867355,1,0.10081733763217926,0.0853646919131279
68,1,0.06037217006087303,0.04493742808699608,1,0.09780061990022659,0.08239623159170151
69,1,0.05968896672129631,0.04430996999144554,1,0.09622114151716232,0.08085818588733673
