epoch,fold,loss,mae,repeat,val_loss,val_mae
0,1,0.29818639159202576,0.2559715807437897,1,0.2029435783624649,0.16689975559711456
1,1,0.19226695597171783,0.15796618163585663,1,0.17372587323188782,0.14088401198387146
2,1,0.1725306361913681,0.14081846177577972,1,0.17597906291484833,0.14531567692756653
3,1,0.15732423961162567,0.12761391699314117,1,0.1538245975971222,0.1250249743461609
4,1,0.14887414872646332,0.12091513723134995,1,0.15482370555400848,0.1276869773864746
5,1,0.14109431207180023,0.11468341201543808,1,0.14755232632160187,0.1218496635556221
6,1,0.1353922337293625,0.11032626032829285,1,0.13883081078529358,0.11437945067882538
7,1,0.13024938106536865,0.10635465383529663,1,0.1364353895187378,0.11308067291975021
8,1,0.12539875507354736,0.10251398384571075,1,0.12971435487270355,0.10728564858436584
9,1,0.12119124829769135,0.09918508678674698,1,0.1277482509613037,0.10614456236362457
10,1,0.11640165001153946,0.09518471360206604,1,0.13127179443836212,0.11042655259370804
11,1,0.11570284515619278,0.09519354999065399,1,0.12592341005802155,0.10574143379926682
12,1,0.11166641116142273,0.09178183972835541,1,0.12030595541000366,0.10072827339172363
13,1,0.10896684974431992,0.08966632932424545,1,0.12123419344425201,0.10221442580223083
14,1,0.10661794245243073,0.08785565942525864,1,0.13605931401252747,0.11755125224590302
15,1,0.10297306627035141,0.0846947431564331,1,0.11919721961021423,0.10114447772502899
16,1,0.10048997402191162,0.08265294879674911,1,0.12253274023532867,0.10491836071014404
17,1,0.0997890904545784,0.08236376196146011,1,0.11172768473625183,0.09451915323734283
18,1,0.09721539914608002,0.08017498254776001,1,0.114278644323349,0.09741391986608505
19,1,0.09588867425918579,0.07920032739639282,1,0.11644170433282852,0.09992726147174835
20,1,0.0943724662065506,0.07800746709108353,1,0.10981912910938263,0.09361004084348679
21,1,0.09303932636976242,0.07696473598480225,1,0.1119040697813034,0.09596484154462814
22,1,0.09135524183511734,0.07554926723241806,1,0.11863289028406143,0.10295118391513824
23,1,0.0899052545428276,0.07433388382196426,1,0.10894352942705154,0.09349487721920013
24,1,0.0892002284526825,0.07385478168725967,1,0.10986001789569855,0.09459898620843887
25,1,0.08807400614023209,0.0729389488697052,1,0.1303849220275879,0.11536315828561783
26,1,0.0864705964922905,0.07153032720088959,1,0.10467097908258438,0.08982124924659729
27,1,0.0859159305691719,0.07114800065755844,1,0.10441450029611588,0.08972356468439102
28,1,0.08385901153087616,0.0692424476146698,1,0.10705655813217163,0.09251218289136887
29,1,0.08317560702562332,0.06870044767856598,1,0.10507708042860031,0.09066195040941238
30,1,0.0825653001666069,0.06821046769618988,1,0.10324637591838837,0.08896096795797348
31,1,0.0813305675983429,0.06709988415241241,1,0.12248410284519196,0.1083177998661995
32,1,0.07974062860012054,0.06562892347574234,1,0.10209415853023529,0.08804165571928024
33,1,0.07922229915857315,0.06522896885871887,1,0.1161072850227356,0.1021595150232315
34,1,0.07925155758857727,0.06536214053630829,1,0.10002069175243378,0.08617690205574036
35,1,0.07835512608289719,0.06455335766077042,1,0.10330458730459213,0.08953268826007843
36,1,0.07686389982700348,0.06313127279281616,1,0.10233410447835922,0.08863387256860733
37,1,0.07551291584968567,0.06187370792031288,1,0.1132684051990509,0.09968294948339462
38,1,0.07567756623029709,0.062118954956531525,1,0.09844594448804855,0.08492053300142288
39,1,0.07625004649162292,0.06273508816957474,1,0.10105881839990616,0.08756309747695923
40,1,0.0735524520277977,0.060105063021183014,1,0.10106471925973892,0.08764724433422089
41,1,0.07266488671302795,0.05929195508360863,1,0.11340051144361496,0.10006498545408249
42,1,0.07256462424993515,0.05925427004694939,1,0.1003677099943161,0.08708062022924423
43,1,0.07188384234905243,0.058635253459215164,1,0.10391637682914734,0.0906854122877121
44,1,0.07149370014667511,0.0582936592400074,1,0.0977778285741806,0.08460637181997299
45,1,0.07090609520673752,0.05776793137192726,1,0.09901157766580582,0.0858941599726677
46,1,0.06964077055454254,0.05655042082071304,1,0.09793724119663239,0.08486630767583847
47,1,0.07020612061023712,0.057159047573804855,1,0.09850046783685684,0.08548400551080704
48,1,0.0693114772439003,0.05631521716713905,1,0.10715694725513458,0.0941944420337677
49,1,0.06862078607082367,0.05567827820777893,1,0.09625400602817535,0.0833301767706871
50,1,0.06808418035507202,0.055185187608003616,1,0.09936971962451935,0.08649808168411255
