epoch,auc,fold,loss,repeat,val_auc,val_loss
0,0.8588786125183105,1,0.46597054600715637,1,0.8995370268821716,0.4068514406681061
1,0.9002712965011597,1,0.3991882801055908,1,0.9106445908546448,0.39262786507606506
2,0.9145841002464294,1,0.37192797660827637,1,0.9186431765556335,0.3652403950691223
3,0.923099160194397,1,0.3527710735797882,1,0.9241114258766174,0.35410046577453613
4,0.9304722547531128,1,0.33576488494873047,1,0.9247446656227112,0.36862409114837646
5,0.9355663657188416,1,0.32311975955963135,1,0.9267324209213257,0.3539903461933136
6,0.9410966634750366,1,0.30837804079055786,1,0.9283487796783447,0.35575661063194275
7,0.9455652832984924,1,0.2969326078891754,1,0.927841067314148,0.3564741909503937
8,0.9509668946266174,1,0.28246021270751953,1,0.9264750480651855,0.3489428758621216
9,0.9545840620994568,1,0.2723180651664734,1,0.9284693598747253,0.38916948437690735
10,0.9585320949554443,1,0.2603985667228699,1,0.9284343719482422,0.3563154935836792
11,0.9618237018585205,1,0.2511862814426422,1,0.9276929497718811,0.3606112599372864
12,0.9652241468429565,1,0.24065376818180084,1,0.9232379794120789,0.37942102551460266
13,0.9675964117050171,1,0.23207202553749084,1,0.9274994134902954,0.3756166994571686
14,0.9704505205154419,1,0.22297659516334534,1,0.91863614320755,0.4008004367351532
15,0.972358226776123,1,0.21656395494937897,1,0.9244341850280762,0.39629173278808594
16,0.9742677211761475,1,0.20957426726818085,1,0.9240748286247253,0.4602280259132385
17,0.9763157367706299,1,0.20211118459701538,1,0.9221259951591492,0.42120516300201416
18,0.9773555397987366,1,0.1985374540090561,1,0.9215421080589294,0.4599558413028717
19,0.9792357087135315,1,0.19118718802928925,1,0.9140005111694336,0.47919851541519165
20,0.9807243943214417,1,0.18476104736328125,1,0.9115841388702393,0.5084526538848877
21,0.9818502068519592,1,0.18059948086738586,1,0.9188647270202637,0.4714467525482178
22,0.9834715723991394,1,0.17366234958171844,1,0.9121384024620056,0.5091266632080078
23,0.9841290712356567,1,0.17057843506336212,1,0.9148346185684204,0.4847819209098816
24,0.9848715662956238,1,0.16753993928432465,1,0.9128362536430359,0.6164423227310181
25,0.9854438304901123,1,0.16474546492099762,1,0.912699818611145,0.5180081129074097
26,0.9864175915718079,1,0.1595626324415207,1,0.9088454842567444,0.5333024859428406
27,0.98725426197052,1,0.15576553344726562,1,0.9121530055999756,0.5226457118988037
28,0.9877002835273743,1,0.15281079709529877,1,0.9047601819038391,0.6219480633735657
29,0.9879923462867737,1,0.15191295742988586,1,0.9111964106559753,0.5412583351135254
30,0.9890643358230591,1,0.14553920924663544,1,0.913212776184082,0.5900580286979675
31,0.9893233776092529,1,0.14419463276863098,1,0.9104952812194824,0.5344505906105042
32,0.9899637699127197,1,0.14075425267219543,1,0.9111733436584473,0.5784488320350647
33,0.9903793931007385,1,0.13779206573963165,1,0.9080314040184021,0.5926915407180786
34,0.9904701709747314,1,0.13815179467201233,1,0.9075119495391846,0.543003499507904
35,0.9912251830101013,1,0.13323602080345154,1,0.9040238261222839,0.6312131285667419
36,0.9911842346191406,1,0.13356952369213104,1,0.9019498825073242,0.6669018864631653
37,0.9919803738594055,1,0.1297362893819809,1,0.9084973931312561,0.6046071648597717
38,0.9917906522750854,1,0.13140621781349182,1,0.9009039998054504,0.6584886312484741
39,0.9922308921813965,1,0.12742343544960022,1,0.9097189903259277,0.5590918064117432
40,0.992796003818512,1,0.12540623545646667,1,0.9047774076461792,0.6401982307434082
41,0.9927352666854858,1,0.12406536936759949,1,0.908100962638855,0.6604414582252502
42,0.9928996562957764,1,0.12228415161371231,1,0.9000120759010315,0.6433866620063782
43,0.9933459758758545,1,0.12047825753688812,1,0.9059883952140808,0.570580005645752
44,0.9935606718063354,1,0.11890523880720139,1,0.9029045701026917,0.6998279690742493
45,0.994033932685852,1,0.11453985422849655,1,0.9008057117462158,0.6991332769393921
46,0.9938140511512756,1,0.1171681210398674,1,0.8999858498573303,0.7356142997741699
47,0.9941319227218628,1,0.11499825119972229,1,0.9026340842247009,0.6827268004417419
48,0.9943781495094299,1,0.11293406039476395,1,0.9013503789901733,0.6557644605636597
49,0.9943610429763794,1,0.11327388882637024,1,0.9001655578613281,0.6920723915100098
50,0.9946146011352539,1,0.11027473211288452,1,0.9010422825813293,0.6273451447486877
51,0.9946289658546448,1,0.11073727160692215,1,0.900529682636261,0.7415124773979187
52,0.9947923421859741,1,0.10936348140239716,1,0.9005409479141235,0.7149866819381714
53,0.9948331117630005,1,0.10845943540334702,1,0.8989959955215454,0.7788239121437073
54,0.9949541091918945,1,0.10747760534286499,1,0.9019080400466919,0.7146651744842529
55,0.9951562881469727,1,0.10700979828834534,1,0.9016113877296448,0.7177729606628418
56,0.9955388307571411,1,0.10361072421073914,1,0.9007822275161743,0.7199140787124634
57,0.9957318902015686,1,0.10211153328418732,1,0.8988373279571533,0.752467930316925
58,0.9955042600631714,1,0.10373864322900772,1,0.901970386505127,0.6767753958702087
59,0.9958518743515015,1,0.10108265280723572,1,0.8948017954826355,0.7616509795188904
60,0.9957674741744995,1,0.10123209655284882,1,0.8993459939956665,0.7392175793647766
61,0.9959859251976013,1,0.1006540060043335,1,0.8918625116348267,0.7834489941596985
62,0.9958547353744507,1,0.10077879577875137,1,0.8947990536689758,0.8668715357780457
63,0.9962000250816345,1,0.09783230721950531,1,0.8987526893615723,0.7355585694313049
64,0.9960842132568359,1,0.09837746620178223,1,0.8965811729431152,0.7290382981300354
65,0.9961588382720947,1,0.09856579452753067,1,0.8931372761726379,0.8932860493659973
66,0.9961372017860413,1,0.09834037721157074,1,0.8916079998016357,0.8941063284873962
67,0.996375560760498,1,0.09644375741481781,1,0.8940188884735107,0.812511682510376
68,0.9962219595909119,1,0.095960333943367,1,0.8977530002593994,0.7234235405921936
69,0.9965323805809021,1,0.09461190551519394,1,0.8993972539901733,0.7013018727302551
70,0.9966960549354553,1,0.09365702420473099,1,0.8996843695640564,0.7533251047134399
71,0.9964998364448547,1,0.09331097453832626,1,0.8870839476585388,0.9194449186325073
72,0.9964713454246521,1,0.09376399964094162,1,0.9009049534797668,0.6661529541015625
73,0.9966604709625244,1,0.09281203150749207,1,0.9016019701957703,0.6885761618614197
74,0.9967803359031677,1,0.09232496470212936,1,0.8957768678665161,0.8034610152244568
75,0.9968065023422241,1,0.09113488346338272,1,0.8982968926429749,0.7454318404197693
76,0.9967526197433472,1,0.09279313683509827,1,0.8936242461204529,0.8052732944488525
77,0.9969123005867004,1,0.09055246412754059,1,0.8933797478675842,0.8084419369697571
78,0.9970740079879761,1,0.08985167741775513,1,0.8920704126358032,0.8176443576812744
79,0.9972333312034607,1,0.08720533549785614,1,0.8924290537834167,0.7879881858825684
80,0.9969123601913452,1,0.090701162815094,1,0.902729332447052,0.7129597663879395
81,0.9969953894615173,1,0.08964691311120987,1,0.8883421421051025,0.8057961463928223
82,0.9973730444908142,1,0.08576842397451401,1,0.9018805623054504,0.7217274308204651
83,0.9971518516540527,1,0.08838430047035217,1,0.899580180644989,0.7515270709991455
84,0.9974309206008911,1,0.08562945574522018,1,0.8982837200164795,0.789392352104187
85,0.9971997141838074,1,0.08698864281177521,1,0.894599199295044,0.8038477301597595
86,0.9972869157791138,1,0.08616258949041367,1,0.892125129699707,0.8194952607154846
87,0.9974793791770935,1,0.08413288742303848,1,0.8880466222763062,0.9367583394050598
88,0.9975008964538574,1,0.08479838073253632,1,0.8908112049102783,0.7912120223045349
89,0.9974305033683777,1,0.08502079546451569,1,0.8957412242889404,0.8344990015029907
90,0.9976187348365784,1,0.08340122550725937,1,0.887749195098877,0.890982985496521
91,0.9977863430976868,1,0.08298742771148682,1,0.8934680819511414,0.8253641128540039
92,0.997382640838623,1,0.08434023708105087,1,0.88853919506073,0.8824596405029297
93,0.9976606965065002,1,0.08146772533655167,1,0.8888837099075317,0.9183031916618347
94,0.9976029396057129,1,0.08289328217506409,1,0.8914670348167419,0.7932840585708618
95,0.9975931644439697,1,0.08252635598182678,1,0.892266571521759,0.8139556646347046
96,0.9975294470787048,1,0.08296284079551697,1,0.8862358927726746,0.8291969299316406
97,0.997603178024292,1,0.08181335777044296,1,0.8922736644744873,0.8164063692092896
98,0.9977955222129822,1,0.08094312250614166,1,0.8965393900871277,0.7925780415534973
99,0.9975534677505493,1,0.08305973559617996,1,0.8898890018463135,0.7852413654327393
0,0.8602631092071533,2,0.46228745579719543,1,0.8943254947662354,0.4277417063713074
1,0.9016947746276855,2,0.39410537481307983,1,0.9042148590087891,0.40494224429130554
2,0.914482057094574,2,0.3683512508869171,1,0.9166840314865112,0.3811551332473755
3,0.9241131544113159,2,0.34760889410972595,1,0.9195456504821777,0.36832207441329956
4,0.9302498698234558,2,0.33249565958976746,1,0.9194450378417969,0.36101722717285156
5,0.9370889663696289,2,0.3168906271457672,1,0.9240540862083435,0.35828185081481934
6,0.9421235918998718,2,0.3042198121547699,1,0.9250177145004272,0.3501981198787689
7,0.9463342428207397,2,0.29302000999450684,1,0.9283033609390259,0.36017149686813354
8,0.9509019255638123,2,0.2806518077850342,1,0.9282623529434204,0.3526524007320404
9,0.9543919563293457,2,0.2705148756504059,1,0.925503134727478,0.39341747760772705
10,0.9577257037162781,2,0.2614118158817291,1,0.9284183979034424,0.3612910211086273
11,0.9608225226402283,2,0.2520081698894501,1,0.9242015480995178,0.3756903409957886
12,0.9643521308898926,2,0.2412991225719452,1,0.9261227250099182,0.3674785792827606
13,0.9666807055473328,2,0.23420967161655426,1,0.9230563044548035,0.3852812647819519
14,0.9688944220542908,2,0.22694632411003113,1,0.9247023463249207,0.40646979212760925
15,0.9719210267066956,2,0.21704380214214325,1,0.9250041246414185,0.4050830900669098
16,0.9739662408828735,2,0.21004807949066162,1,0.9236475825309753,0.40054506063461304
17,0.9756885766983032,2,0.20375728607177734,1,0.9187896847724915,0.4648817479610443
18,0.9770688414573669,2,0.19823235273361206,1,0.9205437302589417,0.441226065158844
19,0.97884601354599,2,0.1911635845899582,1,0.9177135825157166,0.4595831036567688
20,0.9802327752113342,2,0.18598832190036774,1,0.9177705645561218,0.45337989926338196
21,0.9814130067825317,2,0.18180209398269653,1,0.9190161824226379,0.4373409152030945
22,0.9828874468803406,2,0.17508138716220856,1,0.9129161834716797,0.5044324398040771
23,0.9834733605384827,2,0.17225971817970276,1,0.9190123677253723,0.48964664340019226
24,0.9849358797073364,2,0.16632889211177826,1,0.9164840579032898,0.4858080744743347
25,0.9853764176368713,2,0.1638277769088745,1,0.9160412549972534,0.47996336221694946
26,0.9863346219062805,2,0.1594059318304062,1,0.9044000506401062,0.5766466856002808
27,0.9866795539855957,2,0.1570584774017334,1,0.9096142649650574,0.5606867671012878
28,0.9877796769142151,2,0.15211959183216095,1,0.9091278910636902,0.6114925742149353
29,0.9879599213600159,2,0.15187793970108032,1,0.9042186737060547,0.5420086979866028
30,0.9882839918136597,2,0.14970657229423523,1,0.9087504148483276,0.6199678182601929
31,0.9891045689582825,2,0.14499910175800323,1,0.9068725109100342,0.5751128792762756
32,0.9896960854530334,2,0.14132942259311676,1,0.9127374291419983,0.5445541143417358
33,0.9900081753730774,2,0.14001870155334473,1,0.9062669277191162,0.6149402856826782
34,0.9903667569160461,2,0.13775835931301117,1,0.9094434976577759,0.5997451543807983
35,0.9910697340965271,2,0.13410846889019012,1,0.9109401106834412,0.5655283331871033
36,0.991004467010498,2,0.13477939367294312,1,0.905314564704895,0.6164116859436035
37,0.9911267757415771,2,0.13355141878128052,1,0.9032920002937317,0.6209186911582947
38,0.9918942451477051,2,0.12853121757507324,1,0.9087894558906555,0.564629852771759
39,0.9920081496238708,2,0.12864775955677032,1,0.9079944491386414,0.5941301584243774
40,0.9922999739646912,2,0.12539304792881012,1,0.9057542681694031,0.6550614237785339
41,0.992760956287384,2,0.12376294285058975,1,0.8984048366546631,0.7081087827682495
42,0.9927201271057129,2,0.12383949011564255,1,0.9078109264373779,0.6515294909477234
43,0.993114709854126,2,0.1220753937959671,1,0.9046339988708496,0.6827306747436523
44,0.9929549694061279,2,0.12258011102676392,1,0.9106767773628235,0.5598282814025879
45,0.9932302236557007,2,0.11985081434249878,1,0.9010592699050903,0.6884310841560364
46,0.9939247965812683,2,0.11551759392023087,1,0.904022753238678,0.6867967247962952
47,0.9937112331390381,2,0.11631705611944199,1,0.8999956846237183,0.6813594102859497
48,0.9937682747840881,2,0.11742052435874939,1,0.8972103595733643,0.6900584101676941
49,0.9946200847625732,2,0.11114843189716339,1,0.9055770635604858,0.6164780855178833
50,0.9943920969963074,2,0.11079978942871094,1,0.9034070372581482,0.6980037093162537
51,0.9944560527801514,2,0.11123128235340118,1,0.902393102645874,0.6845800876617432
52,0.9946597814559937,2,0.11067275702953339,1,0.9057618975639343,0.666905403137207
53,0.9951844215393066,2,0.10558415949344635,1,0.8988147974014282,0.7191551327705383
54,0.9948626756668091,2,0.10798674076795578,1,0.8953006267547607,0.6985938549041748
55,0.9950572848320007,2,0.10791892558336258,1,0.8986221551895142,0.7080445885658264
56,0.9951088428497314,2,0.10662608593702316,1,0.9034767746925354,0.6674509048461914
57,0.9954550266265869,2,0.10349199175834656,1,0.8947205543518066,0.6790646314620972
58,0.9953261613845825,2,0.10402805358171463,1,0.9015636444091797,0.7445197105407715
59,0.9953100681304932,2,0.10365451872348785,1,0.9040175080299377,0.6687297224998474
60,0.9954020380973816,2,0.1037440299987793,1,0.9020336866378784,0.6284960508346558
61,0.9958119988441467,2,0.10095438361167908,1,0.8910330533981323,0.815984845161438
62,0.9956638216972351,2,0.10149519145488739,1,0.8921403288841248,0.8482246994972229
63,0.9958794116973877,2,0.10006725043058395,1,0.9065484404563904,0.6440171003341675
64,0.9957135915756226,2,0.10231243073940277,1,0.8964787721633911,0.7395963072776794
65,0.995965838432312,2,0.0990508645772934,1,0.8966814279556274,0.7144120335578918
66,0.9960088729858398,2,0.0989571064710617,1,0.8976150155067444,0.773524820804596
67,0.996048629283905,2,0.09879010915756226,1,0.8955077528953552,0.7707065343856812
68,0.9962020516395569,2,0.09679889678955078,1,0.8907719850540161,0.7597067952156067
69,0.9964736700057983,2,0.09543555229902267,1,0.8902401328086853,0.8718138337135315
70,0.9964693188667297,2,0.09498327225446701,1,0.8949284553527832,0.7686209678649902
71,0.9964743852615356,2,0.09559132158756256,1,0.8975550532341003,0.6891835331916809
72,0.9965342283248901,2,0.09439530223608017,1,0.883105456829071,0.9334437847137451
73,0.9967164397239685,2,0.09224781394004822,1,0.8972625732421875,0.7173915505409241
74,0.9966066479682922,2,0.09297201782464981,1,0.8972094655036926,0.7926000952720642
75,0.9965909123420715,2,0.09309332817792892,1,0.8986808061599731,0.7797845602035522
76,0.996648371219635,2,0.09292101860046387,1,0.888638973236084,0.8605698943138123
77,0.9971104860305786,2,0.08814112842082977,1,0.891963541507721,0.8541207909584045
78,0.9969116449356079,2,0.09111928939819336,1,0.8915917873382568,0.8242089748382568
79,0.9968388676643372,2,0.0907626524567604,1,0.8993068933486938,0.7638827562332153
80,0.9965812563896179,2,0.09289393573999405,1,0.8976304531097412,0.7903736233711243
81,0.9969334006309509,2,0.08842018246650696,1,0.8957664370536804,0.7444201707839966
82,0.9971045255661011,2,0.08845990151166916,1,0.8925951719284058,0.7199105024337769
83,0.9970676302909851,2,0.08818177133798599,1,0.9052317142486572,0.6554751396179199
84,0.9970015287399292,2,0.08872473239898682,1,0.8984889984130859,0.6819145679473877
85,0.9970548748970032,2,0.08838023990392685,1,0.8860984444618225,0.8055196404457092
86,0.9972941279411316,2,0.08689362555742264,1,0.8909984827041626,0.7630727887153625
87,0.9972564578056335,2,0.08667079359292984,1,0.8864875435829163,0.8465666174888611
88,0.9973069429397583,2,0.08576486259698868,1,0.8992305994033813,0.7466409802436829
89,0.9972437620162964,2,0.08684954047203064,1,0.8951981067657471,0.678295910358429
90,0.997430145740509,2,0.08568339049816132,1,0.8970597982406616,0.7456592917442322
91,0.9973355531692505,2,0.08522447198629379,1,0.9004456400871277,0.6956377029418945
92,0.9976691603660583,2,0.08330333232879639,1,0.8860632181167603,0.8658535480499268
93,0.9975024461746216,2,0.08431010693311691,1,0.8830598592758179,0.8776193857192993
94,0.9973577260971069,2,0.08372731506824493,1,0.8962134718894958,0.8066275119781494
95,0.9977784156799316,2,0.08105120807886124,1,0.8892621994018555,0.8009042739868164
96,0.9975700378417969,2,0.08324688673019409,1,0.890666663646698,0.8495387434959412
97,0.9976043701171875,2,0.08300317823886871,1,0.8895870447158813,0.7719701528549194
98,0.997631847858429,2,0.08254820853471756,1,0.8909265398979187,0.8275896906852722
99,0.9976922273635864,2,0.08043596893548965,1,0.8958013653755188,0.786244809627533
0,0.8592816591262817,3,0.46613943576812744,1,0.895740270614624,0.418291836977005
1,0.9017148613929749,3,0.39554038643836975,1,0.9024382829666138,0.39894792437553406
2,0.9164687395095825,3,0.36679571866989136,1,0.9116360545158386,0.38307425379753113
3,0.9254260659217834,3,0.346782922744751,1,0.9145171642303467,0.37487155199050903
4,0.9318212270736694,3,0.33097362518310547,1,0.9222496747970581,0.35680532455444336
5,0.9378307461738586,3,0.3165634572505951,1,0.9240092039108276,0.3488554358482361
6,0.9437494277954102,3,0.3016383647918701,1,0.9235662221908569,0.3462226390838623
7,0.9486031532287598,3,0.28844839334487915,1,0.9251401424407959,0.34846436977386475
8,0.9517145752906799,3,0.2794540822505951,1,0.9262501001358032,0.3583593964576721
9,0.9560731649398804,3,0.2672756612300873,1,0.9266512393951416,0.3485199809074402
10,0.9594912528991699,3,0.25739040970802307,1,0.9219470620155334,0.3952370882034302
11,0.962537944316864,3,0.2482965886592865,1,0.9256523251533508,0.3646375238895416
12,0.9651148915290833,3,0.23952244222164154,1,0.9218435883522034,0.3768937289714813
13,0.9681019186973572,3,0.23022332787513733,1,0.9225239753723145,0.3924746513366699
14,0.9702622890472412,3,0.22340723872184753,1,0.9213768243789673,0.387564092874527
15,0.9723972082138062,3,0.21575488150119781,1,0.9211964011192322,0.4566665291786194
16,0.9740245342254639,3,0.20995073020458221,1,0.9168832898139954,0.43772438168525696
17,0.975594162940979,3,0.20476923882961273,1,0.9200401306152344,0.4031917452812195
18,0.9775475263595581,3,0.1969813108444214,1,0.9213335514068604,0.4219467043876648
19,0.9792443513870239,3,0.1903407722711563,1,0.9098643660545349,0.49112603068351746
20,0.9804248809814453,3,0.18593080341815948,1,0.9095732569694519,0.4887513518333435
21,0.9818159341812134,3,0.18146593868732452,1,0.911963939666748,0.4511524438858032
22,0.9822637438774109,3,0.17845065891742706,1,0.9122646450996399,0.4573012590408325
