species,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
B-,-0.5921236872673035,1.273531198501587,-0.44780492782592773,0.3763570189476013,-0.5142443180084229,-0.11715830117464066,-0.3384464383125305,-0.1892644315958023,-3.0263638496398926,-0.4264453649520874,0.7443563938140869,0.9339760541915894,-0.5490739345550537,-0.20602849125862122,-0.09721620380878448,-0.07394334673881531,0.02431073784828186,-0.9995533227920532,0.015339203178882599,-0.1965087205171585,-2.0412096977233887,0.22665414214134216,0.038408562541007996,-0.8018991947174072,0.08004756271839142,-0.009063705801963806,0.08575384318828583,-0.05147576704621315,-0.5219413638114929,0.8164206743240356
B0+,-0.5078331232070923,-1.0744293928146362,0.33396464586257935,1.8878412246704102,0.08066820353269577,0.31215471029281616,0.08974707871675491,0.09851154685020447,-0.846233606338501,0.9727375507354736,-0.8300552368164062,1.7271274328231812,-0.48337996006011963,-0.8766233921051025,0.2993282377719879,-0.28282099962234497,1.4332629442214966,-0.6389383673667908,0.6967254877090454,-0.7117506265640259,0.02912113070487976,0.8644148707389832,-0.2169545441865921,1.126404881477356,1.985683560371399,0.44809281826019287,-0.5531659126281738,-0.1342604160308838,-0.024745643138885498,0.5025531053543091
C4-,-0.1696081906557083,-0.830142617225647,0.3546445071697235,1.2927253246307373,-0.36219078302383423,0.4520770013332367,-0.05922500044107437,0.38349300622940063,-1.802243947982788,1.5122885704040527,-0.1390264928340912,0.6620243787765503,-0.6488246321678162,-0.5821868181228638,0.02698933333158493,-0.0837879329919815,0.3802689015865326,0.041669003665447235,0.5896846652030945,0.29934120178222656,-1.6646885871887207,-0.36216920614242554,-0.13538646697998047,1.0006990432739258,0.0949147418141365,0.08484628796577454,0.028027571737766266,1.2260316610336304,-0.41773220896720886,0.17206014692783356
C-,-0.9435973167419434,-0.27655619382858276,0.16040310263633728,0.0077715665102005005,-0.7157291769981384,0.5468457341194153,0.005259118974208832,-0.6474435329437256,-2.6500868797302246,1.756570816040039,1.083368182182312,-0.5399789214134216,-0.2755787968635559,-0.26641422510147095,-0.289237380027771,0.15378117561340332,0.4012664258480072,-0.22830002009868622,-0.05486345291137695,-0.17821800708770752,0.329389750957489,-0.6461663246154785,0.2811516225337982,-0.6573453545570374,-0.21879741549491882,0.13378670811653137,-0.1485607922077179,-0.4339446425437927,-0.5729601383209229,0.498263418674469
C4+,-1.0042109489440918,-0.4463873505592346,-0.08850254118442535,0.6123445630073547,0.01463583204895258,0.4510585069656372,0.06784442067146301,0.05380689352750778,-0.3101213574409485,0.176323801279068,0.6596916913986206,-0.7348995208740234,-0.5408919453620911,-0.7975606918334961,-0.15853865444660187,0.054927174001932144,1.831590175628662,1.7097362279891968,-2.2041428089141846,0.5358893871307373,2.0356907844543457,0.3540995717048645,0.31048691272735596,0.5671790838241577,-0.637424886226654,-1.1382865905761719,0.23319603502750397,-0.01506844162940979,-0.0700112134218216,0.07785829901695251
C+,-0.9272847771644592,-0.011033862829208374,-0.0941963866353035,0.24939364194869995,0.11315359175205231,-0.9851652979850769,1.250710368156433,-0.26658546924591064,-0.08818028122186661,0.6981172561645508,0.8487588167190552,0.4121894836425781,-0.5389581322669983,-0.28717344999313354,-0.8400213122367859,-0.08479047566652298,0.5703977346420288,0.2434774786233902,-1.1604337692260742,0.894559919834137,0.7186176776885986,0.22773441672325134,-0.10592605173587799,0.3474411368370056,-0.014681043103337288,-1.8526544570922852,0.8645212054252625,-0.3783423900604248,1.1922231912612915,-0.5665968060493469
C2+,-1.1335104703903198,-0.3975755274295807,-0.7010853290557861,0.07497303187847137,-0.05630910024046898,-0.6380289793014526,0.8662183284759521,0.13068151473999023,-0.23456250131130219,0.762016773223877,1.6737217903137207,-0.15286484360694885,-0.879953920841217,-0.5251853466033936,-0.5959040522575378,-0.23627004027366638,0.8071650266647339,1.162721872329712,-1.7386795282363892,1.6347780227661133,0.8990702629089355,0.21561166644096375,-0.4451659917831421,0.19589918851852417,-0.34137457609176636,-1.8563512563705444,1.734803557395935,0.1689518243074417,0.9771380424499512,-0.4828747510910034
C3+,-1.2393299341201782,-0.3550846576690674,-0.6693956255912781,0.3083939552307129,0.6551879048347473,-0.2715531885623932,0.20050197839736938,0.6863647699356079,-0.09390746057033539,0.3437534272670746,0.9427778720855713,-0.5461745262145996,-0.8786434531211853,-1.123122215270996,0.21567508578300476,-0.09389491379261017,1.3155994415283203,1.3771493434906006,-2.5793776512145996,1.67108154296875,1.8320205211639404,0.8394628763198853,0.20076166093349457,0.7106428146362305,-0.12722936272621155,-1.1428302526474,0.7490394711494446,0.6913561820983887,0.32431820034980774,-0.39040055871009827
C2-,-0.8553316593170166,-0.6322946548461914,0.03622526302933693,1.1560568809509277,-0.10946474969387054,0.6178479194641113,-0.2555355727672577,-1.2328732013702393,-2.973090410232544,1.892953634262085,0.6445722579956055,0.12985320389270782,-0.8912795186042786,-0.36523038148880005,-0.426885724067688,-0.3204006850719452,0.7586643695831299,0.09736277163028717,-0.035120777785778046,-0.304815411567688,-0.2619693875312805,-0.16282378137111664,0.32278972864151,-0.16230863332748413,-0.07179706543684006,-0.2246282547712326,0.28706246614456177,0.35376691818237305,-0.9382628202438354,-1.210429310798645
C3-,-0.9822495579719543,-0.7526299953460693,0.04450099170207977,1.2397119998931885,0.322353333234787,0.28768351674079895,-0.21175943315029144,-0.2006656527519226,-2.269907236099243,1.5162575244903564,-0.5098520517349243,0.9733556509017944,-0.46794557571411133,-1.193011999130249,-0.40330442786216736,-0.2963905334472656,0.6615617275238037,-0.31779566407203674,-0.32713285088539124,-0.1640172302722931,-1.8093769550323486,-0.3241104483604431,-0.28205475211143494,0.5652295351028442,-0.11503523588180542,-0.08527911454439163,0.4769217371940613,0.6720553040504456,-0.7662907242774963,-0.7562792897224426
