species,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Fe6+,0.16574616730213165,-0.2202599197626114,-1.5532549619674683,-0.01330871507525444,-0.47619903087615967,-0.2771568298339844,-0.14677764475345612,0.06873613595962524,-0.2216072380542755,0.680272102355957,-0.004433296620845795,0.4355117380619049,-0.8414484262466431,-0.17045874893665314,0.03478565812110901,-0.12562979757785797,0.17770184576511383,-0.01611824333667755,-0.2945041358470917,-0.21391795575618744,0.1673635095357895,0.3847099840641022,-1.2658697366714478,-0.9183111190795898,-0.15345272421836853,-0.21269293129444122,-0.1481965184211731,-0.15961110591888428,-0.33252355456352234,-0.2512407898902893,-0.11599887907505035,0.22244113683700562,-0.130300372838974,3.5199906826019287,0.059132352471351624,0.024769321084022522,-0.25066521763801575,0.03411982208490372,-0.14279860258102417,-1.8404512405395508,0.06542547792196274,-0.11614122241735458,0.13754971325397491,-0.3472839295864105,0.15780070424079895,0.9389415979385376,-0.0685843676328659,0.45044153928756714,1.5117486715316772,-0.9666988849639893,0.11406122148036957,-0.017114773392677307,0.6748114824295044,-0.2541179656982422,0.16507560014724731,0.38236910104751587,-0.036960966885089874,0.38621336221694946,-0.053023070096969604,0.26038768887519836,-1.546102523803711,0.5110913515090942,-0.04928368702530861,0.08368369936943054,0.0645943209528923,-0.7889667749404907,0.17111162841320038,-0.21538445353507996,0.046429816633462906,-0.19668349623680115,0.12237328290939331,-0.3419979512691498,0.05753262713551521,0.09221344441175461,0.19693942368030548,-0.3441389501094818,0.36844563484191895,-0.1179327443242073,0.41726598143577576,-0.019657643511891365,-0.24166786670684814,-0.2352721393108368,-0.1278935968875885,1.7546722888946533,-0.31513354182243347,0.04889224097132683,1.789458990097046,-0.3625360131263733,-0.4808220863342285,-0.020099686458706856,0.11583983898162842,0.09471090137958527,0.026519864797592163,1.240779995918274,-1.1165224313735962,-0.25994595885276794,0.005948111414909363,-0.16315457224845886,0.16316360235214233,-0.12292623519897461
Fe5+,1.7432951927185059,-0.2574367821216583,-0.39456552267074585,0.2539980113506317,1.5387948751449585,0.2659757435321808,0.05443313717842102,0.10435815155506134,0.23500576615333557,0.3737878203392029,-0.08865036815404892,0.16464662551879883,0.07330895215272903,0.2842898964881897,-0.15700763463974,-0.16200456023216248,0.3783901035785675,0.24103417992591858,-0.5289326906204224,0.1150699332356453,0.008142105303704739,-0.14053693413734436,0.4165976643562317,-0.32210269570350647,-0.9644269347190857,-0.21946944296360016,-1.52781081199646,-0.003728725714609027,0.26720815896987915,-0.2514597773551941,-0.26561182737350464,0.5264670848846436,0.2732990086078644,2.0261917114257812,-0.1583103984594345,-0.23441192507743835,0.10900833457708359,-0.1988620162010193,-0.3632781505584717,-0.9579007029533386,0.24039745330810547,-0.19311082363128662,0.2832229435443878,0.16594456136226654,-1.0234981775283813,-0.7090921401977539,0.09738306701183319,-0.4513258635997772,1.3808056116104126,-0.13633251190185547,-0.22998446226119995,-0.023891514167189598,1.7730791568756104,-0.0040967147797346115,-0.5950300693511963,0.2721058130264282,-0.010462827980518341,1.9406808614730835,-1.593954086303711,0.11060936003923416,-1.0530413389205933,0.0393391028046608,0.04430185630917549,0.4375094473361969,0.49404188990592957,0.40366846323013306,0.13613353669643402,-0.07310915738344193,-0.17046897113323212,-0.3915489912033081,-0.07228591293096542,0.19202685356140137,0.20448243618011475,-0.15915650129318237,0.40679627656936646,-0.5226794481277466,0.2297753542661667,-0.006006896495819092,-0.08732235431671143,0.008976936340332031,-0.07358838617801666,0.22972698509693146,-0.26267412304878235,1.6240098476409912,-0.25766485929489136,-0.2694377899169922,1.7059516906738281,-0.19856593012809753,-0.38132205605506897,-0.3893984854221344,0.12003384530544281,-0.14118529856204987,-0.10427407920360565,0.9396023750305176,-0.899981677532196,-0.051184117794036865,0.2592856287956238,-0.50289386510849,0.39647263288497925,-0.2368936538696289
Co2+,0.7209048271179199,0.11691645532846451,-0.8805191516876221,0.09427367150783539,0.5440913438796997,0.08654723316431046,0.3121611475944519,0.08435922116041183,0.0034602880477905273,-0.36165064573287964,-0.08495622128248215,-0.13163144886493683,0.17116379737854004,-0.18062140047550201,-1.5950552225112915,-0.04696855694055557,-0.07645974308252335,-0.11147788166999817,-0.06160927563905716,0.005944716744124889,-0.2087896168231964,0.0074325017631053925,-0.42063891887664795,-0.506119430065155,-0.17144127190113068,-0.054359499365091324,0.4497842788696289,0.3992624580860138,-0.14744579792022705,-0.36226344108581543,-0.14735496044158936,0.09504983574151993,0.06260135769844055,0.5903023481369019,-0.03805035725235939,0.02858811616897583,0.25221726298332214,-0.005086530931293964,-0.025330863893032074,0.030137181282043457,-0.17804598808288574,-0.14067307114601135,0.053657084703445435,0.1347421407699585,-0.6961355805397034,0.6206452250480652,0.2009083330631256,0.26673832535743713,1.0140540599822998,0.11235667765140533,0.08985728770494461,-0.21209701895713806,-0.5017255544662476,0.24442699551582336,-0.13226114213466644,-1.259886384010315,-0.020330987870693207,0.20885634422302246,-1.4415926933288574,0.266106516122818,-0.5504006147384644,-0.059945788234472275,-0.04386589676141739,-0.14841710031032562,0.08580680191516876,0.6090555787086487,0.1494159996509552,-0.39113330841064453,-0.05755588412284851,0.2864886224269867,0.01159902848303318,-0.19195179641246796,-0.20207031071186066,-0.13918866217136383,0.06469669193029404,0.1013508290052414,0.033880412578582764,0.03979034349322319,0.8043571710586548,-0.001674804836511612,-0.17544156312942505,0.1560283601284027,-0.1457057148218155,1.3071837425231934,-0.0027067363262176514,-0.0608905591070652,0.21560057997703552,-0.07050171494483948,-0.05266524851322174,0.05529078096151352,0.09481221437454224,0.1441720724105835,0.12639541923999786,-0.262742817401886,-0.2449057400226593,0.13429665565490723,-0.16546961665153503,0.3194619417190552,0.1664859801530838,0.010256897658109665
Co4+,0.4972371459007263,0.04905609413981438,-0.35894572734832764,0.03257642686367035,-0.5110155940055847,0.315304160118103,0.08214221894741058,-0.38307642936706543,0.24966374039649963,-0.19164517521858215,-0.0926164984703064,0.27254247665405273,0.44583913683891296,-0.05919570475816727,-2.202263116836548,0.05157557874917984,-0.06602128595113754,0.054433248937129974,0.05582389235496521,-0.12725944817066193,-0.30109772086143494,-0.002387935295701027,0.42463839054107666,-0.6132479310035706,-0.07215089350938797,-0.2404538094997406,0.7932737469673157,-0.5998378396034241,-0.3945954442024231,-0.3503451943397522,0.11860567331314087,0.317854106426239,-0.15651598572731018,2.983562707901001,-0.022815292701125145,-0.08061476051807404,-0.5221627354621887,-0.22773921489715576,0.0571528822183609,-0.2095494419336319,-0.08025506138801575,-0.2019680142402649,-0.10982759296894073,-0.041239019483327866,-0.739254355430603,-0.275526762008667,-0.05344928056001663,-0.12519864737987518,0.984623908996582,0.08214066922664642,0.20631740987300873,0.05524125695228577,1.4834504127502441,0.11806611716747284,0.1466156244277954,-0.11143964529037476,0.005312887951731682,0.7336829304695129,-1.509110927581787,-0.0014228636864572763,-0.30619364976882935,0.20419840514659882,-0.1414656639099121,-0.2897300124168396,0.006782915443181992,0.3668941557407379,0.33999869227409363,0.06420591473579407,0.09927821159362793,-0.08760490268468857,0.1333426833152771,-0.3720575273036957,0.11147882789373398,-0.12359046936035156,0.02382395789027214,-0.0619974359869957,0.014312125742435455,0.0026396140456199646,-0.09328992664813995,-0.11541052162647247,-0.04916561394929886,-0.16820693016052246,0.06812362372875214,2.330648422241211,0.03021734580397606,-0.3006409704685211,2.169081926345825,-0.07995912432670593,-0.25993287563323975,-0.237409308552742,0.06749777495861053,0.15994665026664734,-0.07358141988515854,0.4845206141471863,0.4984152317047119,-0.21011978387832642,0.08668353408575058,-0.13796351850032806,0.37308618426322937,-0.04958951100707054
Co3+,0.4054242968559265,0.010265513323247433,-1.153022050857544,0.069132499396801,-0.04240449517965317,0.10769230127334595,0.0959898978471756,0.10574880242347717,0.1587156057357788,-0.3050796091556549,-0.2602630853652954,-0.062352292239665985,1.3023838996887207,0.03904455155134201,-2.3709187507629395,0.12367480993270874,-0.05090279132127762,-0.13668222725391388,-0.004565210081636906,-0.06943051517009735,-0.09657639265060425,0.1440046727657318,0.158599853515625,-0.4468950033187866,0.0020455848425626755,-0.12677223980426788,0.5443037748336792,0.2068774551153183,-0.4223725199699402,-0.12268931418657303,-0.23805119097232819,0.06276540458202362,0.0028848079964518547,1.6719021797180176,-0.23622025549411774,0.14587698876857758,-0.05380798131227493,0.0717746913433075,-0.10043331235647202,0.424045205116272,-0.003486189991235733,-0.042199719697237015,-0.09987103193998337,0.11182910203933716,-0.2743716239929199,0.34860652685165405,0.08394892513751984,0.2540009021759033,1.1376912593841553,0.24054504930973053,0.1402709037065506,-0.09350830316543579,-0.11576202511787415,0.024360112845897675,0.03354763984680176,-0.9015113115310669,-0.007397824432700872,0.5238989591598511,-1.535569667816162,0.04056885838508606,-0.40383344888687134,-0.07176796346902847,-0.03628164902329445,0.07900639623403549,0.11432600021362305,-0.5680999159812927,0.15147455036640167,-0.015907246619462967,0.045637644827365875,0.3265763521194458,0.06804201751947403,-0.1206134632229805,-0.007664363831281662,-0.04560652747750282,0.32319167256355286,0.019075360149145126,-0.06236690655350685,-0.053321704268455505,0.8493157029151917,0.10060669481754303,0.14259028434753418,0.023386165499687195,-0.039314884692430496,2.3515591621398926,0.3695104420185089,-0.11270667612552643,1.3979465961456299,-0.24299722909927368,-0.05164694786071777,0.08018241077661514,-0.09550487250089645,-0.15681102871894836,-0.029841208830475807,0.18425297737121582,-0.3554493188858032,-0.15993179380893707,-0.004433786496520042,0.17940331995487213,0.08675213158130646,-0.007227347698062658
Co+,1.2022424936294556,-0.0383865125477314,-0.7818224430084229,0.016231471672654152,0.33181458711624146,-0.04323139786720276,0.0366971530020237,-0.033868275582790375,-0.013093027286231518,-0.05802377313375473,0.008898257277905941,-0.13031400740146637,-0.2853803038597107,-0.031087622046470642,0.7083061933517456,0.07655069231987,0.11307515949010849,-0.21722866594791412,-0.13385137915611267,-0.019397282972931862,-0.06718818098306656,0.12969322502613068,-0.03157172352075577,-0.41917240619659424,0.052578236907720566,-0.11093001812696457,0.44612497091293335,-0.09720118343830109,-0.32242974638938904,-0.12940287590026855,-0.12808740139007568,0.029387952759861946,-0.034592218697071075,1.958706259727478,-0.21440477669239044,0.09960148483514786,0.0991276204586029,-0.04932001605629921,-0.10225614160299301,0.3236003518104553,-0.093648262321949,-0.037725143134593964,0.24932050704956055,-0.08664758503437042,-0.6215072870254517,0.5597680807113647,0.07431110739707947,0.010890163481235504,0.9212082624435425,0.016561629250645638,0.0257760938256979,-0.02631174959242344,-0.5857306718826294,-0.05756670981645584,-0.2268080860376358,-0.5773226022720337,6.371363997459412e-05,-1.1768072843551636,-1.2600724697113037,0.27360591292381287,-1.7151165008544922,0.12995120882987976,0.3359699249267578,-0.06407582759857178,0.1153259351849556,0.6187915205955505,0.18509086966514587,-0.12864786386489868,-0.145732119679451,0.29722166061401367,0.05622849613428116,-0.08590970933437347,-0.07166804373264313,-0.09781257808208466,0.16029712557792664,-0.06522496789693832,-0.06820851564407349,-0.16028957068920135,0.7100449800491333,0.23668664693832397,-0.10363303869962692,0.2320772409439087,-0.08001114428043365,2.404407501220703,0.4340755045413971,0.028557494282722473,-0.7905236482620239,-0.042039863765239716,0.10364624112844467,-0.12790490686893463,0.06689424067735672,0.049666717648506165,0.04569423198699951,0.30194124579429626,-1.5375510454177856,0.11897432804107666,-0.03871965408325195,-0.02980612963438034,0.16985014081001282,-0.2117493748664856
Ni2+,0.17322269082069397,-0.01706670969724655,-0.5324975848197937,-0.04906904697418213,-0.03616566210985184,-0.18329155445098877,-0.13403646647930145,-0.08674199134111404,-0.05596143752336502,0.19047795236110687,0.12712018191814423,0.1672484278678894,0.16141337156295776,0.09513826668262482,-0.9065498113632202,0.13278193771839142,0.13532626628875732,0.05767917260527611,0.08223317563533783,-0.13775525987148285,0.23966948688030243,-0.09531239420175552,0.2251235842704773,-0.3708074688911438,0.06841970980167389,-0.04081972688436508,0.36591383814811707,0.28501397371292114,-0.6622148156166077,0.01074221357703209,0.10738484561443329,0.07376673072576523,0.04020896181464195,1.839669942855835,0.03294882923364639,0.03046877309679985,0.06651309877634048,0.017603838816285133,0.035231661051511765,-0.22961632907390594,0.014141237363219261,0.08931504189968109,0.07463058084249496,-0.10639768093824387,-0.3883667588233948,1.465157389640808,-0.1528046727180481,0.34165406227111816,1.034381628036499,-0.1331588178873062,-0.1662742644548416,-0.03272099792957306,-0.1754869967699051,-0.018778368830680847,0.12380748987197876,0.02306187152862549,-0.026612576097249985,0.6954754590988159,-1.240203619003296,0.035073861479759216,-0.9228201508522034,-0.03644236549735069,0.004254953935742378,-0.06319346278905869,-0.13371115922927856,0.29398512840270996,0.07073584944009781,-0.0709657073020935,0.0670831948518753,0.1700054407119751,0.2132483869791031,-0.016518833115696907,0.06226726621389389,0.0002918438985943794,0.0019583068788051605,-0.13543333113193512,0.026270385831594467,-0.041516825556755066,0.3889160752296448,0.12835344672203064,0.04789023846387863,-0.11595337092876434,-0.02724909782409668,1.9608733654022217,-0.03728965297341347,-0.18519335985183716,0.3824881315231323,0.08588584512472153,0.13497866690158844,0.09632187336683273,-0.07070102542638779,-0.178370863199234,-0.054921917617321014,-0.1792576014995575,-0.11374440789222717,-0.08741798996925354,0.1621657907962799,-0.05327337235212326,0.04034886136651039,-0.16290739178657532
Ni4+,0.24863503873348236,0.07364505529403687,-0.4262087345123291,-0.023258572444319725,-0.6935734748840332,-0.05776255205273628,-0.3341575264930725,-0.023227643221616745,-0.030181627720594406,-0.44264712929725647,-0.20830683410167694,0.042691174894571304,0.5992389917373657,-0.20727835595607758,-1.637174367904663,0.3643980622291565,0.3689579367637634,0.06604107469320297,-0.13585308194160461,-0.15501074492931366,0.5279259085655212,0.04716404527425766,1.1700996160507202,0.05916554108262062,0.07822362333536148,0.07632430642843246,0.534806489944458,-0.02784757688641548,0.6198585033416748,0.01057976484298706,0.03913644328713417,-0.21771018207073212,0.008411616086959839,2.8836894035339355,-0.01155119203031063,-0.15284223854541779,0.14364522695541382,-0.03794214129447937,0.2785384953022003,-1.1679058074951172,-0.29591241478919983,0.010325305163860321,0.47189784049987793,0.28957226872444153,0.21809007227420807,-0.6593798398971558,0.10457438230514526,-0.22129298746585846,2.863999843597412,-0.23564793169498444,-0.3708040416240692,-0.011785360053181648,1.949735403060913,0.25538501143455505,0.2651362419128418,-0.38193070888519287,-0.10255223512649536,0.3309754431247711,-1.3520091772079468,-0.038581483066082,-0.6946831941604614,-0.06087314337491989,-0.19022725522518158,0.16808271408081055,0.199053093791008,-0.08135151863098145,0.041899681091308594,0.34419140219688416,-0.23685750365257263,0.019316866993904114,-0.07916132360696793,-0.0043780505657196045,0.3235566318035126,0.05774135887622833,-0.13944466412067413,-0.3344138264656067,0.07655976712703705,-0.3183477818965912,-0.07929734140634537,0.2919311225414276,0.13384564220905304,0.27148231863975525,-0.1277228742837906,1.7462890148162842,-0.5844336152076721,-0.1213187426328659,1.9230096340179443,0.08499842137098312,-0.053266074508428574,-0.02422809973359108,-0.27871349453926086,-0.11128257215023041,0.06324021518230438,0.2802566885948181,-0.22884811460971832,-0.23019398748874664,0.049770206212997437,-0.24451036751270294,-0.196334108710289,-0.15673792362213135
Ni3+,-0.16172091662883759,-0.3011693060398102,0.10979606211185455,-0.20464260876178741,-0.8424421548843384,-0.3322911560535431,-0.1072988286614418,-0.1779295951128006,-0.04611029475927353,-0.1477162092924118,0.008795316331088543,0.2960752248764038,0.6849468350410461,-0.018211226910352707,-1.604513168334961,0.24497653543949127,0.30947524309158325,-0.00017964281141757965,0.40697917342185974,-0.04406595602631569,0.39414939284324646,0.03719495236873627,0.8512089252471924,-0.046069588512182236,0.3059611916542053,-0.22276154160499573,0.3049813508987427,0.4875028431415558,-0.1962050497531891,-0.3008255064487457,0.25935065746307373,0.04318637400865555,-0.06995552033185959,2.8632097244262695,-0.04722987487912178,0.026185300201177597,-0.2270783632993698,-0.05943471938371658,0.15981478989124298,-0.596668541431427,-0.12152683734893799,-0.14904163777828217,0.060505807399749756,0.10838107764720917,-0.29123246669769287,1.5060274600982666,-0.14827792346477509,-0.1685599535703659,0.7150163650512695,-0.09484917670488358,-0.09006337821483612,-0.1860114485025406,1.4171379804611206,-0.03510746732354164,0.2830682694911957,-0.5987718105316162,-0.005875198170542717,0.8598124980926514,-1.4521104097366333,-0.11899016052484512,-0.48501914739608765,-0.1226889044046402,0.1140751764178276,0.03417663648724556,-0.17645496129989624,0.4973796606063843,0.23932622373104095,0.05425659194588661,0.14863669872283936,0.23209646344184875,0.0414109081029892,-0.07894889265298843,0.11250238865613937,-0.03966357186436653,-0.26648688316345215,-0.10987146198749542,0.2561451494693756,-0.3354087769985199,0.44845399260520935,0.300997257232666,-0.07832033187150955,-0.04953461140394211,-0.22667047381401062,2.134047746658325,-0.02226477861404419,-0.2614027261734009,0.7342814803123474,0.0314190648496151,-0.052763231098651886,-0.2322399616241455,-0.2729893922805786,-0.28718578815460205,-0.0857204794883728,-0.3174765706062317,-0.22128000855445862,-0.21852897107601166,0.2212522178888321,-0.12552636861801147,-0.22105959057807922,0.0355745404958725
Ni+,0.7221014499664307,-0.15768107771873474,-0.4469987452030182,0.13346000015735626,0.299630731344223,0.11770592629909515,0.02400502748787403,0.07216328382492065,0.09098174422979355,0.08599525690078735,-0.00969088077545166,0.18078532814979553,-0.10668246448040009,-0.03896130248904228,1.3881701231002808,0.12606267631053925,0.03305678814649582,-0.04093734920024872,0.08463841676712036,-0.11688049137592316,-0.00024691224098205566,-0.019405901432037354,-0.34320351481437683,-0.3821289539337158,0.08140578120946884,-0.016385024413466454,-0.10787276923656464,0.43848544359207153,-0.5159467458724976,0.14647972583770752,0.046498820185661316,0.053347066044807434,-0.09880780428647995,1.8008191585540771,0.17124946415424347,-0.07274102419614792,0.09272453188896179,0.0775739848613739,-0.074775330722332,0.3645751476287842,0.011303132399916649,-0.12774629890918732,0.06080889701843262,0.05496726185083389,-0.5185463428497314,1.2678872346878052,-0.037465281784534454,0.8730599880218506,1.045204758644104,0.05034303665161133,-0.0040426105260849,-0.11023300886154175,-0.6260976791381836,0.05017683282494545,0.17404890060424805,0.022877663373947144,-0.1186823695898056,-0.3473433554172516,-1.1313573122024536,-0.008989203721284866,-2.1133580207824707,-0.14040879905223846,-0.046154193580150604,-0.013810429722070694,0.12944549322128296,0.2987293303012848,0.08224055916070938,-0.03705619275569916,0.05486084148287773,0.12877437472343445,0.22167791426181793,-0.02758081629872322,0.0789821445941925,-0.019214237108826637,0.045623719692230225,-0.2114037424325943,0.0018708477728068829,0.06909186393022537,0.08513844758272171,-0.006513888016343117,-0.011887963861227036,-0.09090261161327362,0.053595807403326035,1.9366568326950073,0.15520121157169342,-0.19111013412475586,-0.6755944490432739,0.002447042614221573,-0.060996219515800476,0.1780805140733719,-0.20750224590301514,0.017407186329364777,0.10891503095626831,-0.15801724791526794,-0.45809730887413025,0.10896830260753632,-0.0738578587770462,-0.03766090050339699,0.055562809109687805,-0.09093789756298065
Cu2+,-1.4626649618148804,0.01387442834675312,0.8131465315818787,-0.029649436473846436,0.3010508418083191,0.3495729863643646,0.2763221859931946,0.09896522015333176,-0.029953639954328537,0.36504122614860535,-0.039314839988946915,0.15478956699371338,0.36897408962249756,0.2175847589969635,-0.7584551572799683,-0.020237183198332787,-0.21717706322669983,-0.15634074807167053,0.0710560753941536,-0.15747860074043274,-0.02973897010087967,0.13599130511283875,-0.007145747542381287,-0.3090229630470276,0.008264600299298763,-0.11438872665166855,0.4188699722290039,0.24020390212535858,-0.26237860321998596,0.15734413266181946,-0.020918305963277817,-0.02357262372970581,0.10551564395427704,0.47598662972450256,-0.16146959364414215,-0.004060272127389908,0.11262021958827972,0.1648148000240326,-0.05300300195813179,-0.21421682834625244,-0.024100519716739655,-0.10182253271341324,-0.0835159569978714,0.033540770411491394,-0.25028395652770996,0.6774881482124329,-0.12398696690797806,0.05313769727945328,1.3266834020614624,-0.01597827672958374,-0.04865614324808121,0.011159949004650116,1.0412499904632568,0.08028166741132736,-0.010918942280113697,-0.03114224225282669,-0.08926457911729813,1.0096313953399658,-1.8485207557678223,0.09099705517292023,-0.10379307717084885,-0.04774506017565727,0.0024899374693632126,0.09559755027294159,0.10083387792110443,-0.19235719740390778,0.06159322336316109,-0.2345874160528183,0.0257113017141819,0.0931585282087326,-0.0696706771850586,0.03611472249031067,-0.05425063520669937,-0.044837355613708496,0.06585323065519333,0.1790008395910263,0.12850067019462585,0.08000702410936356,0.21401450037956238,-0.08061502873897552,-0.15801498293876648,-0.045424964278936386,0.013375069946050644,0.9278383255004883,-0.2919889986515045,-0.024225346744060516,0.5224852561950684,-0.02667887881398201,-0.15236380696296692,0.06282839924097061,0.192088782787323,0.08783528208732605,-0.15918824076652527,0.26339221000671387,-0.5620543360710144,-0.057787925004959106,-0.06969787180423737,0.07298855483531952,0.14607122540473938,-0.029776643961668015
Cu3+,-1.2822680473327637,0.0014342868234962225,1.4827789068222046,0.355847030878067,0.21653291583061218,-0.23171855509281158,-0.1464858055114746,0.2307313233613968,0.11823531240224838,0.49197500944137573,0.09779226034879684,-0.3427855372428894,0.9656116366386414,0.07177966833114624,-2.5867536067962646,-0.16020512580871582,-0.2666357755661011,-0.04151099547743797,-0.07663500308990479,-0.17871448397636414,-0.2814595401287079,0.1418750137090683,0.49269402027130127,-0.1931670755147934,0.035244736820459366,-0.014954930171370506,1.5457613468170166,0.15889738500118256,-0.003924697637557983,0.5735329389572144,-0.14076147973537445,0.017955956980586052,0.018914654850959778,0.018337875604629517,0.09509791433811188,-0.23421671986579895,0.04852711409330368,0.10904015600681305,-0.05399823933839798,-0.24532008171081543,0.325419545173645,-0.011568857356905937,0.1285705864429474,0.055445946753025055,-0.1580246537923813,0.5640624761581421,-0.09443406015634537,0.6477725505828857,1.2578154802322388,0.16696961224079132,-0.5720507502555847,-0.09694785624742508,0.6361525058746338,0.22694997489452362,0.0941566750407219,0.4073084890842438,-0.21050912141799927,1.2564990520477295,-2.249724864959717,-0.22909967601299286,0.3229801654815674,0.10339748859405518,0.1642093062400818,-0.07341817021369934,-0.17282788455486298,-0.16914552450180054,-0.0005243066698312759,-0.2090078890323639,-0.034354522824287415,0.12369933724403381,0.11286567151546478,0.01717597432434559,-0.07476145774126053,-0.10574758797883987,0.20590701699256897,-0.05112109333276749,0.009373150765895844,0.3911695182323456,-0.0697663277387619,0.07910960167646408,0.013229712843894958,-0.021267151460051537,0.11566706001758575,0.5327560305595398,-0.07057499140501022,0.31489020586013794,0.23335550725460052,-0.07844911515712738,-0.1670421063899994,0.2508721351623535,0.033510200679302216,-0.10326936841011047,0.21374687552452087,0.19228480756282806,-0.24150198698043823,-0.1435679793357849,-0.15289433300495148,0.2010713517665863,0.17089524865150452,-0.14281617105007172
Cu+,-1.1009830236434937,0.06445316970348358,0.19601064920425415,-0.060684408992528915,0.9249404072761536,0.6998943090438843,0.19337329268455505,0.11639374494552612,0.13106423616409302,0.2853590250015259,0.08352825045585632,0.04756699874997139,0.11274868249893188,-0.06756584346294403,1.7200469970703125,0.1138632670044899,0.028373267501592636,-0.07116371393203735,-0.055636584758758545,-0.20879292488098145,-0.0701233446598053,0.14530842006206512,-0.21485474705696106,-0.39232176542282104,-0.17277562618255615,-0.009538156911730766,-0.4528588354587555,-0.30372339487075806,0.09927006810903549,0.05522841215133667,-0.10037428885698318,0.0731838271021843,0.06900560855865479,0.9866105914115906,-0.028402753174304962,0.021777132526040077,0.20644180476665497,0.10272793471813202,-0.05929258465766907,-0.21514414250850677,0.02630600705742836,-0.18309131264686584,0.11730692535638809,-0.07062423974275589,-0.4207058250904083,0.407748818397522,-0.11963997036218643,-0.21933139860630035,0.7699318528175354,-0.17291760444641113,0.06873583048582077,0.01516598928719759,0.21162423491477966,0.18652306497097015,-0.1023077741265297,-0.7207985520362854,-0.09073185920715332,0.7389474511146545,-1.4571267366409302,0.19489608705043793,-0.8492989540100098,-0.17156383395195007,-0.0389108881354332,0.0060575176030397415,-0.11624674499034882,0.08130887150764465,-0.10010327398777008,-0.09311393648386002,0.04802671819925308,0.09076867997646332,-0.09498164057731628,-0.00068611279129982,0.26800623536109924,0.014517180621623993,0.07704612612724304,-0.1280832588672638,0.01413623709231615,0.25061604380607605,1.0606470108032227,-0.06396376341581345,-0.14736610651016235,-0.0171064380556345,0.1668238341808319,1.070894718170166,0.3376156985759735,-0.16836892068386078,0.2438194304704666,0.036870382726192474,0.03782264515757561,0.16297806799411774,0.04666604846715927,-0.06703351438045502,-0.07041055709123611,-0.11196471750736237,-0.14663341641426086,0.0038779745809733868,0.019817037507891655,-0.009824659675359726,0.23335175216197968,-0.06053518131375313
Zn2+,-1.47684907913208,-0.13101300597190857,-0.3786175847053528,0.10151925683021545,0.18553905189037323,0.517412543296814,0.028242850676178932,0.10158372670412064,-0.11071803420782089,-0.28399479389190674,0.1662856489419937,-0.0065750740468502045,0.45847025513648987,-0.08301909267902374,0.20272153615951538,-0.1713128536939621,0.10988004505634308,0.1025913804769516,0.06903082132339478,-0.06776949763298035,-0.2682301998138428,0.03396867960691452,-0.1709752231836319,-0.3361446261405945,-0.02752448245882988,-0.11860192567110062,-0.8015667200088501,0.08717263489961624,0.18260568380355835,0.2090907245874405,0.04788214713335037,0.17779745161533356,-0.12793873250484467,1.2531592845916748,-0.04331152141094208,-0.02037562057375908,0.0628591850399971,-0.0649176687002182,0.02634328603744507,0.6519838571548462,0.15668907761573792,0.07344801723957062,-0.14343604445457458,-0.017937662079930305,-0.04894587770104408,0.4930495619773865,0.08214502036571503,-0.13370642066001892,0.8428012728691101,-0.046988345682621,-0.0729563981294632,-0.1517966389656067,0.02835947275161743,-0.0014928169548511505,0.12466713786125183,-0.13015124201774597,0.06748706102371216,-0.0262336116284132,-2.8031768798828125,-0.03931025043129921,-1.069176435470581,0.0032016802579164505,0.11688214540481567,-0.09144678711891174,-0.02689800038933754,0.4990507960319519,0.1479448676109314,0.021163316443562508,-0.019483568146824837,0.12341925501823425,0.019807087257504463,-0.023541461676359177,0.0012700054794549942,0.0979003831744194,0.0004439856857061386,0.10756317526102066,0.05118687450885773,-0.047464512288570404,0.41999387741088867,0.15206226706504822,-0.044069189578294754,-0.184259831905365,0.13232721388339996,0.6511549353599548,0.6469431519508362,0.03195833042263985,0.49305543303489685,-0.2077556550502777,-0.19682934880256653,-0.09300079941749573,-0.1602730005979538,0.0008312799036502838,0.03927897661924362,0.6683713793754578,0.5163291692733765,-0.08154803514480591,0.10735297948122025,-0.07206182926893234,0.18020468950271606,0.0840228796005249
