species,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Cr3+,0.23279911279678345,0.0811556801199913,-0.7721258997917175,0.06488499045372009,-0.7087010741233826,0.421134352684021,-0.2794156074523926,-0.006884513422846794,0.13483451306819916,-0.213885098695755,0.21299515664577484,0.12099968641996384,0.7194010019302368,0.0413891039788723,-0.338100403547287,0.054253771901130676,-0.09052363783121109,-0.18038058280944824,0.2371802031993866,-0.14793910086154938,-0.12740042805671692,0.09451096504926682,0.12149678170681,-0.2841450572013855,0.16089169681072235,0.004920169245451689,-0.6689120531082153,0.17700281739234924,0.05706380307674408,0.2957700490951538,0.046384841203689575,-0.20160891115665436,0.1494414508342743,0.6217575073242188,0.12563498318195343,-0.0009978230809792876,0.14072586596012115,0.13643933832645416,0.22266735136508942,0.20104606449604034,0.10785418003797531,0.09623775631189346,0.06780868023633957,0.20596317946910858,-0.762498140335083,0.5465606451034546,-0.09276896715164185,-0.5315921902656555,-0.16628634929656982,-0.07437707483768463,0.19633977115154266,0.1394372135400772,1.3176875114440918,-0.06599877774715424,0.17199313640594482,0.03535734489560127,-0.014601465314626694,0.8899862766265869,-1.4046752452850342,0.13773959875106812,-0.09207727760076523,0.04864243417978287,0.0050736996345222,0.12126175314188004,0.031291212886571884,0.21905210614204407,-0.06670763343572617,-0.003663185751065612,-0.09683272987604141,0.19389250874519348,-0.04112890362739563,-0.13532404601573944,0.03662935271859169,0.035224806517362595,-0.020186064764857292,-0.06582576036453247,-0.12251630425453186,-0.03836515173316002,1.2577158212661743,0.06897944957017899,0.11927394568920135,-0.12785713374614716,0.03900802880525589,1.3019180297851562,0.11924353241920471,-0.18245138227939606,0.04332057386636734,0.0687132179737091,0.001162602216936648,0.05278332531452179,-0.1787995547056198,-0.09882564097642899,-0.08129706978797913,0.08734680712223053,-0.32231613993644714,-0.07324177771806717,-0.012396380305290222,-0.14309321343898773,-0.06061629205942154,0.027674371376633644
Cr2+,0.6889609098434448,0.4228177070617676,-1.1079685688018799,-0.020641997456550598,0.010534432716667652,0.6725714206695557,0.23041702806949615,-0.09947026520967484,-0.07272400707006454,0.018439926207065582,-0.10114822536706924,0.24389508366584778,0.256886750459671,-0.1691548228263855,-0.4439115524291992,-0.11520177870988846,0.1328163892030716,-0.38338127732276917,0.12760229408740997,-0.13387787342071533,-0.0012652813456952572,-0.12450429797172546,0.7839735746383667,-0.6353884935379028,-0.2666296660900116,-0.18927094340324402,-0.0062181674875319,0.4521278738975525,0.33175110816955566,-0.039412327110767365,-0.22733451426029205,-0.055717289447784424,0.09120562672615051,0.22488562762737274,0.025528056547045708,-0.32406917214393616,0.14515449106693268,-0.22426190972328186,-0.04651841148734093,0.5294927358627319,0.39563873410224915,0.1361965388059616,-0.043939899653196335,-0.04161609336733818,-0.16987967491149902,0.4909254014492035,0.11288635432720184,-0.4252070486545563,0.7715451717376709,0.3950217664241791,-0.08045993745326996,-0.18564224243164062,0.028463052585721016,-0.06408511847257614,-0.10308496654033661,-0.3140488862991333,0.026573356240987778,0.009257229045033455,-1.3444715738296509,-0.22730758786201477,-0.4424501061439514,0.16895151138305664,-0.013651288114488125,0.3443860113620758,0.26167044043540955,0.9496904015541077,-0.004566024523228407,0.09063959121704102,0.13363361358642578,-0.16459831595420837,0.13290126621723175,0.05609871447086334,-0.2561396658420563,0.19372770190238953,0.003647794481366873,-0.34448564052581787,-0.11551019549369812,0.13602809607982635,0.9309771060943604,0.17257094383239746,-0.024628419429063797,-0.3844173848628998,-0.024994023144245148,0.671504020690918,1.2601426839828491,-0.03182530030608177,0.43333399295806885,-0.28989681601524353,-0.09000106900930405,-0.283361554145813,-0.10903710126876831,-0.09554857760667801,-0.031152935698628426,0.3678969740867615,0.14046090841293335,0.043589938431978226,-0.15981344878673553,-0.13289807736873627,0.03726915270090103,-0.05722183734178543
Cr6+,0.0922841802239418,0.18551771342754364,-0.006820213049650192,0.17684152722358704,0.44237616658210754,-0.691660463809967,0.07735491544008255,-0.29649582505226135,-0.007981037721037865,0.3508921265602112,0.0033948449417948723,0.28157249093055725,-1.0853745937347412,-0.10939539223909378,-3.0169055461883545,0.13534516096115112,-0.08534017950296402,-0.1827755868434906,0.1736292839050293,0.10238602757453918,-0.10251323878765106,-0.00871344655752182,0.02771814540028572,-0.5395329594612122,-0.17876771092414856,-0.03207455575466156,1.1579278707504272,0.38020235300064087,-0.07471007853746414,0.25340864062309265,-0.004861143883317709,-0.02639322727918625,-0.14397284388542175,1.4294495582580566,0.04076671600341797,-0.0718352347612381,-0.261308878660202,-0.28952163457870483,0.19468039274215698,-0.43311771750450134,0.546272337436676,-0.177062526345253,0.0005499625112861395,0.04689042642712593,0.1987135261297226,0.9990019798278809,0.12370135635137558,-0.30013665556907654,-0.38991525769233704,-0.057610705494880676,-0.14493325352668762,0.1638975888490677,0.4073200225830078,-0.23943698406219482,-0.07487037032842636,-0.02921956405043602,0.0282296035438776,-0.9821803569793701,-1.3582184314727783,0.1652379333972931,-1.1326320171356201,0.031501490622758865,0.06322027742862701,-0.023923328146338463,-0.015223614871501923,-0.049894992262125015,-0.15085797011852264,-0.047876618802547455,0.1358945220708847,0.22418160736560822,0.21675582230091095,-0.04437174275517464,-0.10308778285980225,0.4870910942554474,0.2823255956172943,-0.05084997043013573,0.15701282024383545,0.029804717749357224,0.15528592467308044,0.051658619195222855,-0.07924490422010422,-0.023002633824944496,0.3751729428768158,0.9303867816925049,0.6195175647735596,-0.34290167689323425,0.9125655889511108,0.25221899151802063,0.029195133596658707,0.12182888388633728,0.052558060735464096,0.05815982073545456,0.08234149217605591,0.5009371638298035,0.314911812543869,-0.04069257900118828,0.17347289621829987,-0.16879405081272125,0.08767687529325485,-0.16004298627376556
Cr4+,0.7601584196090698,0.29481950402259827,-0.8056385517120361,-0.328977108001709,-0.5551937818527222,0.6618614196777344,0.3428475260734558,0.18385329842567444,-0.5542067289352417,-0.18917760252952576,0.04550750181078911,-0.2776705026626587,0.7423943281173706,-0.2305191308259964,-1.85285484790802,-0.2198123037815094,-0.21066822111606598,0.3428609371185303,0.0010703580919653177,0.03213417902588844,0.22409440577030182,0.02508600801229477,0.7750627994537354,-0.48783552646636963,-0.09894842654466629,0.015900777652859688,-0.1555224508047104,-0.2122793346643448,0.7343142032623291,0.5461286902427673,0.09109684079885483,0.7283862233161926,0.31158187985420227,1.0949392318725586,-0.22435693442821503,0.3087557852268219,0.04443047195672989,-0.1748485267162323,0.24342285096645355,0.05135083198547363,0.20403817296028137,0.16637350618839264,-0.15930737555027008,0.23284761607646942,-0.24517108500003815,0.1694791167974472,0.19122765958309174,-0.6129684448242188,-0.3947618007659912,0.46444132924079895,-0.10980619490146637,-0.1559557318687439,0.9884373545646667,0.06153913587331772,-0.12684600055217743,0.21074862778186798,-0.1506260633468628,0.5244351625442505,-1.6368169784545898,0.03889380767941475,-0.17384342849254608,-0.05840516835451126,-0.04002967104315758,-0.42097723484039307,0.013578356243669987,0.4997706711292267,-0.015188719145953655,-0.20398417115211487,-0.1770680695772171,0.13129852712154388,0.09108512848615646,0.15872426331043243,-0.30176588892936707,-0.13548435270786285,-0.05645938590168953,0.0011989760678261518,0.47464287281036377,-0.22580364346504211,1.063114047050476,0.17917583882808685,-0.17149430513381958,-0.46016284823417664,0.5559998154640198,1.9980674982070923,-0.007052311673760414,-0.19830232858657837,1.082417368888855,-0.2075534611940384,-0.22195935249328613,-0.2296435534954071,-0.19937868416309357,0.4607684910297394,-0.044794779270887375,-0.3969916105270386,-0.16869686543941498,0.26926758885383606,0.14694556593894958,-0.1013251543045044,0.1479090005159378,-0.2821494936943054
Cr5+,0.4045279920101166,-0.020397430285811424,-0.4819449186325073,0.08947911858558655,0.7305601835250854,0.13804197311401367,-0.28160932660102844,-0.01800001785159111,0.16237622499465942,-0.023317987099289894,-0.13778522610664368,-0.10368815064430237,-0.27709564566612244,0.12183193117380142,-2.1241044998168945,-0.03309803828597069,-0.21560265123844147,-0.05314711481332779,0.042256347835063934,0.041662659496068954,-0.07162398844957352,0.21756157279014587,0.6467365026473999,-0.26752254366874695,0.11507370322942734,0.09148387610912323,-0.26659291982650757,0.06052957847714424,-0.16031335294246674,0.4489569067955017,-0.3085744082927704,-0.32834410667419434,-0.11841494590044022,0.6205804944038391,0.09043716639280319,-0.16404013335704803,-0.08057686686515808,-0.15691006183624268,-0.1547023504972458,-1.1860607862472534,0.3053086996078491,0.008234488777816296,-0.06333929300308228,-0.004658647812902927,-0.5310672521591187,-0.05317932739853859,-0.26329439878463745,-0.8292427659034729,0.6563897132873535,-0.033877164125442505,-0.1395321786403656,0.16870692372322083,-0.1919814646244049,-0.12796355783939362,-0.011680468916893005,0.37774041295051575,-0.06084632873535156,-0.368658185005188,-1.0132474899291992,-0.1657932549715042,-1.0004675388336182,0.6022175550460815,0.12274140864610672,0.06366866827011108,-0.08757136017084122,-0.5759242177009583,-0.1185309886932373,-0.2920049726963043,-0.03222445398569107,0.008394267410039902,0.1220124289393425,0.07708214223384857,0.032006315886974335,-0.12705402076244354,-0.15550057590007782,0.25416141748428345,0.13947075605392456,0.05965017154812813,0.6457235813140869,-0.07136441767215729,-0.2368842363357544,-0.00675074802711606,-0.031759846955537796,1.2658500671386719,0.4476541578769684,0.03151925653219223,0.8779119849205017,0.19182723760604858,-0.1093788892030716,-0.07455741614103317,0.019199220463633537,-0.34519484639167786,-0.49541112780570984,0.8574109673500061,-1.3372673988342285,-0.26532918214797974,0.05918443948030472,-0.2678124010562897,0.08014220744371414,0.21588627994060516
Mn2+,0.07803317904472351,0.11137567460536957,-1.274440884590149,-0.04100341349840164,-0.13003136217594147,-0.4114105701446533,0.0431140698492527,0.08993212878704071,-0.03829045593738556,0.44285503029823303,-0.07560887187719345,0.09535872936248779,-0.01321121770888567,-0.017342617735266685,-1.0866570472717285,-0.09953570365905762,-0.15005022287368774,-0.18276043236255646,-0.285774290561676,-0.040569331496953964,-0.16466249525547028,0.18792524933815002,0.8264911770820618,-0.2933266758918762,-0.008101689629256725,0.04636727645993233,-0.2080974131822586,-0.21085119247436523,-0.4801312983036041,0.2218220829963684,-0.0820239782333374,-0.04137010872364044,-0.1878967583179474,-0.2170695960521698,0.35065096616744995,0.0031090043485164642,0.14302265644073486,-0.08048775047063828,-0.08196273446083069,0.628982424736023,0.24980677664279938,-0.09351759403944016,0.21189406514167786,0.25324440002441406,-0.11565738916397095,-0.14083294570446014,-0.07016956806182861,-0.06741820275783539,0.694329023361206,-0.04536689445376396,0.1777133345603943,0.10893093049526215,-0.42921847105026245,-0.10182874649763107,-0.060622815042734146,0.18325869739055634,0.2037636786699295,0.2930488884449005,-1.2996885776519775,0.1447174996137619,-0.5574545860290527,0.0052720531821250916,-0.07374482601881027,-0.10245529562234879,0.10856936126947403,0.5695975422859192,0.04876841604709625,-0.071757473051548,-0.22697769105434418,0.22858352959156036,0.06546778976917267,0.056762587279081345,-0.007523809093981981,-0.15966136753559113,-0.008971845731139183,0.15226812660694122,-0.12753206491470337,-0.11090276390314102,0.5221707224845886,0.07609213143587112,-0.09651301056146622,-0.15233629941940308,-0.03133904188871384,1.0192227363586426,-0.13962048292160034,-0.30561715364456177,0.17339253425598145,0.046676069498062134,0.1218952164053917,0.02996230497956276,0.10080910474061966,0.1123378649353981,0.19340084493160248,0.3537074029445648,-0.2435334026813507,0.028239354491233826,0.04045868292450905,-0.018990300595760345,0.14276856184005737,-0.1246960461139679
Mn3+,0.4910679757595062,-0.15309610962867737,-0.5084419846534729,-0.03580109402537346,0.5681275725364685,-0.8932772278785706,-0.02289070561528206,-0.11697200685739517,0.03288319706916809,0.1221369206905365,-0.047862425446510315,0.13968507945537567,0.20852939784526825,0.1511494517326355,-2.4252169132232666,-0.016087869182229042,0.1595386117696762,0.153825044631958,-0.023913728073239326,-0.022289061918854713,-0.11094716191291809,0.0860212966799736,0.3624252378940582,-0.29465386271476746,-0.03596647083759308,-0.251635879278183,-0.6194755434989929,0.5286615490913391,-0.007740559987723827,0.05879510939121246,0.21159619092941284,0.029921410605311394,-0.13356004655361176,0.4015246033668518,-0.11169519275426865,-0.16401751339435577,0.08383817970752716,0.20868058502674103,-0.027914609760046005,0.33421385288238525,-0.025711657479405403,-0.05178334563970566,0.10360494256019592,-0.0169624462723732,-0.7260664105415344,-0.14592698216438293,0.061959635466337204,-0.25669196248054504,0.789876401424408,-0.046221598982810974,0.08076054602861404,-0.23673734068870544,1.345421314239502,0.08289167284965515,0.1258523017168045,-0.004543289076536894,0.11052601784467697,0.6303557753562927,-1.1426172256469727,0.03793167695403099,-0.8647150993347168,0.06834898144006729,0.028263505548238754,0.2609243392944336,-0.060236260294914246,0.04874277114868164,0.28048521280288696,-0.04300735518336296,0.021918021142482758,-0.006648011039942503,-0.0756743997335434,-0.06825274229049683,0.08977493643760681,-0.12757296860218048,-0.026208089664578438,0.09303821623325348,0.05785233527421951,-0.00679865013808012,0.7543458342552185,0.08946332335472107,-0.14453917741775513,0.2576550245285034,0.09492889046669006,1.604555606842041,-0.2571018934249878,-0.08456017822027206,0.5142802000045776,-0.16179238259792328,-0.0674920603632927,-0.008438088931143284,-0.13390129804611206,-0.04957873746752739,-0.06869203597307205,0.16636385023593903,-0.0516291968524456,-0.015290438197553158,-0.0068890806287527084,-0.16762809455394745,0.1341675966978073,0.023529645055532455
Mn4+,0.9359648823738098,0.018634438514709473,-0.33572158217430115,0.08530567586421967,0.16126447916030884,-0.022970277816057205,-0.03626851737499237,0.20114748179912567,0.12660226225852966,0.24756817519664764,0.3558226227760315,-0.0046609085984528065,0.4972647428512573,-0.08154904842376709,-3.0399036407470703,0.38757675886154175,-0.09240224957466125,-0.1280103325843811,0.20349158346652985,-0.1350472867488861,-0.3212614059448242,0.2707384526729584,0.3356708586215973,-0.2783109247684479,0.2618217170238495,0.15477332472801208,0.18896931409835815,0.5261075496673584,-0.4411173462867737,0.002521851100027561,0.11982531100511551,-0.49181777238845825,0.11255789548158646,1.0722651481628418,-0.20801128447055817,-0.23691481351852417,-0.007009932305663824,0.2693076431751251,-0.18199270963668823,-0.47163307666778564,0.01113453134894371,0.06692944467067719,0.34193822741508484,-0.31744062900543213,0.5087465047836304,0.09998644143342972,0.10620135068893433,-0.34827643632888794,0.8023737072944641,-0.2480560541152954,0.26793524622917175,0.10080812126398087,1.1007355451583862,0.35339030623435974,0.3312382698059082,-0.432178795337677,0.31915661692619324,0.3591909408569336,-1.3725529909133911,-0.20578041672706604,-0.1448807418346405,0.10426231473684311,0.1676538586616516,0.08851181715726852,-0.03303200379014015,0.3854455351829529,-0.2291634976863861,0.10081285983324051,-0.049725282937288284,0.20686276257038116,-0.1416369080543518,0.19909895956516266,0.16974079608917236,-0.0048723649233579636,-0.16515378654003143,-0.02362211048603058,-0.22254732251167297,0.3193720877170563,0.35070323944091797,0.31038644909858704,0.1520618200302124,-0.11657019704580307,0.13781705498695374,0.2842317819595337,0.0012356610968708992,-0.03991390019655228,0.16756777465343475,0.1198054626584053,0.3407755196094513,0.2218891978263855,-0.1760454922914505,-0.3004355728626251,0.25182926654815674,-0.02871260792016983,0.023569485172629356,0.10014211386442184,-0.49909093976020813,0.10765650868415833,-0.07648898661136627,-0.1954411119222641
Mn+,0.2944392263889313,0.08797693997621536,-0.5695624351501465,0.1259436309337616,-0.3361981511116028,-0.15978939831256866,0.08299590647220612,-0.20380665361881256,-0.12015858292579651,-0.03620503842830658,0.5071853995323181,0.09795905649662018,0.48324236273765564,-0.763585090637207,-0.7687132954597473,-0.2488662302494049,0.05884825810790062,-0.06435219198465347,-0.011554494500160217,-0.12694834172725677,-0.20211966335773468,0.05720360204577446,0.08217655122280121,-0.4940508008003235,-0.5083918571472168,-0.3177315890789032,0.10717110335826874,0.3659833073616028,-0.13123826682567596,0.5483229756355286,0.3372926414012909,-0.03085414692759514,0.08306124806404114,0.8349783420562744,-0.014938292093575,-0.16010384261608124,-0.00593800051137805,-0.1281708925962448,0.02970981039106846,0.5027970671653748,-0.3117349445819855,-0.018350008875131607,0.31642720103263855,0.31282365322113037,-0.40035727620124817,-0.3320959508419037,0.1696920543909073,-0.17947740852832794,1.2571440935134888,0.13773895800113678,-0.23660099506378174,-0.10852348804473877,-2.6664822101593018,0.19747032225131989,-0.37700483202934265,-0.3225470185279846,-0.07411646842956543,0.3579504191875458,-0.5473847389221191,0.060450587421655655,-0.48888257145881653,-0.04930589720606804,-0.28139886260032654,0.006826372351497412,0.2628938853740692,0.29711973667144775,0.2751714587211609,-0.2001076191663742,-0.10687802731990814,-0.28021979331970215,-0.12151893973350525,-0.014855094254016876,0.6845542788505554,-0.08297865837812424,-0.16394883394241333,0.2333272397518158,-0.21605999767780304,-0.042370352894067764,-0.09478645771741867,-0.18524539470672607,0.2811886668205261,-0.23753514885902405,-0.18366298079490662,0.5542252659797668,-0.3694450557231903,0.2362646758556366,0.5833501815795898,0.21197450160980225,-0.013380594551563263,-0.36442986130714417,0.11901810765266418,-0.22307434678077698,-0.06844155490398407,0.3977268934249878,-0.6403687596321106,0.06843654066324234,-0.2678980827331543,-0.5270828604698181,-0.10648471862077713,0.3608987629413605
Mn7+,-0.6634427309036255,0.008454781025648117,-0.5627154111862183,0.4860698878765106,-1.1227954626083374,0.0930013507604599,0.2656498849391937,0.12705953419208527,0.339750736951828,1.1326133012771606,-0.1424041986465454,-0.2506145238876343,-1.741748571395874,0.45452654361724854,-3.6776859760284424,-0.031381819397211075,-0.20149752497673035,0.26032713055610657,-0.39432501792907715,-0.45201364159584045,-0.2984562814235687,0.3463948369026184,-0.37772485613822937,0.24134069681167603,0.019124234095215797,-0.0605495423078537,1.0494908094406128,-0.19557014107704163,0.41418033838272095,-0.043857574462890625,-0.5685302019119263,0.45742806792259216,-0.6946585178375244,2.4284677505493164,0.10397714376449585,0.3371949791908264,-0.2885816693305969,0.08529481291770935,0.26272276043891907,-1.4324790239334106,-0.13820162415504456,0.3197190463542938,0.05729071795940399,-0.33971741795539856,-0.7238092422485352,1.0680067539215088,0.33528244495391846,-0.3875885009765625,0.7334607839584351,-0.5369018316268921,-0.4120267927646637,0.07554243505001068,0.33885738253593445,0.5495778918266296,0.0843234658241272,-0.9574878215789795,0.2257639765739441,0.8846667408943176,-0.6475734114646912,0.34859389066696167,-0.8924964666366577,0.08481281995773315,-0.38504332304000854,-0.6740463972091675,-0.2798731029033661,0.2551555335521698,-0.17168086767196655,-0.44622892141342163,-0.21831351518630981,-0.41577455401420593,0.08802913129329681,0.10454848408699036,-0.4631892442703247,-0.039229340851306915,-0.022982027381658554,0.276323527097702,0.36380866169929504,0.42551177740097046,-0.8636587262153625,0.49721404910087585,0.4505339562892914,0.32839223742485046,0.3490130603313446,2.0855038166046143,0.7758818864822388,0.38865384459495544,0.45319679379463196,-0.09407563507556915,0.1792486011981964,0.4010537564754486,-0.1269693523645401,0.15429797768592834,0.36014625430107117,0.4127419590950012,-0.9498682618141174,-0.2750262916088104,-0.20439019799232483,-0.09381541609764099,0.7535347938537598,-0.7728481292724609
Mn6+,0.6524872183799744,-0.0040242793038487434,-1.1392096281051636,-0.4487743675708771,0.44412124156951904,1.4747486114501953,-0.15448202192783356,0.07122284173965454,0.27407506108283997,0.530627429485321,0.12505197525024414,0.449687123298645,-0.692166805267334,0.4223214387893677,-1.4915111064910889,0.09586501121520996,0.238273486495018,0.3447697162628174,-0.0967336893081665,-0.4870135486125946,0.13851764798164368,-0.08140616863965988,-1.2420575618743896,-0.005963174160569906,0.2368425577878952,0.0465107262134552,1.1781461238861084,0.05528489127755165,-0.008323182351887226,0.20467546582221985,-0.19815057516098022,0.6155964732170105,0.08454184234142303,2.8155150413513184,0.1776096075773239,0.06284201890230179,-0.0737297534942627,0.34204816818237305,0.5640703439712524,-0.36066997051239014,-0.02750212326645851,0.2442576289176941,0.07295399159193039,0.1468154788017273,0.919874906539917,-0.4285476505756378,-0.17801611125469208,-0.02676805853843689,1.7161664962768555,-1.148094654083252,-0.46458274126052856,-0.053831279277801514,0.8685734868049622,-0.10228657722473145,-0.10571148991584778,-0.8852165937423706,-0.2976272702217102,0.9878922700881958,-1.3509321212768555,0.37228718400001526,-0.8334400653839111,-0.36210501194000244,0.07113123685121536,-0.11523506790399551,-0.27003398537635803,0.2576335072517395,0.13939610123634338,0.06507666409015656,-0.21802189946174622,-0.28331226110458374,0.1147441565990448,-0.15578174591064453,0.002216464839875698,-0.13696128129959106,0.1612711399793625,-0.4006284177303314,0.2176109254360199,-0.3672617971897125,0.03753570467233658,-0.2032025009393692,-0.528796911239624,-0.46304506063461304,0.08130867779254913,-1.1003338098526,-0.46221375465393066,-0.1669737696647644,0.7762839198112488,0.07401932775974274,-0.04905286058783531,0.18571022152900696,0.4087172746658325,0.020327609032392502,-0.11717349290847778,0.4143877327442169,0.8064261674880981,-0.40600135922431946,0.49403539299964905,-0.05559564381837845,0.06570792943239212,0.012713257223367691
Mn5+,-0.18670432269573212,-0.4496437609195709,-0.4265744984149933,0.16238202154636383,0.5532370209693909,0.29883018136024475,0.10384530574083328,-0.5155847668647766,0.08269832283258438,0.03216766193509102,0.020905492827296257,-0.11588528752326965,0.7968857884407043,0.38736143708229065,-1.4991323947906494,-0.7703490257263184,0.07428523153066635,0.9212070107460022,0.11925861239433289,0.09786317497491837,-0.29595640301704407,-0.29549139738082886,0.047770172357559204,-1.1888744831085205,-0.1453457772731781,0.22032852470874786,1.1286962032318115,0.06295742094516754,0.5469751358032227,0.7345550656318665,0.15143536031246185,0.35113272070884705,-0.11100661754608154,2.6687417030334473,0.3765747547149658,0.20381587743759155,-0.31640303134918213,0.20601892471313477,-0.0759846419095993,0.2177945375442505,-0.1392480432987213,0.3048352301120758,-0.013118819333612919,-0.0599541962146759,0.6220449209213257,-0.1938052922487259,0.13678735494613647,0.08206813782453537,0.2487046718597412,-0.9725121855735779,-0.009877406060695648,-0.07966995239257812,0.8601440787315369,0.03288890793919563,0.3227307200431824,-1.3758550882339478,0.011802173219621181,-1.090370774269104,-1.8646997213363647,-0.010348763316869736,-1.2883979082107544,0.2778664231300354,0.04958337917923927,0.023321280255913734,-0.1515854299068451,-0.26693427562713623,0.35824093222618103,-0.2045252025127411,-0.1633700430393219,0.2240012139081955,-0.10697116702795029,-0.02547203004360199,0.22520658373832703,-0.006110368762165308,-0.22796210646629333,0.3689611554145813,-0.2188660204410553,-0.038734905421733856,0.3441852629184723,0.11188876628875732,-0.25862085819244385,-0.02708589658141136,-0.13292770087718964,0.7737748622894287,0.0870412066578865,-0.25696080923080444,1.114999532699585,-0.5461422204971313,-0.34277746081352234,-0.025388719514012337,-0.25692927837371826,-0.7208385467529297,-0.04170446842908859,-0.22896257042884827,-0.09487347304821014,-0.02780015952885151,0.021176451817154884,-0.21978604793548584,0.33214470744132996,0.11512945592403412
Fe2+,0.03572758287191391,0.08277556300163269,-1.0457539558410645,0.15352965891361237,0.050871193408966064,-0.16903498768806458,-0.02672446519136429,-0.10935671627521515,-0.029330894351005554,0.14058981835842133,-0.012604995630681515,-0.030119361355900764,0.7333765029907227,-0.15303941071033478,-0.8163893818855286,-0.11693602055311203,0.1185266450047493,0.09488824754953384,-0.06236922740936279,0.09365008771419525,-0.1448369175195694,-0.014435270801186562,0.20520935952663422,-0.24625860154628754,-0.04173589497804642,-0.007401690818369389,-0.17491702735424042,0.8049573302268982,0.29507505893707275,0.49473729729652405,0.024031193926930428,-0.026254693046212196,-0.13227370381355286,0.0969429686665535,0.05793324485421181,-0.10834550112485886,0.022295627743005753,-0.10202286392450333,0.11995016783475876,0.6706798076629639,0.26354292035102844,0.03461027890443802,0.047034040093421936,-0.09130779653787613,0.015591761097311974,0.5757189989089966,-0.05380334332585335,0.21741260588169098,0.7814339399337769,0.09007269144058228,-0.05882551893591881,-0.03737270087003708,-0.23561833798885345,-0.13001005351543427,0.05737771466374397,-0.5852222442626953,-0.017054911702871323,0.452707976102829,-0.7056930065155029,0.028752056881785393,-0.6116634607315063,0.05808765068650246,0.01224520057439804,0.11367149651050568,-0.0344352163374424,-0.3875107169151306,0.0947335958480835,-0.1885012835264206,0.13640758395195007,0.04639367759227753,-0.0020634864922612906,-0.017050419002771378,-0.15368439257144928,0.04781561717391014,-0.0166601724922657,0.10056546330451965,0.1593504548072815,0.12143906950950623,0.7810253500938416,0.19960518181324005,-0.0962858721613884,0.12048321962356567,0.08013231307268143,1.400424838066101,-0.33870694041252136,-0.0863809883594513,-0.15490581095218658,-0.10723938047885895,0.09643334895372391,0.05928285792469978,-0.05677630007266998,-0.04813658818602562,0.1447560340166092,0.16165460646152496,-0.2577682435512543,0.006354401353746653,0.03026370331645012,-0.052724309265613556,0.17081888020038605,0.13249939680099487
Fe3+,0.23969344794750214,0.04396466165781021,-0.46242988109588623,0.01506683137267828,-0.36281532049179077,-0.035516541451215744,0.08445493876934052,0.20587928593158722,0.06639762222766876,-0.27865201234817505,-0.1085355281829834,0.11565323919057846,0.2514519691467285,0.041114505380392075,-1.8539974689483643,-0.0021972942631691694,-0.0868828296661377,-0.14889921247959137,-0.03701077029109001,-0.2805440425872803,0.03413435444235802,0.09541886299848557,-0.1405058354139328,-0.35111546516418457,0.17250269651412964,0.0941280797123909,-0.39468568563461304,0.1832645833492279,0.00771506829187274,0.1564611792564392,-0.038268014788627625,0.20067644119262695,0.185909241437912,0.11765305697917938,-0.1177995502948761,0.0677020251750946,0.029689062386751175,0.015779495239257812,-0.07122037559747696,0.4689188599586487,-0.042781759053468704,-0.06961201131343842,-0.037557367235422134,-0.14236101508140564,-0.003941615577787161,0.38034170866012573,-0.20184902846813202,0.1431795209646225,0.7390204071998596,0.3666350245475769,-0.0018793112831190228,0.08667188137769699,-0.03990797698497772,0.06553736329078674,0.010915097780525684,-0.2698277533054352,-0.12947185337543488,0.8776947259902954,-1.0292307138442993,-0.07968368381261826,-0.2708105444908142,0.11907042562961578,0.0697372779250145,-0.020417772233486176,0.050278957933187485,-0.08811633288860321,0.025915956124663353,0.023538842797279358,-0.09011969715356827,0.09088297188282013,0.14530202746391296,0.1333194375038147,0.03313981369137764,-0.19304810464382172,0.13710500299930573,-0.1837989240884781,0.184422567486763,0.05715557560324669,0.17879118025302887,0.053939301520586014,-0.014749479480087757,-0.2673063278198242,0.05311046913266182,0.7001488208770752,-0.372784286737442,-0.10076740384101868,0.8116183280944824,-0.04229747876524925,0.05156978592276573,0.022303199395537376,0.10133710503578186,-0.11337121576070786,-0.16393572092056274,0.5217563509941101,-0.047978874295949936,0.09989822655916214,-0.12712262570858002,0.036011822521686554,-0.07156426459550858,-0.15700848400592804
