species,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
Fe6+,-0.2770191431045532,-0.08014585822820663,-0.04446865990757942,-0.0329328291118145,0.2391796112060547,-0.1966627687215805,1.2835160493850708,-0.13463862240314484,0.12155140936374664,-1.085374116897583,0.1071389690041542,0.12093205004930496,-0.09904740750789642,-0.4675404727458954,0.1901056468486786,0.009119918569922447,-0.03212166577577591,0.27506744861602783,1.117208480834961,0.11245855689048767,-0.38828393816947937,-0.0643598884344101,0.22345365583896637,-0.1697607934474945,-0.40941762924194336,-0.2252090722322464,0.5797096490859985,0.29259204864501953,-0.14765200018882751,-0.2881377935409546,-0.25539159774780273,0.7454729080200195,-0.13321352005004883,-0.03715294599533081,0.10498259961605072,0.14084918797016144,0.3448790907859802,-1.2972732782363892,-0.647233784198761,-0.5307785272598267,0.083439901471138,-0.31935620307922363,-0.1670268028974533,0.252646267414093,-0.00899041723459959,-0.06393315643072128,0.28515344858169556,0.19068677723407745,0.3011696934700012,0.8830994367599487,-0.18353284895420074,0.16376131772994995,-0.6094485521316528,-0.16266250610351562,1.549581527709961,0.05452548712491989,-0.7718079090118408,-0.1685728132724762,-0.424092173576355,0.012976670637726784,0.82227623462677,0.9762393236160278,-0.5693660974502563,-0.8831208944320679,0.058594267815351486,-0.1674777716398239,-1.1310454607009888,-0.01094366330653429,-0.6019752621650696,0.09946537762880325,1.5041037797927856,-0.3221262991428375,0.07370375096797943,0.06327177584171295,-0.3441707491874695,-0.10527725517749786,-1.1788074970245361,0.4237067699432373,2.2625784873962402,-0.0855942890048027,0.15225538611412048,0.40377527475357056,0.37496498227119446,-0.16712848842144012,-0.30678632855415344,0.11997668445110321
Fe5+,-0.23943018913269043,0.3098848760128021,-0.18327590823173523,-0.1303783655166626,-0.3116186857223511,-0.20757143199443817,1.1646822690963745,0.6080323457717896,-0.16865013539791107,-0.5555391311645508,0.28309062123298645,0.004327992908656597,0.2767132520675659,-1.278562307357788,-0.28957629203796387,0.0486995205283165,0.17041754722595215,-0.0557163842022419,0.7861691117286682,-1.0402231216430664,-0.10257512331008911,-0.28312864899635315,0.7094705700874329,-0.865128755569458,-0.6094613671302795,0.20957578718662262,0.5951285362243652,-0.32675614953041077,0.23012329638004303,-0.21712790429592133,0.14149589836597443,-0.3610933721065521,-0.08666395395994186,0.192450612783432,0.1238449439406395,0.2346082329750061,-0.07451026886701584,-1.012958288192749,-0.003939468879252672,0.018849661573767662,0.24290817975997925,0.21960210800170898,-0.2336244285106659,0.1700146496295929,0.12738366425037384,-0.3056590259075165,-0.3885054588317871,0.0812629833817482,0.027444852516055107,2.5530166625976562,0.04772393777966499,-0.031066495925188065,0.08147706836462021,-0.32046622037887573,0.3387155532836914,-0.4325146973133087,-0.34023234248161316,-0.1897890865802765,-0.0707719549536705,-0.3773072361946106,-1.0612565279006958,1.504529356956482,-1.371036410331726,-1.0510462522506714,0.07585293054580688,0.30555784702301025,0.8618035912513733,-0.07938973605632782,1.1734893321990967,-1.130430817604065,0.046958453953266144,-0.18615271151065826,0.1800159364938736,-0.140333354473114,1.5456522703170776,0.10406451672315598,-0.40556445717811584,0.8162424564361572,0.1831260621547699,1.1508132219314575,-0.1171993836760521,-0.8491300344467163,0.16547265648841858,-0.15988685190677643,0.40530920028686523,-0.0013788917567580938
Co2+,0.00786460842937231,-0.12647825479507446,-0.1058555319905281,-0.008279485628008842,-0.18295112252235413,-0.04869880899786949,0.2804853320121765,0.22198984026908875,-0.16146442294120789,-0.44167959690093994,-0.04057753086090088,-0.06542210280895233,-0.08561766892671585,0.46820133924484253,-0.13694271445274353,-0.1704273372888565,-0.09436491876840591,0.10089602321386337,0.8506147265434265,-1.3192758560180664,-0.1261727213859558,0.07004763185977936,0.10898005962371826,1.2210932970046997,-0.14555175602436066,0.07162216305732727,-0.3410438001155853,0.13186058402061462,0.033086858689785004,0.06307022273540497,-0.0036415942013263702,-0.20041005313396454,-0.053854264318943024,0.2473297417163849,-0.10080333799123764,-0.09143062680959702,-0.159341961145401,-0.761960506439209,0.12267973273992538,-0.09123601764440536,0.11753339320421219,0.06569793820381165,-0.48183292150497437,-0.04319135472178459,0.04602253437042236,0.08952740579843521,-0.05822667106986046,-0.03198598697781563,-0.08300986140966415,0.9794541001319885,-0.04553940147161484,0.05412369966506958,0.12369168549776077,-0.14382822811603546,-0.1036360114812851,-0.24676817655563354,-0.869356095790863,0.01808302477002144,-0.16277667880058289,0.11044678092002869,0.14205321669578552,1.062178611755371,-0.13385634124279022,0.4460376501083374,-0.035447388887405396,-0.06748662143945694,0.5538530945777893,-0.053881432861089706,0.0043154819868505,-0.27616649866104126,0.4447661340236664,-0.2667461931705475,0.042134374380111694,-0.1757466197013855,0.23642267286777496,0.03890407457947731,-0.6364717483520508,-0.2797931730747223,-0.5845827460289001,0.2214830368757248,0.11743759363889694,0.2562502324581146,0.23447565734386444,0.026680603623390198,-0.05714734271168709,0.07944760471582413
Co4+,0.10277022421360016,-0.3196043074131012,-0.3098033666610718,-0.16461516916751862,0.2938787341117859,0.3711841404438019,0.7008615136146545,0.003997530788183212,-0.11877062916755676,-1.0287615060806274,-0.13125517964363098,0.29134392738342285,-0.15900582075119019,-1.517184853553772,-0.004085028078407049,0.2214449644088745,0.16116109490394592,-0.038490623235702515,0.6555820107460022,-0.9714431166648865,0.019576124846935272,0.5279920697212219,0.6981080174446106,1.9896695613861084,0.3164975643157959,-0.24930915236473083,0.4547979235649109,-0.254863440990448,0.5204631686210632,-0.004500391893088818,0.14271803200244904,-0.1258506029844284,-0.18347181379795074,0.3362540900707245,-0.3012605309486389,0.055606115609407425,0.32271724939346313,-0.5602772831916809,-0.19153110682964325,-0.17775331437587738,0.3072316348552704,-0.13237270712852478,-0.46994441747665405,-0.07372242212295532,0.3644772469997406,0.14040230214595795,-0.18789042532444,-0.2918809652328491,0.04470006003975868,1.7903276681900024,-0.37075674533843994,-0.2607192397117615,0.38538721203804016,-0.18518559634685516,0.5560429096221924,-0.06589630246162415,-0.49363574385643005,-0.03457527607679367,-0.09911524504423141,-0.07902459055185318,0.05597401410341263,0.374284565448761,-0.21071559190750122,-1.277307391166687,-0.20979848504066467,0.21028822660446167,0.24551832675933838,0.08999736607074738,0.170729398727417,0.2206151783466339,0.3677268922328949,0.1119782105088234,0.17836695909500122,-0.26729416847229004,-0.5202745199203491,0.16769537329673767,-0.1934766173362732,1.5679923295974731,0.3726807236671448,0.2666826546192169,0.24780896306037903,-1.4377444982528687,0.22755789756774902,-0.030328849330544472,0.08280562609434128,-0.23811613023281097
Co3+,0.0028289793990552425,0.163695827126503,0.08787471801042557,-0.04898489639163017,-0.11338278651237488,-0.0051942565478384495,0.3117723762989044,-0.13973602652549744,-0.00017283795750699937,-0.9472699761390686,0.3135327994823456,0.05901492014527321,-0.10515058040618896,0.5018089413642883,0.14279170334339142,-0.04692988097667694,0.07569604367017746,0.06682915985584259,0.75032639503479,-0.33293312788009644,0.28897756338119507,-0.04309245944023132,-0.0294744074344635,1.9080959558486938,-0.47521841526031494,-0.1524135321378708,-0.14527025818824768,-0.09450796246528625,0.00904011819511652,0.016316039487719536,0.1532854288816452,0.0019492950523272157,-0.025196390226483345,-0.12416857481002808,-0.057142484933137894,0.14877261221408844,0.06496075540781021,-1.4869478940963745,0.19256506860256195,-0.05528546869754791,0.09081551432609558,-0.04388934746384621,0.09561391174793243,-0.03445759415626526,-0.10861040651798248,0.10235217958688736,0.1796114146709442,0.1607368439435959,-0.18698538839817047,1.3734906911849976,0.045760829001665115,0.11540528386831284,0.005425560753792524,-0.24138915538787842,-0.4825338125228882,0.05969463288784027,-0.47664493322372437,0.029410142451524734,0.26317402720451355,0.1904955357313156,0.47347548604011536,0.4773833155632019,-0.4393884241580963,-0.6701534390449524,0.029643753543496132,0.03407357260584831,0.16643700003623962,-0.07815831899642944,-0.00984201766550541,0.4379419684410095,0.29087892174720764,0.08511120080947876,-0.16696903109550476,0.1176302582025528,-0.4451153576374054,0.12490613758563995,-1.2287551164627075,0.25802919268608093,0.19473057985305786,-0.38212209939956665,-0.014751126058399677,-1.077642560005188,-0.10297854244709015,-0.11234264820814133,-0.24321427941322327,0.09523417800664902
Co+,0.11306527256965637,-0.03697162866592407,0.12710052728652954,0.07719017565250397,0.15022696554660797,0.10832735896110535,1.487438440322876,0.20261907577514648,0.13990989327430725,-0.3376547396183014,0.32491323351860046,0.17121781408786774,-0.11299877613782883,0.37743422389030457,0.03369731083512306,0.18714137375354767,-0.10445144027471542,-0.08198455721139908,1.0090559720993042,-0.04842451587319374,0.17930564284324646,0.19398179650306702,0.09279022365808487,0.04403283819556236,-0.09968648105859756,-0.07408075034618378,0.9179254770278931,-0.04289761185646057,0.0596308633685112,-0.171196848154068,0.12146569788455963,0.8014073967933655,-0.0752459391951561,-0.05400511622428894,-0.22067703306674957,0.09965836256742477,0.13041573762893677,-1.774193525314331,-0.2517468333244324,0.11175882071256638,-0.06403914093971252,-0.2289840131998062,-0.06319022923707962,0.18201841413974762,-0.09244956076145172,0.0004236259264871478,0.10614047199487686,-0.03593137487769127,0.05422227084636688,-0.03875967487692833,-0.062312763184309006,-0.05646927282214165,-0.08999475091695786,-0.23709380626678467,-0.5661036372184753,0.05259295552968979,-0.2952045798301697,0.16778993606567383,-0.04226619750261307,0.05994916707277298,0.28228703141212463,0.7069064974784851,-0.1250298023223877,0.4513123631477356,0.05474448949098587,-0.04701496660709381,0.6707552671432495,-0.284613698720932,-0.27978864312171936,-0.4258153438568115,1.569772481918335,0.01795041747391224,-0.1880466490983963,-0.07184659689664841,-0.1551145315170288,-0.2303619384765625,-0.06851255148649216,0.755665123462677,0.14360150694847107,0.1915721595287323,0.09925884008407593,0.9364060759544373,0.03006763570010662,-0.0928877666592598,0.1654192954301834,0.03806085139513016
Ni2+,0.08295752853155136,-0.00510778371244669,0.11324619501829147,-0.0996154174208641,-0.06385362148284912,0.1585950255393982,0.22410057485103607,-0.03863544389605522,-0.06946708261966705,-0.5215062499046326,-0.09870490431785583,0.15509480237960815,-0.22269558906555176,0.4351285398006439,-0.042018331587314606,0.012806097976863384,-0.00798309501260519,0.0997459888458252,0.9594739675521851,-0.5316375494003296,0.5301336646080017,0.08991492539644241,0.44842609763145447,0.9075685143470764,-0.3626325726509094,0.11021581292152405,-0.031238993629813194,-0.14271137118339539,0.11916591227054596,-0.06670226156711578,0.11267205327749252,-0.2271326780319214,0.011868071742355824,0.03995300456881523,0.0438496358692646,-0.11942366510629654,-0.10062762349843979,-0.877991795539856,-0.013119086623191833,0.08632852882146835,0.22361695766448975,0.15475043654441833,-0.11452478915452957,0.1739077866077423,0.04017619416117668,0.20847754180431366,-0.1058904379606247,-0.03518383204936981,0.010037926025688648,1.327959656715393,-0.11506962031126022,-0.17237070202827454,0.17946745455265045,-0.20224085450172424,-0.001413906691595912,0.11550171673297882,-0.06258758157491684,0.043752264231443405,-0.0626513808965683,-0.002316775731742382,0.2566261887550354,0.7906733155250549,-0.0856754332780838,-0.7038688063621521,-0.15759190917015076,0.22525598108768463,0.16641242802143097,0.048924520611763,0.2547135055065155,-0.03778546303510666,0.7300670146942139,0.15735821425914764,-0.017887471243739128,-0.22604325413703918,-0.1478956788778305,0.004371676594018936,-0.5985954403877258,0.20334534347057343,0.8043618202209473,0.0941784679889679,0.016336360946297646,0.5386014580726624,-0.2070702314376831,-0.06291968375444412,-0.1114683598279953,-0.3377092778682709
Ni4+,0.08618350327014923,0.002866129856556654,0.047443438321352005,-0.20498652756214142,0.21579143404960632,0.07629352807998657,1.3704099655151367,-0.029782414436340332,0.044767770916223526,-0.640277087688446,0.07343275099992752,0.34675687551498413,0.003343145363032818,-1.3973215818405151,-0.05806524306535721,0.23940104246139526,-0.139254629611969,0.02650170587003231,0.8153004050254822,0.17096935212612152,-0.17592190206050873,-0.12221177667379379,0.5781581997871399,1.4816858768463135,-0.21865366399288177,-0.2808948755264282,-0.16699646413326263,0.07591979205608368,0.042658254504203796,-0.045910511165857315,-0.23950591683387756,0.1638043075799942,-0.22386853396892548,0.1371457725763321,0.16264070570468903,0.07573593407869339,0.052021220326423645,-0.8113675117492676,-0.09915982186794281,0.07249496132135391,-0.13743412494659424,-0.4627054035663605,-0.17799316346645355,0.29082149267196655,-0.10268433392047882,-0.01473257690668106,0.10908157378435135,0.029241273179650307,0.24159707129001617,2.425004482269287,0.1178746223449707,-0.23521819710731506,-0.5064235329627991,0.14968109130859375,0.8355211019515991,0.11780139058828354,-0.9280392527580261,-0.2706855833530426,-0.20443063974380493,0.2249215841293335,-0.45319026708602905,0.5668103694915771,-0.21760350465774536,-1.005365252494812,0.058843325823545456,0.12187626957893372,-0.9448418021202087,0.12855058908462524,-0.9028025269508362,0.09417030215263367,0.9386997818946838,-0.24215328693389893,-0.121928371489048,-0.0049941400066018105,-1.1316438913345337,-0.391675740480423,-0.2268039733171463,0.5367797613143921,-0.3994530439376831,-0.09272623062133789,0.1411229372024536,-1.4639233350753784,0.06109118461608887,-0.3314131200313568,-0.12106603384017944,0.0062690917402505875
Ni3+,-0.09584741294384003,0.1394081562757492,0.14218877255916595,-0.23839344084262848,0.03216946870088577,-0.14645342528820038,0.11927129328250885,-0.12353500723838806,0.21589063107967377,-0.5777711272239685,0.1337290108203888,-0.25623172521591187,0.2949197292327881,-0.9833101630210876,0.20475268363952637,0.019607650116086006,0.1883072704076767,-0.18180139362812042,1.3128981590270996,-0.2680003046989441,0.04686789959669113,-0.2305823117494583,0.2843480110168457,1.45315420627594,-0.1011517345905304,-0.016363877803087234,-0.901626706123352,0.08282321691513062,0.24306486546993256,0.0397796593606472,-0.1054433286190033,0.30356910824775696,0.18856583535671234,0.13663439452648163,-0.3128966987133026,0.20591120421886444,0.0010549940634518862,-1.5954506397247314,-0.15353888273239136,0.1730104237794876,-0.021387843415141106,-0.19748643040657043,-0.14878426492214203,0.2319098263978958,-0.015756262466311455,0.2393253594636917,-0.02421223185956478,0.1563238799571991,-0.21429775655269623,1.6315886974334717,-0.0004014295991510153,-0.2941564619541168,0.1967487633228302,-0.07291701436042786,0.7996851801872253,-0.18053025007247925,-0.15878941118717194,-0.1282529979944229,0.09691949933767319,0.37162020802497864,0.573714017868042,0.8241070508956909,0.7992172837257385,-1.4742597341537476,-0.060821544378995895,0.05310731381177902,0.18502585589885712,0.2056138515472412,0.1262967586517334,0.017769241705536842,0.5300795435905457,-0.22362253069877625,-0.21650758385658264,0.2699100077152252,-0.10621126741170883,-0.5104780793190002,-0.1256103664636612,0.9831089377403259,0.28000304102897644,-0.2292385995388031,0.04783698543906212,0.14615294337272644,-0.1402534395456314,-0.12427286803722382,-0.007192753721028566,-0.17215734720230103
Ni+,0.061810705810785294,0.08586283773183823,0.0729866698384285,-0.022403651848435402,-0.01805972307920456,0.011582347564399242,0.9638161063194275,-0.022417644038796425,0.1094340831041336,-0.4649815559387207,0.047024961560964584,0.0774630606174469,0.13341788947582245,0.6009179949760437,-0.07424663752317429,0.15164731442928314,-0.26466986536979675,-0.17337310314178467,0.7127728462219238,0.2673305571079254,0.27249976992607117,-0.12394155561923981,0.38115039467811584,-1.1604835987091064,-0.3487805426120758,0.1274021416902542,1.052195429801941,0.05265276879072189,0.11407478898763657,-0.04190463572740555,0.010706502944231033,-0.15239626169204712,0.11029905825853348,0.0685245469212532,0.04269532486796379,0.1038239523768425,-0.0546308197081089,-1.0495588779449463,-0.14110751450061798,-0.11797859519720078,-0.07410843670368195,0.15444785356521606,-0.10543235391378403,0.010791829787194729,0.1078975647687912,0.11506016552448273,0.08113132417201996,-0.09526626765727997,-0.13632909953594208,0.4433353543281555,0.0295660849660635,0.10815897583961487,0.03966887295246124,-0.24060943722724915,-0.9574594497680664,0.21899811923503876,-0.4893479645252228,-0.001201855600811541,-0.09801526367664337,-0.03215346857905388,0.5537497401237488,0.8827107548713684,-0.19059230387210846,-0.40266868472099304,-0.12909738719463348,-0.031401969492435455,0.30619314312934875,-0.1304435133934021,-0.23165658116340637,-0.7772669196128845,1.8654736280441284,0.133752703666687,-0.01956731081008911,-0.08443906903266907,0.058306556195020676,0.13355056941509247,-0.4572240114212036,0.9220281839370728,0.3624551296234131,-0.009846015833318233,0.23605838418006897,1.373337745666504,0.1987488716840744,0.10646612197160721,-0.10857011377811432,-0.10831902176141739
Cu2+,0.1933065801858902,0.10716760158538818,0.21097591519355774,0.09248942881822586,0.047412361949682236,0.1703859120607376,-0.7881892323493958,0.07289070636034012,-0.08175650984048843,-0.4249400198459625,-0.10843238979578018,-0.018098559230566025,-0.10001654177904129,-0.884491503238678,0.04207935556769371,0.1217205747961998,0.024522213265299797,-0.21276770532131195,1.024483323097229,-0.035252466797828674,0.05559222400188446,-0.10584083944559097,0.22605575621128082,0.4246675670146942,-0.16403251886367798,0.27744850516319275,-0.01596943847835064,-0.013610917143523693,0.05723639577627182,-0.017347391694784164,-0.042184822261333466,-0.28645801544189453,0.06492870301008224,-0.0606987364590168,-0.0015752321342006326,0.10131505131721497,-0.10671250522136688,-0.4193337559700012,-0.16695918142795563,-0.0032519709784537554,0.06096123903989792,0.009655851870775223,-0.05155989155173302,-0.07543689757585526,-0.10063561797142029,-0.0703415796160698,0.03068351000547409,0.0523885041475296,0.20856553316116333,1.7539135217666626,-0.1936488151550293,-0.04536237567663193,-0.17436453700065613,-0.08100228011608124,-0.35653969645500183,0.07527214288711548,-0.02730882540345192,-0.021800069138407707,-0.17910750210285187,-0.08407697081565857,-0.14054928719997406,0.6417044401168823,-0.29365119338035583,-0.28241875767707825,-0.09113942086696625,0.10764320194721222,0.04266805574297905,0.014369222335517406,0.08873201906681061,1.0665149688720703,0.2695675194263458,0.22947442531585693,-0.040899403393268585,-0.06414373964071274,-0.24272602796554565,0.1787174642086029,0.5196346044540405,0.3315335512161255,0.467029333114624,0.18320070207118988,-0.023093031719326973,0.19854599237442017,-0.04730451852083206,0.08339036256074905,0.13021540641784668,-0.1805410534143448
Cu3+,-0.33372125029563904,-0.20467403531074524,-0.05760030448436737,0.10335005819797516,-0.08040837198495865,-0.004407651722431183,-0.8955154418945312,0.2213161289691925,-0.6124200224876404,-0.8617217540740967,-0.07161293178796768,-0.19594311714172363,-0.19458232820034027,-0.17006902396678925,-0.41207870841026306,0.0230865441262722,0.11434512585401535,0.4342002272605896,0.2879900634288788,0.19603876769542694,-0.7256145477294922,-0.2497812956571579,-0.8976388573646545,1.7790589332580566,0.2612465023994446,-0.09150263667106628,-0.6014698147773743,0.15383389592170715,-0.09465447068214417,-0.2173125147819519,0.052585430443286896,-0.525728702545166,-0.05353429913520813,-0.09267158806324005,-0.010142731480300426,0.06818919628858566,-0.3591251075267792,0.7764208912849426,-0.11907214671373367,-0.047406215220689774,0.09514167904853821,-0.08371955156326294,-0.12165369093418121,0.12268254160881042,-0.1307428479194641,-0.05659687891602516,-0.21327023208141327,-0.1533256322145462,-0.02025812678039074,1.9244922399520874,0.0965418592095375,0.23331277072429657,0.061460044234991074,0.11616085469722748,-0.5286149382591248,0.015712635591626167,-0.32450127601623535,0.33961695432662964,0.011400343850255013,-0.20370502769947052,-0.13969306647777557,0.9631797075271606,-0.283621221780777,-0.7201624512672424,0.06073593348264694,0.08603574335575104,-0.010581609793007374,0.008050079457461834,0.2511691451072693,1.1024736166000366,0.21143221855163574,-0.11462163925170898,0.24651660025119781,-0.15234458446502686,-0.6274337768554688,-0.07987312972545624,1.072142243385315,-0.7347375154495239,0.3991660475730896,-0.03969107195734978,0.12769292294979095,-0.6003305912017822,-0.2956840395927429,0.5361214280128479,-0.16574689745903015,-0.06570107489824295
Cu+,-0.0442446731030941,0.03459026291966438,-0.12418904900550842,0.021694904193282127,0.03157650679349899,-0.08215481787919998,-0.3277921974658966,0.08923941850662231,-0.6257718205451965,-0.5076248645782471,0.14496327936649323,0.06040189042687416,-0.11039578914642334,-0.004002450965344906,0.018053097650408745,-0.1019263043999672,-0.19794251024723053,0.11697603762149811,0.2555248439311981,-0.6821442246437073,-0.11964665353298187,-0.09699830412864685,0.360380619764328,-1.4809802770614624,-0.42311418056488037,-0.058177024126052856,0.07101140171289444,0.08603115379810333,-0.052090004086494446,-0.07907017320394516,0.0891939178109169,-0.03153648599982262,0.10085950791835785,0.16273397207260132,-0.11667534708976746,0.03497174009680748,-0.01315044891089201,-1.600655436515808,0.106134794652462,-0.004769069142639637,-0.0704384446144104,-0.05598932504653931,-0.16932515799999237,0.02530481480062008,-0.2761845290660858,-0.0876818597316742,-0.10939369350671768,-0.0031064266804605722,-0.04501856863498688,0.8551188111305237,-0.0992463156580925,0.08402129262685776,0.03916215896606445,-0.005273500457406044,0.028979115188121796,0.14971955120563507,-0.12409400939941406,0.007139323744922876,-0.13958008587360382,0.08891768753528595,-0.6702820658683777,0.5467772483825684,-0.4826381802558899,0.061055902391672134,0.037045255303382874,-0.07305003702640533,0.1746397763490677,0.052133165299892426,0.5380078554153442,0.8406148552894592,0.562178909778595,0.11785544455051422,0.0568835623562336,-0.2853486239910126,0.7486051321029663,-0.004656461998820305,0.012992417439818382,1.2191036939620972,-0.06468470394611359,0.5152902007102966,0.1477660834789276,0.2451685667037964,0.017719777300953865,0.09459806233644485,-0.08583822846412659,-0.05635359510779381
Zn2+,0.030339373275637627,0.005494880490005016,-0.13108421862125397,-0.2412438541650772,-0.1446523815393448,0.09660577028989792,-0.32317817211151123,0.00606450904160738,0.02333044447004795,-0.3194561302661896,-0.03977805748581886,0.06512916833162308,-0.14057086408138275,0.25318992137908936,-0.006716719828546047,0.20653927326202393,-0.02770664356648922,0.038662031292915344,0.47470003366470337,0.2820066213607788,-0.2148902416229248,0.08916596323251724,0.6383986473083496,0.3299243450164795,-1.1396980285644531,0.04388129338622093,0.366520494222641,-0.031273189932107925,-0.1633666455745697,-0.07641731202602386,0.07399945706129074,-0.414148211479187,0.017447147518396378,-0.0537128709256649,-0.0857783630490303,-0.13512445986270905,-0.05687827244400978,-0.8798810243606567,-0.7240136861801147,0.016445061191916466,0.0961528867483139,0.07359898835420609,-0.16049788892269135,0.007920493371784687,-0.0036291303113102913,-0.03799052909016609,-0.05899389088153839,-0.02245974913239479,-0.16388967633247375,1.154728651046753,-0.010504893027245998,0.06277693063020706,0.373011976480484,-0.15370459854602814,-0.19957077503204346,0.013985845260322094,-0.5834000706672668,0.2861689329147339,-0.014078116975724697,0.0025816536508500576,-0.1419856697320938,0.7320791482925415,0.21460998058319092,-0.4283244013786316,-0.15117916464805603,-0.019505687057971954,0.8913187980651855,-0.03584360331296921,0.042939092963933945,1.3423928022384644,0.8199899792671204,0.19421260058879852,-0.0005022026598453522,-0.3159222900867462,0.49813804030418396,0.0391073003411293,-0.2980895936489105,1.2414478063583374,0.29323810338974,0.3934338688850403,0.058794520795345306,-0.1252245455980301,-0.08925729244947433,0.03526144102215767,-0.054373182356357574,-0.011533652432262897
Ga+,0.32827892899513245,0.2586875259876251,-0.3197522759437561,-0.47620606422424316,0.027826324105262756,-0.5033015012741089,0.17427770793437958,-0.17338396608829498,-0.4756406247615814,-0.45670366287231445,-0.22042617201805115,-0.6136881709098816,0.28422361612319946,1.4084768295288086,0.22636811435222626,0.12279944866895676,0.6388441920280457,0.21569585800170898,0.8151777982711792,0.013044064864516258,-0.30907055735588074,-0.22450564801692963,-0.5607360601425171,-1.6789324283599854,0.33948594331741333,-0.42744874954223633,1.0571640729904175,0.13466620445251465,-0.1288582682609558,0.046024251729249954,-0.0451170951128006,0.8498967885971069,-0.1272093802690506,0.290447860956192,0.3111964762210846,0.30157470703125,0.3035496175289154,-0.2063542753458023,0.3433656692504883,0.22820205986499786,0.03878454864025116,-0.2561338543891907,-0.31667500734329224,-0.017954058945178986,0.09016262739896774,-0.14702649414539337,0.4704418480396271,0.37951600551605225,0.021154776215553284,-0.7163926362991333,0.2791920602321625,-0.41166794300079346,0.2985127866268158,0.11112736165523529,-0.24409113824367523,-0.4286401867866516,-0.3713753819465637,-0.1620902270078659,-0.0412803590297699,0.16316093504428864,0.21138541400432587,0.9938509464263916,-0.6285975575447083,0.7553045749664307,0.0940936803817749,0.2835994064807892,1.0487921237945557,0.1892678439617157,0.417560338973999,0.09592645615339279,2.3012068271636963,-0.3560694754123688,-0.20245186984539032,-0.014720506966114044,0.8035504817962646,0.2652198076248169,-0.08597470819950104,-0.42417803406715393,0.11828848719596863,-0.1623855084180832,-0.08926816284656525,-0.6450961828231812,0.2233603447675705,0.010250722989439964,0.46233224868774414,0.43103742599487305
Ga3+,-0.1313115805387497,0.10639458149671555,0.08210506290197372,0.11086162179708481,0.1005614623427391,0.09774696081876755,-0.4055979549884796,0.16039496660232544,0.11549137532711029,-0.5948012471199036,-0.03132517635822296,0.03849753737449646,0.031183971092104912,-0.7700865268707275,-0.05246253311634064,0.25042083859443665,0.0353219173848629,-0.09042549133300781,0.28931623697280884,0.007179759908467531,0.024738769978284836,-0.002385441679507494,0.7416131496429443,0.12084610015153885,0.17837081849575043,-0.03179045021533966,-0.04702324420213699,0.11635749787092209,-0.10602593421936035,-0.11580318957567215,0.2271411120891571,-0.3135659098625183,-0.10794063657522202,-0.05742694064974785,-0.042891908437013626,-0.07552144676446915,0.16749724745750427,-1.057844877243042,-0.06272906064987183,0.06150944530963898,-0.12034749239683151,-0.06973446905612946,-0.2098674178123474,0.14390426874160767,-0.026519015431404114,0.037558190524578094,0.1912202537059784,-0.02201082557439804,-0.040804821997880936,0.756223201751709,0.13773366808891296,-0.05584951490163803,0.18278802931308746,0.11728767305612564,-0.5855008959770203,0.055629875510931015,-0.4801197052001953,0.22643806040287018,0.020612893626093864,0.08444564789533615,-0.6333313584327698,0.9010706543922424,0.17368116974830627,-0.3693996071815491,0.017997773364186287,0.11292125284671783,1.002306342124939,-0.07654677331447601,0.7167150974273682,1.3482944965362549,1.8249287605285645,-0.012146737426519394,-0.10753294825553894,-0.0807037502527237,-0.03237079083919525,-0.17520356178283691,-0.7755472660064697,1.0583165884017944,0.1475115865468979,0.4883190393447876,-0.08452413231134415,-0.22182981669902802,0.23853559792041779,-0.14619357883930206,0.10631820559501648,0.04370174929499626
