element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
H,-0.012057341635227203,-0.8999441862106323,-0.002794696018099785,-0.13910414278507233,0.0808102935552597,0.18584609031677246,0.01188656035810709,-0.001794213429093361,-0.00660672364756465,0.012119651772081852,0.06626027822494507,-0.0050676302053034306,-0.010007496923208237,-0.015069417655467987,0.016340995207428932,-0.07027161866426468,0.029194800183176994,0.0838494524359703,0.5741934180259705,-0.05291936919093132,-0.12228786200284958,1.6171975135803223,0.12287971377372742,0.009063854813575745,-0.697945237159729,-0.010342543944716454,-0.0551472008228302,-0.00789700448513031,-0.07880930602550507,-0.048011213541030884,0.10430868715047836,-0.004732029512524605,-0.05081135407090187,-0.24547740817070007,-0.1400117725133896,0.021345093846321106,-0.06765123456716537,0.05070844665169716,-0.017741572111845016,0.0227122213691473,-0.025341391563415527,0.2845740020275116,0.06829002499580383,0.006783522665500641,-0.07652483135461807,0.04665238782763481,-0.07486174255609512,0.11685465276241302,1.0413120985031128,-0.1778024286031723,-0.1388164907693863,0.08500970155000687,0.38418275117874146,-0.1718032956123352,0.02713894471526146,-0.00916365534067154,0.036900389939546585,-0.0644301027059555,-0.025604069232940674,0.024785321205854416,0.07014688849449158,-0.05281040444970131,0.020132288336753845,-0.03540943190455437,-0.02715124748647213,0.016581539064645767,0.03840554878115654,-0.0007013939321041107,-0.04826816916465759,-0.1361081600189209,-0.04231797158718109,-0.14167383313179016,-0.04245970398187637,0.011735344305634499,-0.08080953359603882,-0.05127361789345741,-0.03750709444284439,0.042103979736566544,-0.009605085477232933,-0.004350028932094574,0.4198453724384308,0.25659841299057007,0.015166325494647026,0.003859034739434719,-0.0415169894695282,0.05199836194515228,-0.014354689046740532,-0.020207304507493973,0.060888923704624176,0.023432785645127296,-0.06297467648983002,0.07087194174528122,0.008181166835129261,-0.08412010222673416,0.03425416350364685,-0.3912355601787567,0.3666999340057373,-0.8269900679588318,-0.04205961525440216,-0.09207864105701447,0.03972592577338219,0.05090618506073952,0.029938168823719025,-0.009204505942761898,0.05293002352118492,0.005076872184872627,0.022110790014266968,0.03589193522930145,-0.03634679317474365,0.04685105383396149,-0.017195910215377808,-0.11757954955101013,-0.07033069431781769,0.010042252950370312,0.07908495515584946,0.08831913769245148,-0.9280849099159241,0.03701188415288925,-0.020661598071455956,0.03935923054814339,-0.007584246341139078,-0.01964544504880905,0.049978822469711304,0.052253857254981995,-0.08894012868404388,-0.094474196434021,0.08453963696956635,0.034529197961091995,-0.018312860280275345,0.06267903000116348,-0.024924833327531815,-0.06901448220014572,-0.006860320921987295,0.04041888937354088,0.02499418333172798,0.06457693874835968,-0.06293361634016037,-0.14076018333435059,-0.03222125396132469,-0.013050858862698078,0.024714212864637375,-0.000656547024846077,-0.029297886416316032,0.10598035156726837,0.0722055435180664,0.06736310571432114,0.03631848469376564,-0.08874376118183136,-0.06078273802995682,-0.07521328330039978,0.055877625942230225,-0.04183423891663551,-0.03203599154949188,0.043509215116500854,0.04378286004066467,-0.009882370010018349,-0.09650787711143494,0.155800461769104,0.014643136411905289,0.05136026814579964,0.01777154579758644,-0.06506141275167465,-0.0026567894965410233,-0.19930922985076904,0.009878397919237614,0.035696472972631454,0.10834836959838867,-0.005205322988331318,-0.06871067732572556,-0.0014037900837138295,0.007954415865242481,0.03305388614535332,0.027682533487677574,0.0026755686849355698,3.697723150253296e-05,-0.029428917914628983,0.03907959908246994,0.022387199103832245,-0.2000645101070404,-0.058360520750284195,0.05123481899499893,-0.014180206693708897,-0.00876934826374054,0.05214860290288925,-0.12510912120342255,0.06503748893737793,-0.02728748321533203,-0.09057366847991943,-0.09499814361333847,0.0848788321018219,-1.9757007360458374,-0.029522959142923355,-0.06495248526334763,-0.03006545640528202,0.017406364902853966,-0.04470549523830414,-0.038797520101070404,0.007826857268810272,0.0519007109105587,0.04381709173321724
Li,-0.08756666630506516,-0.023989498615264893,0.038165412843227386,-0.24369728565216064,0.0768841877579689,0.38352975249290466,-0.03050415962934494,0.07600928097963333,-0.08136840909719467,0.02768164686858654,0.029941927641630173,-0.00735010951757431,0.02426251396536827,-0.04082313925027847,-0.015567545779049397,-0.03692330792546272,0.025407055392861366,0.024370163679122925,-0.018753957003355026,0.04698006808757782,0.12422071397304535,-0.6456921100616455,0.3029537796974182,-0.1039230078458786,-1.3911550045013428,-0.034363068640232086,-0.02820057049393654,0.045467279851436615,-0.0194573812186718,-0.0427422821521759,0.0795203223824501,-0.05658834055066109,0.09119611233472824,-0.1827690601348877,-0.0054246243089437485,0.10511626303195953,-0.06379222869873047,-0.03974086418747902,-0.12021631002426147,0.08953689783811569,0.0031675416976213455,0.2622475028038025,-0.029747962951660156,0.02281780354678631,0.025393597781658173,-0.0636119693517685,0.04187306761741638,0.07297900319099426,-0.5470482110977173,0.10763894021511078,-0.1143074631690979,-0.09212377667427063,-0.06827091425657272,-0.061533987522125244,-0.01049605943262577,0.04015243798494339,-0.08757559955120087,0.013826820999383926,0.06247183308005333,0.16080746054649353,0.08168566226959229,-0.03982432559132576,-0.07769161462783813,-0.07814408093690872,-0.012950118631124496,0.07316508889198303,0.009226521477103233,0.027740497142076492,0.06361532211303711,-0.18654653429985046,0.035788532346487045,0.05066848546266556,-0.07444652169942856,-0.12611210346221924,-0.028048116713762283,-0.06706259399652481,-0.0602562353014946,0.054057661443948746,0.014762443490326405,-0.03350513428449631,-0.021711941808462143,0.09730933606624603,0.027557093650102615,0.08965524286031723,-0.040431052446365356,-0.2165721207857132,-0.0007233163341879845,-0.006379201076924801,0.057160668075084686,0.02126990631222725,0.00232670153491199,0.0002955375239253044,0.07863114029169083,-0.029175467789173126,-0.01098388247191906,-1.6218347549438477,1.7913740873336792,-0.3705257773399353,0.015490798279643059,-0.12744249403476715,0.05574169382452965,0.10355742275714874,-0.03605305403470993,-0.05195173993706703,0.02731882780790329,-0.008900465443730354,-0.0500006303191185,0.03297757729887962,0.005973844788968563,0.06943865120410919,-0.012575089000165462,-0.07537800073623657,-0.06648945063352585,0.04247170686721802,0.00417186226695776,-0.03714079409837723,0.31701523065567017,-0.034124527126550674,-0.011038259603083134,-0.07484975457191467,-0.06430720537900925,-0.07680851221084595,0.0328281968832016,0.014474913477897644,-0.09079183638095856,-0.006213132292032242,0.04060443118214607,-0.030073869973421097,-0.05633603781461716,0.05549921840429306,-0.04781840369105339,-0.07767348736524582,0.043115243315696716,0.1158624216914177,-0.03177734091877937,0.07937401533126831,-0.03501853346824646,-0.00373917818069458,0.012994698248803616,-0.037656739354133606,0.309571236371994,0.02031800150871277,-0.05319038778543472,0.13560569286346436,0.03928307443857193,0.06996247172355652,0.055574990808963776,0.09015346318483353,0.00022847484797239304,0.04789907485246658,-0.028314217925071716,-0.0601586177945137,0.0008542854338884354,-0.012408528476953506,0.06778745353221893,-0.01672302559018135,-0.009483158588409424,0.06058264896273613,-0.008118041791021824,-0.08351729810237885,0.03049369715154171,0.015398737043142319,0.09116774052381516,-0.14462792873382568,-0.03948943316936493,0.013773350045084953,0.027629606425762177,0.015480496920645237,-0.03129986673593521,0.03268937021493912,0.05675214156508446,0.10601211339235306,-0.0317222997546196,-0.09077799320220947,0.6186391711235046,-0.005336296278983355,0.015822386369109154,0.0176602303981781,-0.011102735996246338,-0.04705623909831047,-0.11285383999347687,-0.02994832769036293,-0.048213984817266464,0.07667618244886398,-0.030491575598716736,-0.03645497187972069,-0.04181157797574997,-0.0817149356007576,0.021846037358045578,0.03589676320552826,-0.9536659121513367,0.04011731594800949,-0.06418897211551666,-0.04587583616375923,0.022396061569452286,-0.013654264621436596,0.03759252279996872,0.016433004289865494,-0.037897542119026184,0.14670996367931366
Be,0.006646217778325081,-0.2683510184288025,-0.009769711643457413,-0.259554922580719,-0.007524983026087284,1.396571159362793,-0.01325499452650547,-0.1884566992521286,0.0049677034839987755,0.04097643122076988,0.02323378250002861,-0.016445474699139595,0.053592123091220856,-0.02281069941818714,-0.03489450365304947,-0.03293915092945099,0.07784236967563629,0.10803890228271484,0.3004854619503021,0.06784296780824661,0.030719373375177383,-0.8171218633651733,0.11414632201194763,-0.1180555522441864,-0.7374222874641418,0.010196568444371223,-0.07169611752033234,0.036477066576480865,-0.021592319011688232,-0.10307605564594269,0.03151596337556839,-0.05425900220870972,-0.1180080845952034,-0.37693947553634644,-0.024684786796569824,-0.0033089881762862206,0.01223570667207241,0.004921252839267254,-0.06923780590295792,0.13479775190353394,-0.016589952632784843,0.23155885934829712,-0.06892480701208115,-0.06376441568136215,-0.20902645587921143,-0.054048340767621994,0.06310530006885529,0.0844365581870079,-0.13899385929107666,-0.9772130250930786,-0.06320711970329285,0.333565890789032,0.7874393463134766,-0.11780498921871185,-0.012720420025289059,-0.006084877531975508,-0.0024290650617331266,-0.025411564856767654,0.036282170563936234,0.15884628891944885,0.07777243852615356,-0.0017742197960615158,-0.07554632425308228,-0.02240118570625782,0.07558658719062805,0.06515296548604965,0.021441660821437836,0.1002868190407753,-0.01899341493844986,0.04150867834687233,0.06669516861438751,0.008755862712860107,-0.0052322037518024445,0.025422275066375732,0.09296391904354095,0.0012286868877708912,-0.017535768449306488,-0.02601098269224167,0.07745682448148727,0.06397029012441635,0.3879096508026123,0.4532669484615326,0.06067829951643944,0.053588107228279114,-0.1287749707698822,0.14245615899562836,0.03298279270529747,0.07583033293485641,-0.1130545362830162,-0.02607661299407482,0.033553626388311386,0.11152137815952301,0.016287416219711304,-0.018429243937134743,-0.03294302895665169,-0.32898789644241333,-0.4115142822265625,-0.35596004128456116,0.031085798516869545,-0.08745581656694412,0.10947529226541519,0.12698252499103546,-0.013068287633359432,-0.06932317465543747,0.013514397665858269,-0.07763621211051941,0.0067234826274216175,-0.07719145715236664,0.04416866973042488,0.0001697903499007225,0.025674602016806602,-0.05769846588373184,-0.0517391674220562,0.05836235731840134,-0.03778982535004616,0.012975463643670082,-0.13339188694953918,-0.025031529366970062,-0.03739509359002113,-0.00644973199814558,0.011655863374471664,-0.11112434417009354,-0.034721169620752335,0.05144932121038437,-0.07464326918125153,-0.39857473969459534,0.004817826673388481,-0.004974924027919769,-0.024612529203295708,0.02735014259815216,-0.07839784771203995,0.01079716719686985,-0.016887301579117775,0.09477707743644714,0.06085660308599472,0.06413054466247559,-0.045098625123500824,-0.4696485996246338,0.03293101117014885,0.012346453964710236,0.08661171048879623,-0.06325659900903702,0.0005745011148974299,0.10226235538721085,0.0625506192445755,0.11796126514673233,0.062318891286849976,-0.19506114721298218,0.07041914761066437,0.04136031121015549,-0.018292807042598724,-0.0683322325348854,-0.023367533460259438,0.03653004765510559,0.043840713798999786,-0.07986708730459213,-0.008746881037950516,0.04186602681875229,0.10045554488897324,-0.03149574622511864,-0.024606317281723022,-0.05765978991985321,0.07194569706916809,-0.7694657444953918,0.013576422818005085,-0.06588982045650482,0.03871440142393112,0.07980937510728836,-0.0866665318608284,-0.010786972008645535,0.014005066826939583,-0.029263446107506752,-0.08701837807893753,-0.0388743057847023,-0.040703848004341125,0.023224180564284325,-0.014757169410586357,0.038789283484220505,-1.9293307065963745,0.02148893103003502,-0.0593663826584816,0.05293915048241615,0.026265375316143036,0.15450093150138855,-0.040127530694007874,-0.013904079794883728,-0.03354993090033531,-0.14277301728725433,-0.00014132633805274963,0.10386548191308975,-0.5294323563575745,0.014139138162136078,-0.02005615457892418,-0.08839309215545654,0.043158724904060364,-0.06999880820512772,0.016766663640737534,0.058799177408218384,0.0030748359858989716,0.07938487082719803
B,0.03156149759888649,-0.0516497977077961,0.004904838278889656,-0.08213411271572113,0.03406061977148056,-0.30526599287986755,-0.032481707632541656,0.04712233692407608,-0.08223418891429901,-0.0030567441135644913,-0.03361421823501587,0.007261456921696663,0.006354411132633686,0.07564590126276016,-0.00572443101555109,-0.03427441045641899,0.026041429489850998,-0.01698843576014042,1.800586223602295,0.011102428659796715,-0.09707082808017731,-0.4611271619796753,0.0819992870092392,-0.02477511391043663,-0.4988463819026947,0.06313393265008926,-0.09788830578327179,0.06846023350954056,-0.08129819482564926,-0.04826483130455017,0.09027913957834244,-0.00681231077760458,-0.11876547336578369,0.00596991553902626,0.01285585854202509,-0.021225085482001305,-0.03012987971305847,0.028718240559101105,-0.054728321731090546,0.0436536967754364,-0.021360712125897408,0.6384365558624268,-0.00588951027020812,-0.020004356279969215,-0.04441174864768982,0.03280757740139961,-0.018572520464658737,0.056604787707328796,0.7630177736282349,0.028973916545510292,-0.06313220411539078,0.004658155143260956,0.05742416903376579,-0.43286973237991333,0.004339458420872688,0.015023204497992992,0.0018554007401689887,0.11691278219223022,0.012651585973799229,-0.006784277036786079,0.06280222535133362,0.030961744487285614,-0.04023271054029465,0.006999282166361809,-0.025222763419151306,8.355267345905304e-05,-0.0027881432324647903,0.08549697697162628,0.002035964746028185,-0.05573790892958641,0.04526513069868088,-0.0013911915011703968,0.01967248134315014,0.02492883801460266,0.04525650665163994,0.011415477842092514,-0.10917142778635025,-0.03679138422012329,-0.007476626895368099,0.02811530977487564,-0.00689321756362915,0.38503196835517883,0.017144734039902687,0.00499963341280818,-0.05470259487628937,0.04719825088977814,0.0491756945848465,0.040863700211048126,0.007244566455483437,0.02320929244160652,0.004588031210005283,-0.05772924795746803,-0.016976822167634964,-0.09761305153369904,0.01811918057501316,-0.3643748462200165,-1.7137353420257568,0.024890348315238953,0.012728300876915455,-0.09929180145263672,0.06278324127197266,-0.033189062029123306,0.008683092892169952,0.01418433990329504,0.002238956280052662,-0.05774927884340286,0.06597097218036652,-0.07359644770622253,0.0029342067427933216,0.030547576025128365,-0.019219016656279564,-0.05428064614534378,-0.014836234040558338,-0.0025031492114067078,-0.013331729918718338,0.04494522511959076,-0.6325854659080505,-0.0119352200999856,-0.04493032023310661,-0.034532636404037476,-0.028673171997070312,-0.031212802976369858,-0.0035933926701545715,0.06741277128458023,-0.023359686136245728,-0.05392201244831085,0.0061920322477817535,0.0622422993183136,-0.016539424657821655,0.07036444544792175,-0.043819360435009,0.010914807207882404,0.018715618178248405,0.0898810625076294,-0.0011601988226175308,0.04606245458126068,-0.046795804053545,-0.1774936318397522,0.049416203051805496,-0.03923343867063522,0.10930510610342026,0.010884351097047329,0.04115994647145271,0.2772790491580963,0.026623256504535675,0.10855577886104584,-0.012056197971105576,-0.6723823547363281,-0.003241664730012417,-0.019356485456228256,0.017049506306648254,-0.09610124677419662,-0.0055888136848807335,0.007023268844932318,0.02596009150147438,0.005131421145051718,-0.0580274760723114,-0.014191018417477608,-0.0059164888225495815,0.009676259942352772,-0.050233032554388046,0.024513471871614456,-0.03005320206284523,0.05665537714958191,-0.0043192170560359955,-0.03715002164244652,0.018612688407301903,0.005888879764825106,0.001716043334454298,0.06945368647575378,-0.01380300521850586,0.072567418217659,-0.056607507169246674,0.03939596936106682,0.2651975750923157,0.09077656269073486,-0.00985169317573309,0.0066326879896223545,0.17623208463191986,-0.0670599713921547,0.04222419485449791,-0.006095852702856064,-0.05240204930305481,0.017943844199180603,-0.02347911149263382,0.06415722519159317,-0.009053428657352924,0.08395388722419739,-0.05675806477665901,-0.058279264718294144,-1.0939152240753174,0.08475404977798462,-0.0648283138871193,0.018468905240297318,-0.03283698484301567,-0.006732131354510784,0.021614698693156242,-0.00040926458314061165,-0.0002722800709307194,0.06243174895644188
C,0.02017359435558319,-0.12478801608085632,0.0700736716389656,-0.17749491333961487,0.0038805119693279266,-0.5067773461341858,0.020738177001476288,0.07841852307319641,-0.054489556699991226,-0.03763933107256889,0.017435597255825996,-0.07658220827579498,0.08211353421211243,0.027507023885846138,0.060243282467126846,-0.11429591476917267,0.010572787374258041,0.05214916914701462,0.4776211380958557,-0.0688876137137413,-0.28748342394828796,-0.9482385516166687,0.08258284628391266,0.04324766993522644,0.07783940434455872,0.03487471863627434,-0.03428371250629425,0.030423525720834732,-0.04126198589801788,-0.05268940329551697,0.06267468631267548,0.024434149265289307,-0.04611865431070328,0.018535686656832695,-0.010097591206431389,-0.025167232379317284,-0.13806524872779846,0.004814977757632732,-0.08805118501186371,0.04729826748371124,-0.0443749874830246,-0.3533276319503784,-0.014690225943922997,-0.01898094266653061,-0.15977232158184052,-0.02618490532040596,-0.019720859825611115,0.08955810964107513,1.3787447214126587,0.12291666865348816,-0.0922321081161499,0.0037458734586834908,0.3761123716831207,-0.31555259227752686,-0.0092344144359231,0.00482270959764719,-0.003742719069123268,-0.02151600457727909,-0.028095921501517296,0.028462406247854233,0.09765027463436127,-0.036080338060855865,-0.043563079088926315,0.017571480944752693,0.03603867441415787,0.04738510772585869,0.08122556656599045,0.02226737141609192,-0.0029072053730487823,-0.22867465019226074,0.05275340750813484,0.015316948294639587,0.05031244084239006,-0.013777544721961021,-0.1128547266125679,-0.04111919924616814,-0.08709965646266937,-0.022870149463415146,-0.031682662665843964,-0.020709920674562454,0.00123518705368042,0.2845499813556671,0.06291215866804123,-0.03848981112241745,-0.08588091284036636,0.18560317158699036,0.027388136833906174,0.03071560151875019,0.04349616914987564,0.00416358420625329,-0.1195726990699768,0.003923751413822174,0.08630696684122086,-0.1365984082221985,0.003722995752468705,0.7432851791381836,-0.49351710081100464,-0.7702202796936035,0.03890099376440048,-0.0015148017555475235,0.030805818736553192,-0.029042355716228485,0.01820777729153633,-0.010671870782971382,0.018727708607912064,-0.05877712368965149,0.0643998458981514,0.002534276805818081,0.023351484909653664,-0.038844287395477295,0.08179789036512375,-0.0537249892950058,-0.016692547127604485,0.003658680245280266,0.0112771512940526,0.1282680183649063,0.25481969118118286,0.0700828805565834,-0.03134505823254585,-0.04468709975481033,0.054083339869976044,-0.029173260554671288,0.11010123789310455,0.06806831806898117,0.004232589155435562,0.0445125475525856,0.10432083904743195,0.01531160343438387,0.023050479590892792,-0.006453040987253189,-0.08089160174131393,-0.03142041712999344,-0.08311695605516434,-0.03155595436692238,-0.07698080688714981,-0.03391185402870178,-0.04815215989947319,0.10689973831176758,0.00637823436409235,-0.10405060648918152,0.16958071291446686,0.04474276304244995,-0.032689169049263,0.18888486921787262,0.007359449751675129,0.13198567926883698,-0.08290453255176544,-0.5961560010910034,-0.0708509162068367,-0.08765727281570435,0.08924759924411774,-0.05089544877409935,0.08628757297992706,-0.0034116189926862717,-0.016662782058119774,0.02494194731116295,-0.04713350534439087,0.0376315712928772,-0.0045560263097286224,-0.00843034964054823,0.00609622523188591,-0.01735079474747181,-0.07239579409360886,-0.7385891675949097,0.01838468573987484,0.01829715445637703,0.018529485911130905,0.03412741795182228,0.09179181605577469,0.0671624094247818,0.08270729333162308,0.007380008697509766,0.08343330770730972,-0.023378679528832436,0.2918533682823181,0.06678420305252075,0.014985226094722748,0.020118843764066696,0.3285578489303589,0.03875476121902466,0.010006594471633434,-0.09950107336044312,-0.03917653486132622,0.0852559506893158,0.01522039994597435,-0.018760710954666138,-0.007102290168404579,-0.03929395601153374,-0.015430436469614506,-0.007230731658637524,-1.503806471824646,-0.03278406336903572,-0.13354797661304474,-0.08827584981918335,0.038785550743341446,-0.029344242066144943,-0.10029087215662003,0.03851582482457161,0.06418757140636444,0.019628610461950302
N,0.016315758228302002,-0.26649484038352966,0.08991933614015579,-0.13492152094841003,0.14394746720790863,0.41851502656936646,-0.07360309362411499,0.06877346336841583,-0.09528578072786331,-0.12723921239376068,-0.016937369480729103,-0.04818753898143768,-0.036073703318834305,-0.037133216857910156,-0.026316586881875992,-0.10040111839771271,-0.07047617435455322,0.007685235235840082,-0.35384729504585266,0.076758973300457,0.09504224359989166,-0.17301400005817413,0.12330251932144165,0.001257533673197031,1.2549026012420654,0.00017744989600032568,-0.018292997032403946,0.03756902366876602,-0.055232077836990356,-0.04761254042387009,0.08296968787908554,0.003734830766916275,-0.024063827469944954,0.042899154126644135,0.009851866401731968,0.10802319645881653,0.1366153061389923,-0.01727079413831234,-0.014551971107721329,-0.0580364428460598,-0.005533118266612291,0.2574138045310974,0.09920594096183777,-0.006951218470931053,0.12950021028518677,0.08100742101669312,0.0017727226950228214,0.04374717175960541,1.0619032382965088,-0.5400392413139343,-0.1859998106956482,0.08587431162595749,0.07687540352344513,-0.038413260132074356,-0.020096059888601303,0.07853096723556519,-0.05131446570158005,-0.03639861196279526,0.13166974484920502,0.011679540388286114,0.0898413211107254,-0.18380889296531677,-0.05483659729361534,0.07070789486169815,-0.13343900442123413,0.0616905651986599,-0.0058961063623428345,-0.036028459668159485,0.045961905270814896,0.05874868854880333,-0.06128188222646713,-0.17607298493385315,-0.0014094831421971321,-0.06610433012247086,0.015676047652959824,-0.02791406214237213,0.011134902015328407,0.11487314105033875,-0.05176795274019241,0.005732621531933546,-0.539754331111908,-0.2537546455860138,0.04611649364233017,-0.04913829639554024,-0.07840105891227722,-0.04351086542010307,0.01466901320964098,-0.08052700757980347,0.13371525704860687,0.029960505664348602,-0.026369541883468628,-0.04691896587610245,0.01118694432079792,-0.061396703124046326,0.020007982850074768,0.13550224900245667,0.10783587396144867,-0.27659210562705994,0.019597331061959267,-0.10048411786556244,-0.042804766446352005,0.05703289061784744,-0.06712671369314194,-0.053292419761419296,0.03917347639799118,-0.07315883785486221,-0.06091158464550972,-0.03563636168837547,-0.033262044191360474,0.030892375856637955,0.03155973181128502,-0.19317293167114258,-0.014159586280584335,-0.041717879474163055,-0.0320998914539814,-0.032954249531030655,0.28716158866882324,0.07098579406738281,0.02108112908899784,-0.024113573133945465,-0.10817582905292511,0.016379132866859436,0.07344268262386322,-0.06042430177330971,-0.16380907595157623,-0.03538472205400467,0.06752341240644455,-0.06141585856676102,0.04772620275616646,0.1565220206975937,-0.02421923354268074,-0.024433473125100136,0.060948148369789124,-0.013812646269798279,0.04591215029358864,0.028991395607590675,0.026394447311758995,-0.21943359076976776,0.09266798198223114,-0.1011529266834259,0.18277010321617126,0.13430637121200562,0.0481502041220665,0.12632492184638977,-0.02647264115512371,0.0782288908958435,0.11704511195421219,0.21434366703033447,-0.15653003752231598,-0.026567302644252777,-0.029181405901908875,0.04732697457075119,-0.01628856174647808,0.11508088558912277,0.018578045070171356,0.051848120987415314,-0.036449089646339417,0.1298135370016098,-0.012587112374603748,-0.007789121475070715,-0.03794772922992706,0.01842239871621132,0.032283179461956024,-0.3022827208042145,0.00768125057220459,0.010839268565177917,0.009748315438628197,-0.020466092973947525,0.09208475798368454,0.03613968938589096,0.07260110229253769,0.11431759595870972,-0.08337706327438354,-0.1556047648191452,0.3075825572013855,0.046619199216365814,-0.06409092992544174,0.02945818193256855,0.05773891508579254,-0.039574313908815384,0.07267283648252487,-0.10608140379190445,-0.004750656895339489,0.003418875392526388,-0.036846015602350235,-0.051449377089738846,0.06064346805214882,-0.16266529262065887,-0.047354329377412796,0.039920873939991,-1.1509366035461426,-0.056406691670417786,-0.04591260850429535,-0.07609023153781891,0.012295990251004696,-0.005380566231906414,0.07224702835083008,-0.043531738221645355,0.018240537494421005,0.14245723187923431
O,0.006223299074918032,-0.09850377589464188,0.002591608092188835,-0.14066565036773682,0.058979883790016174,-0.018364056944847107,-0.06426749378442764,0.05646784231066704,-0.0682532787322998,-0.03266027942299843,-0.034232135862112045,-0.0693354681134224,0.016977595165371895,0.025742895901203156,0.025982093065977097,-0.05805915594100952,0.011456901207566261,-0.01829683966934681,-0.026785701513290405,0.04706616699695587,-0.02301078848540783,0.007242815103381872,-0.020039431750774384,-0.013546428643167019,2.3864176273345947,-0.020072052255272865,-0.015675053000450134,0.0463234968483448,-0.045935072004795074,-0.03251604735851288,0.09711410105228424,-0.0041342200711369514,0.04142163321375847,0.0019142685923725367,0.024642379954457283,0.009884722530841827,0.019090993329882622,-0.014683922752737999,-0.04999236389994621,0.004032679833471775,-0.0008753235451877117,0.10138015449047089,0.025568747892975807,-0.004029594361782074,0.04174190014600754,0.046167194843292236,-0.0017537595704197884,0.08319266140460968,0.042728178203105927,-0.16322483122348785,-0.11911950260400772,-0.005488593131303787,-0.1712954044342041,-0.13126148283481598,0.014691224321722984,0.014923909679055214,-0.07891332358121872,0.03808896243572235,0.07099126279354095,0.012738371267914772,0.07439661771059036,-0.03184804692864418,-0.05836474150419235,0.02688714861869812,-0.06533577293157578,-0.0024863677099347115,0.02533857524394989,0.03660868853330612,0.0008254619315266609,-0.06382319331169128,-0.012353315949440002,-0.02197062224149704,0.03465968370437622,-0.026088537648320198,-0.007032753899693489,-0.013646239414811134,-0.020589610561728477,0.026321711018681526,-0.011088614352047443,0.024885235354304314,-0.09659028053283691,0.0029087774455547333,0.05557814985513687,-0.02407168410718441,-0.07332451641559601,0.07299347966909409,-0.0026521405670791864,-0.035339511930942535,0.04776257276535034,-0.012703686021268368,-0.029796384274959564,-0.01498327124863863,-0.001306172925978899,-0.06966982781887054,0.012927637435495853,-0.007502228952944279,-0.03065192885696888,-0.0921410545706749,0.0298672616481781,-0.06006121635437012,-0.022698916494846344,0.028571516275405884,-0.0401192381978035,-0.021840618923306465,0.03705204650759697,-0.050786904990673065,-0.014268001541495323,-0.015875743702054024,0.0019665220752358437,0.039301931858062744,0.012371925637125969,-0.09894634038209915,-0.031199079006910324,-0.02594834938645363,0.00882435217499733,0.0036561181768774986,0.01892690360546112,0.02014278993010521,-0.001322147436439991,-0.013875016942620277,-0.05329349264502525,0.01647680066525936,0.036192189902067184,0.013389253988862038,-0.08138318359851837,-0.08144571632146835,0.04845200106501579,-0.0014628809876739979,0.016108013689517975,0.07511811703443527,-0.0007038144394755363,0.005045659840106964,0.021994715556502342,0.03587394952774048,0.03943856060504913,0.03779437392950058,-0.015191113576292992,-0.05347169563174248,0.04837808012962341,-0.01864614710211754,0.1298932284116745,0.0451853945851326,0.00014114659279584885,0.1871946156024933,-0.024888530373573303,0.06271806359291077,0.004915149882435799,-0.07973556220531464,-0.05382237583398819,0.03850100189447403,-0.013646810315549374,-0.02390286885201931,-0.014980399049818516,0.07369837164878845,0.0290150698274374,0.027485042810440063,-0.07319195568561554,0.02133200131356716,0.0037721768021583557,-0.017571348696947098,-0.0342022106051445,0.03223976120352745,-0.006301480811089277,-0.1508783996105194,-0.029456239193677902,-0.02991262450814247,-0.011252418160438538,-0.02230660617351532,0.05900833010673523,0.03310038894414902,0.02403414621949196,0.0756814256310463,0.012859836220741272,-0.046377718448638916,0.19078561663627625,0.05675145611166954,-0.028881294652819633,0.002401546109467745,0.10399409383535385,-0.042367592453956604,-0.00948868878185749,-0.04975396394729614,-0.0105974730104208,0.008647682145237923,0.0003235992044210434,0.0008760918863117695,-0.0022051502019166946,-0.003978883847594261,-0.013667838647961617,-0.03508464992046356,-0.4133576452732086,0.0031390907242894173,-0.06765347719192505,-0.004724794067442417,-0.02487611025571823,0.004290705546736717,0.03446396440267563,-0.020469745621085167,-0.0024717971682548523,0.12446063756942749
